"time_acc","acc_x","acc_y","acc_z","time_gyro","gyro_x","gyro_y","gyro_z"
1.704033336E-2,-8.942404175E-1,-1.317560120E1,9.044940948E0,2.327933337E-2,2.848698378E0,3.569174528E0,1.761633277E0
2.702233335E-2,1.210981750E-1,-1.450408859E1,5.486241302E0,3.326133336E-2,2.040910482E0,1.894451499E0,1.431429744E0
3.700433334E-2,1.050814819E0,-1.503383698E1,-2.269281006E-1,4.324333335E-2,1.335420489E0,3.082390428E-1,9.094893336E-1
4.698633333E-2,2.765798492E0,-1.463776062E1,-4.356091461E0,5.322533334E-2,1.043861151E0,-6.288338304E-1,4.981065989E-1
5.696833332E-2,3.760330353E0,-1.366747833E1,-4.489314423E0,6.320733333E-2,1.132776618E0,-7.904412150E-1,3.340924978E-1
6.695033330E-2,3.608096924E0,-1.259181519E1,-2.299967194E0,7.318933331E-2,1.354952455E0,-5.949941874E-1,3.376717865E-1
7.693233329E-2,3.495980072E0,-1.159189453E1,-3.384461975E-1,8.317133330E-2,1.545717716E0,-2.883495092E-1,3.167832792E-1
8.691433328E-2,3.612288208E0,-1.097921860E1,9.195378113E-1,9.315333329E-2,1.653742194E0,4.016284272E-2,2.015696019E-1
9.689733328E-2,3.548221436E0,-1.069121750E1,1.649569702E0,1.031363333E-1,1.689753413E0,2.821629047E-1,5.509123951E-2
1.068793334E-1,2.909050598E0,-1.050769913E1,1.654808807E0,1.131183334E-1,1.649469376E0,2.824755609E-1,-1.123480797E-1
1.168613334E-1,1.770817566E0,-1.022718246E1,1.251846771E0,1.231003334E-1,1.580512881E0,1.245195866E-1,-2.772388160E-1
1.268433334E-1,2.788700867E-1,-9.658814392E0,6.177653503E-1,1.330823334E-1,1.553346872E0,-6.529694796E-2,-3.574228585E-1
1.368253333E-1,-1.236728210E0,-8.950337677E0,3.992198181E-1,1.430643334E-1,1.585096955E0,-2.547252476E-1,-3.159959018E-1
1.468073333E-1,-2.358645172E0,-8.160579987E0,3.213816833E-1,1.530463333E-1,1.640371084E0,-3.737533689E-1,-1.901341230E-1
1.567893333E-1,-2.886597290E0,-7.535629578E0,1.459465027E-1,1.630283333E-1,1.645581007E0,-4.195704460E-1,1.148240641E-3
1.667713333E-1,-3.135529633E0,-7.378456421E0,-3.492237854E-1,1.730103333E-1,1.639354587E0,-3.394524455E-1,2.249568254E-1
1.767533333E-1,-3.076851654E0,-7.521708527E0,-5.852828979E-1,1.829923333E-1,1.617419958E0,-6.984906644E-2,3.773168921E-1
1.867353333E-1,-2.619402924E0,-8.120463409E0,-4.718188477E-1,1.929743333E-1,1.636003494E0,2.360658497E-1,4.271747172E-1
1.967173333E-1,-1.837429047E0,-8.779542847E0,3.697311401E-2,2.029563333E-1,1.615334034E0,4.366717041E-1,3.715595305E-1
2.066993334E-1,-8.689430237E-1,-9.303603058E0,1.287322998E-1,2.129383333E-1,1.536070585E0,5.248013139E-1,2.552648783E-1
2.166813334E-1,-2.646496582E-1,-9.388476563E0,-1.904040527E-1,2.229203334E-1,1.433893323E0,6.692356467E-1,2.013115287E-1
2.266633334E-1,-2.996768188E-1,-9.060658264E0,-4.933740234E-1,2.329023334E-1,1.269977093E0,7.497099638E-1,1.918064356E-1
2.366453334E-1,-4.420307922E-1,-8.819809113E0,-7.559280396E-1,2.428853334E-1,1.111191630E0,8.375429511E-1,2.835107446E-1
2.466283333E-1,-8.568182373E-1,-8.462053070E0,-4.590953064E-1,2.528673334E-1,9.170322418E-1,8.102167845E-1,3.583836555E-1
2.566103333E-1,-9.045689392E-1,-8.332123260E0,-1.323248291E-1,2.628493333E-1,7.704980969E-1,8.353770375E-1,4.574059248E-1
2.665923333E-1,-9.163943481E-1,-7.830067291E0,3.611988831E-1,2.728313333E-1,6.536939740E-1,8.900783658E-1,4.944366515E-1
2.765743333E-1,-9.092092896E-1,-7.702233124E0,7.408094788E-1,2.828133333E-1,6.268069744E-1,8.979455829E-1,4.826134443E-1
2.865563333E-1,-6.985972595E-1,-7.775430908E0,1.118474121E0,2.927953333E-1,7.411798835E-1,8.117119074E-1,4.772437215E-1
2.965383333E-1,-6.104306030E-1,-7.626490631E0,2.075883179E0,3.027773333E-1,9.669144154E-1,6.391611099E-1,4.452593327E-1
3.065203333E-1,-3.324586487E-1,-7.565567322E0,2.900368652E0,3.127593333E-1,1.248538136E0,4.747905135E-1,4.177216887E-1
3.165023334E-1,-3.505709839E-1,-7.743397522E0,3.243754578E0,3.227413333E-1,1.542211413E0,2.728643715E-1,4.210672677E-1
3.264843334E-1,-5.634283447E-1,-7.991581421E0,3.003653870E0,3.327233334E-1,1.784457803E0,-2.055764943E-2,4.257507026E-1
3.364663334E-1,-7.117698669E-1,-8.255033569E0,2.309547272E0,3.427053334E-1,1.954639316E0,-1.853599101E-1,4.365449250E-1
3.464483334E-1,-8.416996765E-1,-8.838370514E0,1.723815308E0,3.526873334E-1,2.059167385E0,-1.036181673E-1,4.886496663E-1
3.564303333E-1,-1.057401123E0,-9.717192993E0,1.205742645E0,3.626693333E-1,2.068118572E0,1.237994507E-1,5.518031120E-1
3.664123333E-1,-8.891510010E-1,-1.054407349E1,2.609074402E-1,3.726513333E-1,1.949471712E0,4.092535675E-1,6.011706591E-1
3.763943333E-1,-2.356100464E-1,-1.104074066E1,-1.009051666E0,3.826333333E-1,1.705634356E0,6.695317626E-1,6.336303353E-1
3.863763333E-1,7.116201782E-1,-1.096978821E1,-2.389780426E0,3.926153333E-1,1.341188192E0,7.989802957E-1,5.943117142E-1
3.963583333E-1,1.554966431E0,-1.098730179E1,-3.338208160E0,4.025983333E-1,9.617726803E-1,7.494575977E-1,4.229057431E-1
4.063413333E-1,2.194436646E0,-1.153770721E1,-3.287463684E0,4.125803333E-1,6.904383898E-1,6.448582411E-1,1.927271485E-1
4.163233333E-1,2.196831665E0,-1.236204300E1,-2.219584351E0,4.225623333E-1,5.341862440E-1,6.736313105E-1,-1.017002668E-2
4.263053334E-1,1.952389984E0,-1.306273590E1,-9.291178894E-1,4.325443333E-1,4.092768431E-1,7.254529595E-1,-1.520541906E-1
4.362873334E-1,1.433119812E0,-1.289583298E1,-4.176315308E-1,4.425263334E-1,2.092222720E-1,7.114593387E-1,-2.075495124E-1
4.462693334E-1,3.888912964E-1,-1.207254501E1,-8.156538391E-1,4.525083334E-1,-5.904966593E-2,6.844521761E-1,-1.828217953E-1
4.562513334E-1,-7.656578064E-1,-1.143442200E1,-1.142574005E0,4.624903334E-1,-2.431951612E-1,6.363369823E-1,-1.343000084E-1
4.662333333E-1,-1.503024445E0,-1.113684082E1,-8.484356689E-1,4.724723333E-1,-2.400363833E-1,5.653759837E-1,-7.019452751E-2
4.762153333E-1,-1.950144653E0,-1.095706467E1,-3.502716064E-1,4.824543333E-1,-1.524641365E-1,4.886476398E-1,-5.472765490E-2
4.861973333E-1,-2.080523529E0,-1.091994186E1,-2.567161560E-1,4.924363333E-1,-9.325327724E-2,4.576684237E-1,-3.298081458E-2
4.961793333E-1,-1.845212860E0,-1.088925568E1,-7.252418518E-1,5.024183333E-1,-2.632073760E-1,3.641104996E-1,-4.194329306E-2
5.061613333E-1,-1.336271210E0,-1.118773499E1,-1.656754761E0,5.124003333E-1,-6.215295792E-1,1.656062156E-1,1.328134723E-2
5.161433333E-1,-7.967930603E-1,-1.183573746E1,-2.202669525E0,5.223823333E-1,-1.100666404E0,-1.406911612E-1,3.508093208E-2
5.261253334E-1,-3.065625000E-1,-1.318518127E1,-1.921703796E0,5.323643333E-1,-1.475975871E0,-3.893755376E-1,-1.549355965E-2
5.361073334E-1,2.924917603E-1,-1.452010529E1,-8.960366821E-1,5.423463334E-1,-1.631812930E0,-4.593253732E-1,-2.228898704E-1
5.460903334E-1,1.179996185E0,-1.499177444E1,6.107299805E-2,5.523293334E-1,-1.710219860E0,-2.412822843E-1,-4.901947975E-1
5.560723334E-1,1.880838776E0,-1.415561325E1,4.685256958E-2,5.623113334E-1,-1.960921645E0,4.640160874E-2,-6.669470072E-1
5.660543334E-1,2.025887146E0,-1.268237686E1,-9.876461792E-1,5.722933334E-1,-2.472067833E0,2.017520517E-1,-7.006352544E-1
