"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.224087917E0,1.432030037E0,-1.536051857E-1,2.790395828E-1
1.234069917E0,1.750557987E0,2.469922364E-2,5.256570858E-1
1.244051917E0,1.840523101E0,3.935351551E-1,3.331446733E-1
1.254033917E0,1.856719011E0,7.429542375E-1,-2.444311559E-2
1.264014917E0,1.829194705E0,9.090549231E-1,-2.594673441E-1
1.273996917E0,1.852116083E0,6.714626706E-1,-6.849750012E-1
1.283978917E0,1.969074137E0,3.209244311E-1,-1.176836350E0
1.293960917E0,2.450799045E0,-2.896272093E-1,-1.741328449E0
1.303942917E0,2.928079777E0,-6.389819723E-1,-2.158882651E0
1.313924917E0,3.303023125E0,-8.381539249E-1,-2.375573154E0
1.323906917E0,3.558065515E0,-1.059955772E0,-2.585965036E0
1.333888875E0,3.626501035E0,-1.298164905E0,-2.610544977E0
1.343870875E0,3.451390375E0,-1.362245126E0,-2.267789235E0
1.353852875E0,3.236698158E0,-1.170306180E0,-1.845022241E0
1.363833875E0,2.959964351E0,-7.549416143E-1,-1.551948683E0
1.373815875E0,2.674027027E0,-6.735320002E-1,-1.515267929E0
1.383797875E0,2.368446275E0,-9.272853720E-1,-1.630670186E0
1.393779875E0,1.924059055E0,-1.058062443E0,-1.771426115E0
1.403761875E0,1.588019279E0,-1.358190667E0,-2.026876641E0
1.413743875E0,1.306310661E0,-1.643838846E0,-2.384357572E0
1.423725875E0,1.364217100E0,-1.952477692E0,-2.519949387E0
1.433707875E0,1.605856795E0,-2.306746455E0,-2.618299554E0
1.443689875E0,2.244583829E0,-2.593033735E0,-2.898263070E0
1.453670875E0,3.337169110E0,-2.932672765E0,-2.910435804E0
1.463652875E0,4.231746912E0,-3.160936954E0,-2.669825803E0
1.473634875E0,4.493672937E0,-3.571981596E0,-2.500133758E0
1.483616875E0,4.361914996E0,-3.761610893E0,-2.536150267E0
1.493598875E0,4.406363190E0,-3.792653176E0,-2.478751075E0
1.503580875E0,4.667956216E0,-4.379042952E0,-1.879830277E0
1.513562875E0,5.002041560E0,-5.216772954E0,-1.382673544E0
1.523544875E0,5.274138817E0,-5.404363326E0,-1.032756863E0
1.533526875E0,4.927518797E0,-5.246110189E0,-1.282923553E0
1.543507875E0,3.783756638E0,-4.794695200E0,-3.123367424E0
1.553489875E0,1.451718636E0,-4.233137965E0,-4.851302095E0
1.563471875E0,-1.434470665E0,-3.588912794E0,-4.549034375E0
1.573453875E0,-3.865665604E0,-3.105801803E0,-2.524683877E0
1.583435875E0,-5.975163256E0,-2.439505733E0,1.524884845E0
1.593417875E0,-7.450198833E0,-2.206891800E0,5.711626908E0
1.603399875E0,-8.005737530E0,-2.891819438E0,7.836814978E0
1.613381875E0,-7.882005769E0,-3.548370540E0,7.647647027E0
1.623363875E0,-7.396600331E0,-3.184992984E0,5.548739852E0
1.633344875E0,-5.804450287E0,-2.037896742E0,2.585327982E0
1.643326875E0,-3.846870314E0,-8.437830395E-1,6.429519394E-1
1.653308875E0,-1.929824409E0,-2.260679752E-1,-6.911451294E-1
1.663290875E0,-4.853384142E-1,-6.220104289E-1,-1.231447298E0
1.673272875E0,-1.315084847E-1,-1.155891039E0,-9.530645764E-1
1.683254875E0,-9.287722459E-1,-8.935317349E-1,4.174417886E-1
1.693236875E0,-6.507429157E-1,-4.662382650E-1,3.387180053E0
1.703218875E0,-9.436207384E-2,5.294069052E-3,4.357346274E0
1.713200875E0,-2.183902887E-1,4.789787632E-1,4.418496163E0
1.723181875E0,-1.147127597E-1,9.674265075E-1,4.644793933E0
1.733163875E0,-7.712228939E-2,1.497407609E0,4.639411279E0
1.743145875E0,4.254598562E-2,1.590399973E0,4.221925344E0
1.753127875E0,3.977167182E-1,1.501814071E0,3.650782183E0
1.763109875E0,3.898503494E-1,1.832283497E0,3.623297346E0
1.773091875E0,-7.989858393E-2,2.440172315E0,3.709658382E0
1.783073875E0,-4.444060774E-1,2.453741949E0,3.860939299E0
1.793055875E0,-5.183289166E-1,2.166429067E0,4.229265354E0
1.803036875E0,-1.247246036E0,2.891967958E0,3.919034895E0
1.813018875E0,-1.893657188E0,3.190278867E0,4.040310241E0
1.823000875E0,-2.668466618E0,3.738129060E0,4.211899123E0
1.832982875E0,-3.629421135E0,4.300609571E0,4.250355091E0
1.842964875E0,-4.273672033E0,4.847334175E0,4.159937549E0
1.852946875E0,-4.406646780E0,5.270297781E0,3.976879938E0
1.862928875E0,-3.966276305E0,5.465485441E0,3.650131388E0
1.872910875E0,-2.827997079E0,5.402558876E0,3.031898552E0
1.882892875E0,-1.706865545E0,5.001774927E0,2.215053928E0
1.892873875E0,-1.074455258E0,4.394410604E0,1.348812318E0
1.902855875E0,-6.963510516E-1,3.633636977E0,4.807370210E-1
1.912837875E0,-5.812009567E-1,2.861089396E0,-3.700968835E-1
1.922819875E0,-5.024297525E-1,2.223894918E0,-1.166523323E0
1.932801875E0,-2.506576366E-1,1.609349629E0,-1.972086038E0
1.942783875E0,-2.723490525E-2,8.179430240E-1,-2.810982559E0
1.952765875E0,-7.885116488E-3,-1.272313195E-1,-3.571524929E0
1.962747875E0,2.344047160E-1,-1.043169000E0,-4.203495505E0
1.972728875E0,6.538800931E-1,-1.972326651E0,-4.811068281E0
1.982710875E0,1.366844546E0,-2.991334371E0,-5.160520985E0
1.992692875E0,2.406223674E0,-4.156554058E0,-5.281533791E0
2.002674875E0,3.784629042E0,-5.161463556E0,-5.061634043E0
2.012656875E0,5.027098634E0,-5.451764950E0,-4.389065080E0
2.022638875E0,5.827758458E0,-4.800949382E0,-3.557070027E0
2.032620875E0,5.546679878E0,-3.636867564E0,-2.689613950E0
2.042602875E0,4.566884755E0,-1.846909137E0,-1.722692350E0
2.052584875E0,3.677608331E0,4.419120938E-1,-1.155072136E0
2.062565875E0,2.653967569E0,2.584673386E0,-7.092669663E-1
2.072547875E0,1.290723592E0,3.821212732E0,3.757420778E-2
2.082529875E0,-4.744381079E-1,4.003365194E0,6.060513309E-1
2.092511875E0,-2.543206687E0,2.978347120E0,1.554062743E0
2.102493875E0,-5.069114386E0,9.979863954E-1,2.042986451E0
2.112475875E0,-8.255807741E0,-2.331773708E0,8.305306175E-1
2.122457875E0,-1.035557563E1,-6.807685727E0,-1.729587094E0
2.132439875E0,-1.011530652E1,-1.140107182E1,-6.588368948E0
2.142420875E0,-7.230542915E0,-1.416975650E1,-8.759596825E0
2.152402875E0,-2.478064612E0,-1.082904339E1,-2.157742444E-1
2.162384875E0,-2.960786616E-1,-2.232691469E0,1.031313186E1
2.172366875E0,-2.141983905E0,3.893561500E0,1.194564991E1
2.182348875E0,-4.756350622E0,6.395746461E0,8.645707682E0
2.192330875E0,-6.276272643E0,7.602719945E0,4.370534084E0
2.202312875E0,-6.422934844E0,8.054292809E0,1.833171104E0
2.212294875E0,-5.215614036E0,7.392681527E0,3.312560518E0
2.222275875E0,-4.006485560E0,4.785399297E0,5.783685654E0
2.232257875E0,-2.883150941E0,1.039698678E0,6.464363537E0
2.242239875E0,-1.439689597E0,-2.819013417E0,4.668555556E0
2.252221875E0,-1.000133347E-2,-5.688167294E0,1.871415549E0
2.262203875E0,2.295717291E0,-6.639816844E0,1.182900059E0
2.272185875E0,4.639624995E0,-5.974595491E0,1.733249352E0
2.282167875E0,5.017319750E0,-4.686976039E0,1.904666179E0
2.292149875E0,4.672503596E0,-2.985956687E0,1.932639259E0
2.302131875E0,4.153876033E0,-1.426836979E0,1.609492886E0
2.312112875E0,2.810012214E0,-1.102059817E-1,1.160203580E0
2.322094875E0,1.158545090E0,7.986285013E-1,9.563635755E-1
2.332076375E0,8.159738280E-2,1.549305156E0,9.526646999E-1
2.342058375E0,-5.311240131E-1,2.045589924E0,3.828243716E-1
2.352040375E0,-8.685643434E-1,1.987270380E0,2.879285932E-2
2.362022375E0,-1.234134093E0,1.786644225E0,-1.157244742E-1
2.372004375E0,-1.604021354E0,1.721093429E0,-4.651155996E-1
2.381986375E0,-1.625802086E0,1.704648719E0,-6.738459957E-1
2.391967375E0,-1.284732535E0,1.541216118E0,-7.719856632E-1
2.401949375E0,-1.327382857E0,1.366096687E0,-7.110588455E-1
2.411931375E0,-1.111901047E0,1.257268310E0,-4.341844136E-1
2.421913375E0,-7.552113902E-1,1.026738324E0,-1.007248677E-2
2.431895375E0,-6.537086235E-1,9.804312998E-1,5.882335491E-3
2.441877375E0,-5.747491390E-1,9.095034045E-1,-3.118402699E-1
2.451859375E0,-1.028297923E-1,8.695026022E-1,-6.030947959E-1
2.461841375E0,6.529125251E-1,9.219784391E-1,-7.880374396E-1
2.471823375E0,1.408279670E0,1.011671804E0,-8.072292439E-1
2.481804375E0,1.992591346E0,1.017193329E0,-8.047833536E-1
2.491786375E0,2.321343298E0,8.320353985E-1,-7.756332294E-1
2.501768375E0,2.349814853E0,5.630237174E-1,-8.348702017E-1
2.511750375E0,2.322315252E0,4.014218795E-1,-8.623403478E-1
2.521732375E0,2.460825266E0,4.029117501E-1,-7.047819326E-1
2.531714375E0,2.858643506E0,3.017812318E-1,-5.208075513E-1
2.541696375E0,3.272687185E0,5.616484523E-2,-4.354639305E-1
2.551678375E0,3.630595255E0,-2.464583856E-1,-4.754308189E-1
2.561660375E0,3.885545552E0,-3.877388102E-1,-5.674494749E-1
2.571641375E0,3.812665856E0,-3.433514267E-1,-8.604465808E-1
2.581623375E0,3.420683137E0,-7.051742077E-2,-1.353575460E0
2.591605375E0,2.799105987E0,1.989357251E-1,-1.920451469E0
2.601587375E0,1.962381122E0,4.222128242E-1,-2.270888990E0
2.611569375E0,1.365748047E0,4.461583418E-1,-2.337549587E0
2.621551375E0,1.270273394E0,1.237569040E-1,-1.994767826E0
2.631533375E0,1.573344814E0,-2.713400424E-1,-1.308824233E0
2.641515375E0,1.784684969E0,-6.564037514E-1,-4.788629884E-1
2.651496375E0,1.813621816E0,-1.214031658E0,-3.210828906E-1
2.661478375E0,1.705589536E0,-1.912685051E0,-1.130572010E0
2.671460375E0,1.841123902E0,-2.527104040E0,-1.954227325E0
2.681442375E0,2.219561254E0,-2.873462105E0,-2.358035892E0
