"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
6.027894167E-1,-1.441747248E-1,-3.828941658E-2,9.007426351E-2
6.127714168E-1,-2.234435678E-1,-3.541831300E-2,5.825761706E-2
6.227534167E-1,-3.545451164E-1,-3.977033775E-3,-4.162349738E-3
6.327354168E-1,-5.170051455E-1,7.218111306E-2,-1.020843834E-1
6.427174166E-1,-7.128737569E-1,1.042255983E-1,-2.115062177E-1
6.526994167E-1,-9.446529150E-1,3.539128229E-2,-3.374226391E-1
6.626814168E-1,-1.171978951E0,-1.710029095E-1,-4.853833318E-1
6.726634167E-1,-1.374571085E0,-5.429611206E-1,-6.668291688E-1
6.826454168E-1,-1.640968680E0,-9.232256413E-1,-8.000351787E-1
6.926274167E-1,-2.015145063E0,-1.262805820E0,-8.968138099E-1
7.026094168E-1,-2.507557154E0,-1.407739282E0,-1.035006523E0
7.125914167E-1,-3.005418777E0,-1.281283975E0,-1.174481511E0
7.225734168E-1,-3.411796331E0,-1.268090129E0,-1.198345304E0
7.325554166E-1,-3.605998993E0,-1.449297547E0,-1.175382376E0
7.425374168E-1,-3.505141020E0,-1.858521700E0,-1.117417812E0
7.525194166E-1,-3.172681332E0,-2.230313540E0,-9.570852518E-1
7.625014167E-1,-2.795426130E0,-2.189463377E0,-7.902848125E-1
7.724834168E-1,-2.544119120E0,-1.807572007E0,-6.154705882E-1
7.824654167E-1,-2.461072206E0,-1.181922674E0,-4.621966481E-1
7.924474168E-1,-2.366472006E0,-3.479417562E-1,-5.058355331E-1
8.024294167E-1,-2.176632643E0,4.817314446E-1,-6.135479212E-1
8.124114168E-1,-1.983139634E0,1.014172196E0,-5.997672081E-1
8.223934167E-1,-1.909654975E0,1.125269413E0,-5.632432699E-1
8.323754168E-1,-1.981652141E0,1.087383747E0,-6.166015863E-1
8.423574166E-1,-2.079270363E0,8.531137705E-1,-7.071484923E-1
8.523394167E-1,-2.147348642E0,5.709369779E-1,-8.182467222E-1
8.623214168E-1,-2.113300085E0,2.329503596E-1,-9.631280303E-1
8.723034167E-1,-1.966231704E0,2.188055962E-1,-1.077250242E0
8.822854168E-1,-1.686412811E0,3.839559555E-1,-1.145175219E0
8.922674167E-1,-1.540374398E0,1.772954017E-1,-1.184919953E0
9.022494168E-1,-1.496226668E0,-2.102342099E-1,-1.206762671E0
9.122314167E-1,-1.392403483E0,-4.926487505E-1,-1.263222814E0
9.222134168E-1,-1.260972977E0,-8.819448948E-1,-1.333342791E0
9.321954167E-1,-1.136983514E0,-1.385385394E0,-1.365334988E0
9.421774168E-1,-1.065155864E0,-1.903572559E0,-1.330441475E0
9.521594166E-1,-9.934799075E-1,-2.270371914E0,-1.288255453E0
9.621414167E-1,-9.158750772E-1,-2.488778114E0,-1.219941616E0
9.721234168E-1,-8.071385026E-1,-2.532924652E0,-1.100609303E0
9.821054167E-1,-6.652048230E-1,-2.410336494E0,-9.257477522E-1
9.920874168E-1,-5.344606638E-1,-2.219516993E0,-7.497426271E-1
1.002069417E0,-4.108673632E-1,-1.930499434E0,-5.725345612E-1
1.012051417E0,-2.559664547E-1,-1.552904248E0,-4.108204842E-1
1.022033417E0,-7.613782585E-2,-1.112029910E0,-2.494872361E-1
1.032015417E0,1.264390349E-1,-6.810566187E-1,-1.237638891E-1
1.041997417E0,3.492835760E-1,-3.153894246E-1,-2.767623775E-2
1.051979417E0,5.620948672E-1,-7.116714865E-2,3.251009434E-2
1.061961417E0,7.793939114E-1,5.657403916E-2,6.622811407E-2
1.071943417E0,9.943156838E-1,9.639152884E-2,8.765453100E-2
1.081925417E0,1.178971410E0,7.143398374E-2,1.267944723E-1
1.091907417E0,1.301929116E0,3.794927616E-3,1.940754354E-1
1.101889417E0,1.364651918E0,-5.408301950E-2,2.790699601E-1
1.111871417E0,1.381445885E0,-1.153170168E-1,3.941244185E-1
1.121853417E0,1.374224782E0,-1.386018395E-1,5.259051323E-1
1.131835417E0,1.317403674E0,-1.636246592E-1,6.362501383E-1
1.141817417E0,1.192244411E0,-2.473270148E-1,6.954516768E-1
1.151799417E0,9.688408375E-1,-3.802300096E-1,6.546887159E-1
1.161781417E0,6.834242344E-1,-4.968676567E-1,4.923144579E-1
1.171763417E0,4.462981224E-1,-5.878338814E-1,2.045198530E-1
1.181745417E0,3.272281885E-1,-6.276105642E-1,-1.048257425E-1
1.191727417E0,2.838748991E-1,-6.194158196E-1,-3.758335114E-1
1.201709417E0,2.572925687E-1,-5.299562812E-1,-5.562410951E-1
1.211691417E0,2.404542416E-1,-3.780211508E-1,-6.498458385E-1
1.221673417E0,3.099355698E-1,-2.234688252E-1,-6.445410848E-1
1.231655417E0,5.977032781E-1,-2.867349423E-2,-5.404004455E-1
1.241637417E0,1.081154704E0,1.823649704E-1,-3.353690207E-1
1.251619417E0,1.715497971E0,5.741382241E-1,-4.308184236E-2
1.261601417E0,2.488331795E0,1.186466932E0,2.846856415E-1
1.271583417E0,3.110943556E0,1.556757927E0,6.895332932E-1
1.281565417E0,3.294311047E0,1.464291334E0,1.060118794E0
1.291547417E0,3.035235882E0,1.298315406E0,1.230416179E0
1.301529417E0,2.359119892E0,1.145129800E0,1.192661285E0
1.311511417E0,1.440624952E0,9.284610748E-1,1.117578864E0
1.321493417E0,4.688493907E-1,3.493444324E-1,9.247530103E-1
1.331475417E0,-4.456998035E-2,-5.342010260E-1,5.440240502E-1
1.341457417E0,-1.486947834E-1,-3.023060262E-1,7.876899838E-2
1.351439417E0,-2.491563559E-1,6.997974515E-1,-3.090133071E-1
1.361421417E0,-1.736240536E-1,1.685836673E0,-4.748856127E-1
1.371403417E0,1.576255411E-1,2.564762354E0,-5.951669812E-1
1.381385417E0,6.305376887E-1,2.841963530E0,-5.504634380E-1
1.391367583E0,9.949294925E-1,2.279398918E0,-2.253527343E-1
1.401349583E0,1.101851463E0,1.751014471E0,1.905597895E-1
1.411331584E0,1.160299182E0,1.439297676E0,5.295515060E-1
1.421313583E0,1.321320295E0,1.115486264E0,9.305500388E-1
1.431295583E0,1.376602411E0,8.045061231E-1,1.232867479E0
1.441277583E0,1.404167295E0,5.064978600E-1,1.322431445E0
1.451259583E0,1.211666107E0,2.326780111E-1,1.290560365E0
1.461241583E0,9.082838893E-1,-2.443442047E-1,1.054188013E0
1.471223583E0,7.189848423E-1,-9.299693108E-1,6.457025409E-1
1.481205583E0,6.315116882E-1,-1.320216894E0,2.969619334E-1
1.491187583E0,6.916310191E-1,-1.183377147E0,1.112906635E-1
1.501169583E0,9.794042110E-1,-5.751538277E-1,-6.470885873E-2
1.511151583E0,1.242796659E0,7.351769507E-2,-1.741530448E-1
1.521133584E0,1.390578389E0,5.558795929E-1,-1.768534929E-1
1.531115583E0,1.442180514E0,6.296777725E-1,-1.632936001E-1
1.541097583E0,1.360976458E0,3.842048943E-1,-8.756342530E-2
1.551079583E0,1.212085128E0,1.624236107E-1,5.961523578E-2
1.561061583E0,1.081273079E0,-2.361657284E-2,1.863113940E-1
1.571043583E0,1.000412822E0,-3.382460028E-2,2.673670650E-1
1.581025583E0,9.701124430E-1,3.356636763E-1,2.823944986E-1
1.591007583E0,9.707228541E-1,8.627783656E-1,2.312876731E-1
1.600989583E0,9.238203168E-1,1.185355067E0,2.253717333E-1
1.610971584E0,7.749646306E-1,1.322604656E0,2.982641459E-1
1.620953583E0,6.393039823E-1,1.292810559E0,3.527902365E-1
1.630935583E0,5.710718632E-1,1.130811930E0,3.961833715E-1
1.640917583E0,5.921108127E-1,9.565214515E-1,4.492340684E-1
1.650899583E0,6.612196565E-1,8.676074147E-1,4.712342918E-1
1.660881583E0,7.317063212E-1,8.336619735E-1,4.934405386E-1
1.670863583E0,8.066567183E-1,7.418287992E-1,5.495535135E-1
1.680845583E0,8.786424994E-1,5.785663724E-1,6.210048199E-1
1.690827583E0,9.124360681E-1,3.784067333E-1,6.777178645E-1
1.700809583E0,8.766157627E-1,1.937537938E-1,6.851459146E-1
1.710791583E0,7.911030054E-1,1.377932578E-1,6.743372679E-1
1.720773584E0,6.958135366E-1,1.927686334E-1,6.569324136E-1
1.730755583E0,6.219310164E-1,3.036202788E-1,6.510180831E-1
1.740737583E0,5.683128238E-1,4.645654857E-1,5.966821313E-1
1.750719583E0,5.253863335E-1,6.346640587E-1,4.786910117E-1
1.760701583E0,4.565939605E-1,7.116722465E-1,3.550755978E-1
1.770683583E0,3.328748643E-1,6.836741567E-1,2.725867629E-1
1.780665583E0,2.024465501E-1,5.704237819E-1,2.100930363E-1
1.790647583E0,9.929271042E-2,4.373034239E-1,1.869802326E-1
1.800629583E0,-1.340560615E-2,3.258416057E-1,1.960861236E-1
1.810611583E0,-1.082108766E-1,2.388071716E-1,2.030522078E-1
1.820593583E0,-1.245951653E-1,1.671241969E-1,1.939995885E-1
1.830575584E0,-6.688687205E-2,1.214186922E-1,1.702220738E-1
1.840556583E0,-1.628335193E-2,4.640516639E-2,1.527397484E-1
1.850538583E0,-2.645455673E-2,-1.180836558E-2,1.435954571E-1
1.860520583E0,-9.926111996E-2,1.667467505E-2,1.238955334E-1
1.870502583E0,-2.027872354E-1,1.228563264E-1,8.345331252E-2
1.880484583E0,-3.127808273E-1,2.955261171E-1,3.773057088E-2
1.890466583E0,-4.535539150E-1,4.271884561E-1,-2.576847374E-2
1.900448583E0,-6.452242732E-1,4.368517101E-1,-9.022229165E-2
1.910430583E0,-8.919535875E-1,3.775597215E-1,-1.679319888E-1
1.920412584E0,-1.149862885E0,2.407866865E-1,-2.876469493E-1
1.930394583E0,-1.444477201E0,-3.407765925E-2,-4.569768310E-1
1.940376583E0,-1.796836019E0,-4.126071036E-1,-6.714545488E-1
1.950358583E0,-2.251423836E0,-7.858741879E-1,-8.632946014E-1
1.960340583E0,-2.746852398E0,-1.108981133E0,-9.908466935E-1
1.970322583E0,-3.195235729E0,-1.176841259E0,-1.074986696E0
1.980304583E0,-3.541573048E0,-1.051239610E0,-1.101680875E0
1.990286583E0,-3.712836027E0,-1.048194051E0,-1.144849539E0
2.000268583E0,-3.611991882E0,-1.269425511E0,-1.057932258E0
2.010250583E0,-3.204283714E0,-1.635926485E0,-8.702803254E-1
2.020232583E0,-2.736720324E0,-1.579884529E0,-6.442493200E-1
2.030214584E0,-2.403160810E0,-1.175534844E0,-4.443421662E-1
2.040196583E0,-2.203230858E0,-5.066601634E-1,-3.539339900E-1
2.050178583E0,-1.990834236E0,2.566358745E-1,-4.636850655E-1
2.060160583E0,-1.819906712E0,6.250693202E-1,-5.854101181E-1
2.070142583E0,-1.743629217E0,7.292593718E-1,-6.030110717E-1
2.080124583E0,-1.826011181E0,6.133801937E-1,-5.477014780E-1
2.090106583E0,-2.021149635E0,3.702178299E-1,-5.583978295E-1
2.100088583E0,-2.194635391E0,1.045728400E-1,-6.693235040E-1
2.110070583E0,-2.173608065E0,8.546948433E-2,-8.412877917E-1
2.120052584E0,-1.972196817E0,1.476135403E-1,-9.656704664E-1
2.130034583E0,-1.679372430E0,3.246321380E-1,-1.030876398E0
2.140016583E0,-1.455184579E0,3.199654818E-1,-1.085380912E0
2.149998583E0,-1.316150665E0,1.743905246E-1,-1.131071687E0
2.159980583E0,-1.214284062E0,-5.688370764E-2,-1.181468487E0
2.169962583E0,-1.088340640E0,-2.538303435E-1,-1.224211693E0
2.179944583E0,-9.778965116E-1,-5.795346498E-1,-1.288913727E0
2.189926583E0,-8.773301244E-1,-9.948055744E-1,-1.331148148E0
2.199908583E0,-7.483537793E-1,-1.327843189E0,-1.351829529E0
2.209890583E0,-6.288890243E-1,-1.610877752E0,-1.319086313E0
2.219872583E0,-5.049992800E-1,-1.800223470E0,-1.242394567E0
2.229854584E0,-3.764145970E-1,-1.874294639E0,-1.144118428E0
2.239836583E0,-2.453042567E-1,-1.828829408E0,-9.911409020E-1
2.249818583E0,-1.331727803E-1,-1.707317352E0,-8.090692163E-1
2.259800583E0,-5.246594921E-2,-1.554488420E0,-6.392282248E-1
2.269782583E0,-1.645485312E-2,-1.378894091E0,-4.575068057E-1
2.279764583E0,3.332548589E-2,-1.153974414E0,-2.954023182E-1
2.289746583E0,1.473164707E-1,-8.451149464E-1,-1.560844034E-1
2.299728583E0,3.191295266E-1,-5.050652623E-1,-5.380543694E-2
2.309710583E0,5.171749592E-1,-2.075981200E-1,7.185747847E-3
2.319692583E0,7.211584449E-1,3.112252336E-3,5.828754604E-2
2.329674583E0,9.039416313E-1,1.169752255E-1,1.060018688E-1
2.339656583E0,1.032127380E0,1.408443451E-1,1.694274545E-1
2.349638583E0,1.080846786E0,4.475118220E-2,2.868650556E-1
2.359620583E0,1.038828492E0,-8.846306801E-2,3.921243548E-1
2.369602583E0,9.548038244E-1,-2.918263078E-1,5.248415470E-1
2.379584583E0,8.500499725E-1,-5.018442869E-1,6.250483394E-1
2.389566458E0,7.418350577E-1,-7.001672983E-1,6.773524880E-1
2.399548458E0,6.518476605E-1,-8.311495781E-1,6.175874472E-1
2.409530459E0,6.114836931E-1,-9.198935628E-1,4.784258306E-1
2.419512458E0,6.053498983E-1,-9.189819694E-1,2.215681970E-1
2.429494458E0,6.182557344E-1,-8.881191015E-1,-3.831360862E-2
2.439476458E0,6.024690270E-1,-8.408229351E-1,-2.649371624E-1
2.449458458E0,5.381775498E-1,-7.019279003E-1,-4.451605678E-1
2.459440458E0,4.481078088E-1,-5.184640884E-1,-5.436727405E-1
2.469422458E0,4.213654697E-1,-3.723642826E-1,-5.670539737E-1
2.479404458E0,5.986419916E-1,-1.593947560E-1,-5.221732855E-1
2.489386458E0,1.001074314E0,1.215708479E-1,-3.869194090E-1
2.499368459E0,1.574039578E0,5.395965576E-1,-1.542981416E-1
2.509350458E0,2.194576740E0,1.044733644E0,1.337615699E-1
2.519332458E0,2.556766987E0,1.476949930E0,5.059518814E-1
2.529314458E0,2.607326984E0,2.013946772E0,8.982138634E-1
2.539296458E0,2.410071611E0,2.709971428E0,1.365684152E0
2.549277458E0,1.833610892E0,3.178631783E0,1.800624728E0
2.559259458E0,7.808920741E-1,2.945675611E0,1.624649167E0
2.569241458E0,-3.035664856E-1,8.393734097E-1,4.356644452E-1
2.579223458E0,5.477675423E-2,-4.078025222E-1,-2.104889899E-1
2.589205458E0,5.328512192E-1,-4.151322246E-1,-4.047468603E-1
2.599187458E0,7.134332657E-1,6.950666904E-1,-4.105435014E-1
2.609169459E0,7.811276913E-1,1.768242717E0,-1.997672617E-1
2.619151458E0,8.816753030E-1,2.332348585E0,8.390200883E-2
2.629133458E0,1.028010368E0,2.746059418E0,3.761718869E-1
2.639115458E0,1.086048365E0,2.780487299E0,7.062105536E-1
2.649097458E0,1.046791315E0,2.262054682E0,1.035109997E0
2.659079458E0,8.986399174E-1,1.349003911E0,1.364052176E0
2.669061458E0,7.044655085E-1,3.494693637E-1,1.505672216E0
2.679043458E0,5.878781676E-1,-7.112724781E-1,1.402825713E0
2.689025458E0,6.536399126E-1,-1.704974771E0,1.017720103E0
2.699007459E0,1.104199290E0,-1.813337684E0,4.108405411E-1
2.708989458E0,1.620170116E0,-1.048453212E0,-1.880848110E-1
2.718971458E0,1.851273417E0,1.501532495E-1,-4.848355055E-1
2.728953458E0,1.814630628E0,1.329054475E0,-4.990991354E-1
2.738935458E0,1.755511642E0,2.133795023E0,-4.868821502E-1
2.748917458E0,1.646869540E0,2.205736399E0,-3.608838916E-1
2.758899458E0,1.373748183E0,1.649834991E0,-1.728522032E-1
2.768881458E0,9.965120554E-1,8.045954108E-1,4.280404001E-2
2.778863458E0,7.647475600E-1,-4.223869741E-2,2.457502186E-1
2.788845458E0,7.310479879E-1,-5.290290713E-1,4.283925891E-1
2.798827458E0,7.614319921E-1,-5.636603236E-1,5.319018960E-1
2.808809459E0,8.058719635E-1,-2.160465568E-1,5.290188193E-1
2.818791458E0,8.683294654E-1,3.047031760E-1,5.479919910E-1
2.828773458E0,9.075626135E-1,7.868455648E-1,5.680900812E-1
2.838755458E0,8.804947734E-1,1.108347893E0,5.808095932E-1
2.848737458E0,7.762833834E-1,1.215290904E0,6.101425886E-1
2.858719458E0,6.499975920E-1,1.120854378E0,6.272656918E-1
2.868701458E0,6.031677127E-1,9.101625681E-1,6.297037601E-1
2.878683458E0,6.880937815E-1,6.866261363E-1,6.121362448E-1
2.888665458E0,8.561964631E-1,5.004667044E-1,5.979253054E-1
2.898647458E0,1.009794593E0,3.823840022E-1,6.096969843E-1
2.908629458E0,1.075224519E0,3.345272541E-1,6.533643603E-1
2.918611459E0,1.056773305E0,3.672002554E-1,7.105908990E-1
2.928593458E0,9.952073693E-1,4.810150266E-1,7.413955331E-1
2.938575458E0,9.051014185E-1,5.670273900E-1,7.288853526E-1
2.948557458E0,7.865548730E-1,5.868108869E-1,7.039668560E-1
2.958539458E0,6.790449023E-1,5.495071411E-1,6.484814882E-1
2.968521458E0,6.174144149E-1,5.024994016E-1,5.633535981E-1
2.978503458E0,5.748517513E-1,4.947285652E-1,4.672622085E-1
2.988485458E0,4.878845811E-1,5.188192129E-1,3.894445896E-1
2.998467458E0,3.284493983E-1,5.970581174E-1,3.479943573E-1
3.008449459E0,1.289254576E-1,6.865242720E-1,3.156096041E-1
3.018431458E0,-6.927843392E-2,6.682597995E-1,2.838277221E-1
3.028413458E0,-2.008816302E-1,5.027979612E-1,2.486136556E-1
3.038395458E0,-2.286679894E-1,2.730492353E-1,1.967384815E-1
3.048377458E0,-2.040799409E-1,8.811639994E-2,1.521199942E-1
3.058359458E0,-2.349901944E-1,-1.146558579E-2,1.198216975E-1
3.068341458E0,-3.635665178E-1,-2.532136068E-2,9.356833994E-2
3.078323458E0,-5.482711196E-1,3.162261471E-2,3.934371844E-2
3.088304458E0,-7.313105464E-1,1.566859484E-1,-6.471515447E-2
3.098286458E0,-9.131810069E-1,2.261739522E-1,-2.417588979E-1
3.108268458E0,-1.101346016E0,1.693062335E-1,-3.919924200E-1
3.118250459E0,-1.334313989E0,3.579797968E-2,-5.601298213E-1
3.128232458E0,-1.661552310E0,-1.740723401E-1,-7.654553056E-1
3.138214458E0,-2.056979895E0,-5.740429163E-1,-1.008733511E0
3.148196458E0,-2.443825483E0,-1.092836618E0,-1.215280771E0
3.158178458E0,-2.872473478E0,-1.354285717E0,-1.378544688E0
3.168160458E0,-3.338227272E0,-1.315346479E0,-1.422015905E0
3.178142458E0,-3.699561357E0,-1.275400877E0,-1.413984418E0
3.188124458E0,-3.817380428E0,-1.578804970E0,-1.400084972E0
3.198106458E0,-3.578824759E0,-2.095022440E0,-1.258219719E0
3.208088459E0,-3.109176397E0,-2.215815306E0,-1.089169025E0
3.218070458E0,-2.657906532E0,-1.763048887E0,-8.657353520E-1
3.228052458E0,-2.375581503E0,-9.655730128E-1,-5.809684992E-1
3.238034458E0,-2.165564775E0,-2.018939704E-4,-4.976579249E-1
3.248016458E0,-1.933011651E0,8.006704450E-1,-6.546226144E-1
3.257998458E0,-1.712203622E0,1.213235378E0,-7.406711578E-1
3.267980458E0,-1.629897952E0,1.193971753E0,-7.149250507E-1
3.277962458E0,-1.736773252E0,9.454503059E-1,-6.947382689E-1
3.287944458E0,-1.953744411E0,6.023489833E-1,-7.554913163E-1
3.297926458E0,-2.132448673E0,3.044533730E-1,-8.670846820E-1
3.307908458E0,-2.100383282E0,6.824460626E-2,-9.782432318E-1
3.317890459E0,-1.884609818E0,-3.544890787E-3,-1.092256546E0
3.327872458E0,-1.717977166E0,-6.985230744E-2,-1.202265143E0
3.337854458E0,-1.579101086E0,-6.608606130E-2,-1.281804919E0
3.347836458E0,-1.411266327E0,-1.034534052E-1,-1.294455528E0
3.357818458E0,-1.259487391E0,-2.848988175E-1,-1.292708516E0
3.367800458E0,-1.131646514E0,-5.856769681E-1,-1.286273718E0
3.377782458E0,-1.017804623E0,-1.063321233E0,-1.256893992E0
3.387764458E0,-8.880715966E-1,-1.527695656E0,-1.266743541E0
3.397746667E0,-7.502202988E-1,-1.947466850E0,-1.290245414E0
3.407728667E0,-6.175487638E-1,-2.327674389E0,-1.215005636E0
3.417710667E0,-4.973980486E-1,-2.681429625E0,-1.059634805E0
3.427692667E0,-4.800218642E-1,-2.696170807E0,-1.012742162E0
3.437674667E0,-4.045614600E-1,-2.508695364E0,-9.584974051E-1
3.447656667E0,-2.233486921E-1,-2.259439945E0,-6.804829836E-1
3.457638667E0,-1.330326498E-1,-1.943780303E0,-4.715332091E-1
3.467620667E0,1.021493692E-3,-1.552570820E0,-2.898723781E-1
3.477602667E0,1.993079484E-1,-1.082483649E0,-1.365632564E-1
3.487584667E0,4.404335022E-1,-6.027472615E-1,-2.543056384E-2
3.497566667E0,6.751152873E-1,-1.975861937E-1,3.856759146E-2
3.507548667E0,9.012916684E-1,1.425225288E-1,7.943638414E-2
3.517530667E0,1.104078889E0,3.093985915E-1,1.113570333E-1
3.527512667E0,1.270138025E0,3.076665103E-1,1.554882228E-1
3.537494667E0,1.382432342E0,1.709150672E-1,2.258409560E-1
3.547476667E0,1.415751219E0,-3.602638468E-2,3.311128914E-1
3.557458667E0,1.375230432E0,-2.406833917E-1,4.920509160E-1
3.567440667E0,1.266319156E0,-3.905718625E-1,6.753001213E-1
3.577422667E0,1.084166646E0,-5.036481023E-1,8.362320065E-1
3.587404667E0,8.410707712E-1,-6.459915638E-1,8.722148538E-1
3.597386667E0,5.862634778E-1,-7.436313033E-1,7.165323496E-1
3.607368667E0,4.032509923E-1,-7.678967118E-1,4.223964512E-1
3.617350667E0,3.367201686E-1,-7.695939541E-1,3.180871904E-2
3.627332667E0,3.456062675E-1,-7.869905829E-1,-3.199624419E-1
3.637314667E0,2.031884044E-1,-6.751695275E-1,-5.632904172E-1
3.647296667E0,-3.333989531E-2,-4.623371959E-1,-6.998673081E-1
3.657278667E0,-5.255859718E-2,-1.563314497E-1,-6.953846812E-1
3.667260667E0,2.499388158E-1,1.285361499E-1,-6.157906651E-1
3.677242667E0,8.201839328E-1,4.884623885E-1,-4.372970760E-1
3.687224667E0,1.587396741E0,1.029851079E0,-1.333688796E-1
3.697206667E0,2.368193150E0,1.621003032E0,2.755925059E-1
3.707188667E0,2.725709677E0,1.857279181E0,7.646588087E-1
3.717170667E0,2.682951927E0,2.059010506E0,1.148885846E0
3.727152667E0,2.307654142E0,2.397927046E0,1.507022500E0
3.737134667E0,1.624952793E0,2.473640203E0,1.642106771E0
3.747116667E0,5.081372261E-1,1.765788198E0,1.088133216E0
3.757098667E0,-4.590890557E-2,1.155668944E-1,2.762278318E-1
3.767080667E0,2.838813365E-1,-7.632181048E-1,-7.672239840E-2
3.777062667E0,6.400245428E-1,-3.572823107E-1,-2.175242454E-1
3.787044667E0,7.906875610E-1,7.284927368E-1,-2.742155194E-1
3.797026667E0,9.578544497E-1,1.761339784E0,-2.049901038E-1
3.807008667E0,1.223937511E0,2.384083748E0,2.540450543E-2
3.816990667E0,1.478194833E0,2.842622519E0,2.736883461E-1
3.826972667E0,1.572151780E0,2.874742985E0,6.029543877E-1
3.836954667E0,1.477293372E0,2.335664034E0,1.017044544E0
3.846936667E0,1.192231894E0,1.629414558E0,1.373821855E0
3.856918667E0,8.701859117E-1,6.882351637E-1,1.516336441E0
3.866900667E0,6.979342103E-1,-6.151895523E-1,1.504298091E0
3.876882667E0,6.272938848E-1,-1.881713033E0,1.202687979E0
3.886864667E0,8.192256093E-1,-2.422395706E0,6.348807216E-1
3.896846667E0,1.170406461E0,-1.863193989E0,2.878205664E-2
3.906828667E0,1.447839141E0,-6.101709008E-1,-3.506079018E-1
