"time_acc","acc_x","acc_y","acc_z","time_gyro","gyro_x","gyro_y","gyro_z"
1.531566668E-2,1.001417542E-1,-8.846753082E0,7.997868347E-1,2.405066672E-2,1.585164666E0,3.483102620E-1,3.988192677E-1
2.529766667E-2,6.017486572E-2,-9.445208588E0,2.978805542E-2,3.403266671E-2,1.519006014E0,4.270950854E-1,4.684365392E-1
3.527966677E-2,2.845582581E-1,-9.936187592E0,-9.627978516E-1,4.401566670E-2,1.371658921E0,5.520306230E-1,5.316812992E-1
4.526266677E-2,7.223977661E-1,-1.014126114E1,-1.775008850E0,5.399766669E-2,1.150083423E0,6.531423330E-1,5.806028843E-1
5.524466676E-2,1.216969299E0,-1.030786469E1,-2.227218475E0,6.397966668E-2,8.937474489E-1,6.689718962E-1,5.913367271E-1
6.522666675E-2,1.553768921E0,-1.069555847E1,-2.169738007E0,7.396166667E-2,6.615754962E-1,5.312047005E-1,5.218435526E-1
7.520866673E-2,1.698368225E0,-1.141645935E1,-1.731299744E0,8.394466667E-2,4.902128279E-1,3.262837529E-1,4.278267920E-1
8.519166673E-2,1.759441223E0,-1.204664886E1,-1.228046265E0,9.392666677E-2,3.655160367E-1,1.303531379E-1,3.061065078E-1
9.517366672E-2,1.766925659E0,-1.219424194E1,-7.602690125E-1,1.039086668E-1,2.593648434E-1,1.120596156E-1,2.221482396E-1
1.051556667E-1,1.731599121E0,-1.187031555E1,-4.023632813E-1,1.138906667E-1,1.816295385E-1,2.432072759E-1,1.545351744E-1
1.151376667E-1,1.526974640E0,-1.169547913E1,-2.074685669E-1,1.238726667E-1,1.082639843E-1,4.159582853E-1,4.324540123E-2
1.251206667E-1,1.538800049E0,-1.143157791E1,-2.097138977E-1,1.338556667E-1,5.461736023E-2,5.557430387E-1,-8.608584106E-2
1.351026667E-1,1.399739227E0,-1.138936569E1,-4.189787292E-1,1.438376667E-1,4.331543297E-2,6.867780089E-1,-1.836842895E-1
1.450846667E-1,1.079704742E0,-1.120764359E1,-5.894741821E-1,1.538196667E-1,-6.684428081E-3,6.429432034E-1,-2.341749221E-1
1.550666668E-1,6.394702148E-1,-1.123129440E1,-9.496252441E-1,1.638026667E-1,-1.315374076E-1,5.417289734E-1,-2.455607355E-1
1.650496668E-1,2.653981018E-1,-1.151255951E1,-1.306183777E0,1.737846667E-1,-3.690422177E-1,3.473238051E-1,-2.266618311E-1
1.750316668E-1,-6.795867920E-2,-1.244661713E1,-1.781146088E0,1.837666667E-1,-7.590965033E-1,1.999793798E-1,-1.801361442E-1
1.850136667E-1,-3.233276367E-1,-1.325703186E1,-1.847907257E0,1.937486667E-1,-1.305214286E0,6.693369895E-2,-1.201017201E-1
1.949956667E-1,-3.755690002E-1,-1.415261948E1,-1.895508270E0,2.037316667E-1,-1.783121228E0,1.811957685E-3,-1.743867844E-1
2.049786667E-1,-2.478845215E-1,-1.457878326E1,-1.187330933E0,2.137136668E-1,-2.024629354E0,-1.202926338E-1,-3.681890965E-1
2.149606667E-1,-6.376739502E-2,-1.463806000E1,-1.856140137E-2,2.236956668E-1,-2.143296003E0,-3.371197581E-1,-6.145709157E-1
2.249426667E-1,2.749781799E-1,-1.431802551E1,6.503974915E-1,2.336776668E-1,-2.359817743E0,-5.726239085E-1,-7.561152577E-1
2.349246667E-1,8.029302979E-1,-1.341689941E1,4.408332825E-1,2.436606667E-1,-2.811772585E0,-7.501587272E-1,-7.375695705E-1
2.449076667E-1,7.673043823E-1,-1.224573486E1,-5.084925842E-1,2.536426667E-1,-3.379327536E0,-7.365179658E-1,-6.546831131E-1
2.548896667E-1,2.639012146E-1,-1.123309067E1,-1.554367676E0,2.636246667E-1,-3.868802547E0,-7.607889771E-1,-5.945217609E-1
2.648716667E-1,-6.159690857E-1,-1.052566177E1,-1.931134186E0,2.736066667E-1,-4.041781902E0,-9.981578588E-1,-5.632638931E-1
2.748536667E-1,-1.721569977E0,-1.072609497E1,-1.403481445E0,2.835896667E-1,-3.917800903E0,-1.153448939E0,-4.787849486E-1
2.848366668E-1,-2.960543518E0,-1.197794174E1,-2.185455322E-1,2.935716667E-1,-3.672400951E0,-9.680618048E-1,-2.805019915E-1
