participant,context,session,window_idx,label_person,label_context,split_owner_person,split_context,use_owner_person,use_context,participant_id,label_owner,label_context_bin,pc_1,pc_2,pc_3,pc_4,pc_5,pc_6,pc_7,pc_8,pc_9,pc_10,pc_11,pc_12,pc_13,pc_14,pc_15,pc_16,pc_17,pc_18,pc_19,pc_20,pc_21,pc_22,pc_23,pc_24,pc_25,pc_26,pc_27,pc_28,pc_29,pc_30,pc_31,pc_32,pc_33,pc_34,pc_35,pc_36,pc_37,pc_38
Ana,crowded,session_1,0,Ana,crowded,ignore,ignore,False,False,Ana,0,1,-1.8240685126241105,-0.5047824858294201,3.28513901007485,0.8457819610543862,0.3939636862140753,0.7956148519090404,-1.0547989215319125,0.8335333159606001,-0.8129227195764049,0.07969555963042656,-0.11905536763186253,-0.16880018908326988,0.8357000764557116,-1.555174166422845,0.8252642357793742,-0.384789876450091,0.4822228785196338,0.012652462288079182,3.363362406668181,-1.2268663498557562,0.9522986192082435,0.6625466534820913,1.4312886104475262,-0.6666791890311945,0.20697601702608037,-0.6756331302408587,-0.6013136671917054,-2.1288544045934796,0.22757252211548404,-1.8408454280414688,-0.47821331934086997,-1.2236398802523936,1.2212571562824635,1.19160598635806,-0.9509255573041369,0.8519467636097966,-0.7221851818628896,0.25984118671656303
Ana,crowded,session_1,1,Ana,crowded,ignore,ignore,False,False,Ana,0,1,-3.7830692849790952,-2.015793643588555,2.859385107872873,1.629406571246738,0.8312796892167543,-0.7946472229161823,-1.5774618982771336,1.4988447251251618,-2.631080302544624,-1.4222791805070154,1.5447909309588224,-0.9752118393775087,1.5812589665506858,-0.9733291037447008,-0.01483586161144922,0.1289533762792143,-1.1691480589549441,-1.6089462486274924,-0.5998056224253018,-0.731706078669362,0.45891518045065477,0.8435191828068895,0.5874463827202074,-1.4534942835428153,0.38933679646756836,0.22617219788537696,-0.06598040913876742,-1.7197814565251714,1.164394280622751,-0.93394436697184,0.2738529515384567,-0.4693226518994282,1.575397804086147,0.24194092145760857,-0.6670752694446601,0.46498651533227664,-0.5420011129830529,1.1682779457227732
Ana,crowded,session_1,2,Ana,crowded,ignore,ignore,False,False,Ana,0,1,-4.593018775144498,-2.019268851177607,2.4265174639586746,0.5948306178473693,-0.9200000817024703,-0.7542553573583708,0.0034106013649068136,0.7425653336052664,-1.5137964837162479,-2.6236533221791527,1.5254891824796153,-1.1903768208406804,1.0416322511751803,1.153480019648656,-0.3420590490987981,0.38673411406910957,-0.43811246530839815,-0.25125158960256955,-0.7695871681140479,-0.7423234827381228,-0.1188414315756321,1.5226504080712897,0.38219877385077655,-0.25985234456964634,-0.4582530528944345,0.38831740352526023,-0.22247875013726637,-1.4987707172566187,0.809804199107594,-0.2929779925576683,-0.9611174469983651,-0.45400467860204546,0.8443855138791746,0.7701805177965776,-0.2777541167796418,-0.4350701906345978,-0.5053942578125326,0.04632313461893997
Ana,crowded,session_1,3,Ana,crowded,ignore,ignore,False,False,Ana,0,1,-3.339874985289839,-1.735773535574657,2.9522665617337225,-0.3305919064694955,-1.2177136356776153,0.3778026238249096,0.7844289129027284,0.3129032808113355,-0.05129724044001041,-2.049229178624522,-0.24760078889017206,1.467203955612397,0.05721512403909001,1.0589712479343394,0.5895009670201253,-0.6252789302965327,0.27261885604472386,-0.5402544325263932,-1.2087101220891274,-1.0764509658692059,0.2715320326273058,1.961091428405416,2.069955131963929,0.23622100655354863,-0.8135642280352645,0.3715547720346545,-0.5736195813151882,0.33001893372725694,0.9219954900913155,-1.9243740413099737,0.024670922614983368,-0.7255187938870875,2.1711984383611376,0.1953872165382536,-0.6022694874049099,-0.09532010246564278,-0.28219704441285504,-0.5423864747870606
Ana,crowded,session_1,4,Ana,crowded,ignore,ignore,False,False,Ana,0,1,-4.086814073795275,-1.0635769827235,3.6196999554120173,-1.097105136861268,-1.5848019931268669,-1.1549512104704034,-1.9229761050928809,-0.41751213970683965,0.06731654757676593,-1.7437543388559238,1.0605645711788148,-1.4186640135535185,0.4417151835432542,0.5686482332254217,-0.6208803364339879,-1.0134643057773822,-0.6261036152633273,-2.017324450947434,-1.1730599462637743,-0.9703753866917377,-0.268159925281181,0.05881907134428205,0.6131975482638817,-0.3083986074320227,-1.0227248365017838,0.40042980480168455,-1.5365065767028434,-1.2210566143561157,1.046244415124881,-0.8823173908341696,-0.5221369056763301,0.004027968680482832,0.49578719045348935,0.409990789308925,0.9113615881316819,-0.6837636597547563,0.7724088705031307,-0.6527390151585516
Ana,crowded,session_1,5,Ana,crowded,ignore,ignore,False,False,Ana,0,1,-4.077824523398632,-2.305858746575961,3.2914652568038147,-1.916063377436046,-0.48088399562008816,0.7969647191999243,-0.24926892176056661,-0.583055491310222,1.049690286646597,0.2534042511335673,-0.14644406820984524,0.22256651390718638,1.2934629266523836,-0.2754343787527079,0.267047236285914,1.0498401268420794,-0.11962181929604422,-1.9029943449273619,-1.577384566300195,-0.7392150986688295,-0.6684484739420707,0.659370195259041,0.1354482508074125,-0.8005941826737853,-0.3970527661002279,0.50477713769428,-1.0388709963629998,0.18337484439192492,0.02531121757470431,-1.4910487384361781,0.014356217496914226,-0.6507910344947663,0.8389952839166126,0.16416960336888659,0.1765373909262036,-0.9458751136849995,-0.3136539531657776,0.34124597084018427
Ana,crowded,session_1,6,Ana,crowded,ignore,ignore,False,False,Ana,0,1,-4.69896479610944,-2.1737303791797484,2.5685770666654006,-0.9172260036121078,-0.8335454743234891,-1.5217647558134202,-1.7601573408757998,-0.14223714203217602,-0.577027824619701,-0.84963882328412,1.0488376748388413,-1.458543474197835,1.0480687508620978,-0.3009405564142454,-0.5352292339602036,-0.14970349074608938,0.4484330163075893,-0.015762040742343702,-0.23524898268066233,0.07641153505686757,-1.6784032708762981,0.6239037899790213,-0.6586508617028836,-0.31951094417733994,-0.35081793240709774,0.5649939395826873,0.10957139285136314,-1.0052977363064464,-0.6012470126335926,-1.650008210192268,0.12122580949482965,0.13929299859496957,0.15379101182165572,0.7443813203910815,0.26577594499288815,-0.9995442451496616,-0.11746817433818663,-0.36896034967530145
Ana,crowded,session_1,7,Ana,crowded,ignore,ignore,False,False,Ana,0,1,-4.835412827531872,-1.694952894356219,1.8758001957108716,-0.16194014309182497,-0.06765990821666926,-0.15081972821445902,0.7786596518501724,0.18631449377527712,-2.112850195633993,-0.35974648147609456,0.17512923665097832,1.0726926925685623,0.1920632652645678,-0.9267643396963644,-0.25073138578546095,-1.4040712283263597,-0.05720919702772577,-0.32441087888937276,-0.0684859507374378,0.4552930900976454,-1.2168939507969558,-0.6805943926355177,0.9003340985325001,-0.5248325649246649,0.015314644478442739,0.1873231430241161,-0.2405050300204029,-0.7262700353138939,-0.6763012126739354,-1.1640801833412302,-0.7724369495920638,-0.3594497525428042,1.3978917525004544,0.575741115182526,-0.0022772196600236516,-0.8166950628459441,0.0367124507019258,0.03658182432863762
Ana,crowded,session_1,8,Ana,crowded,ignore,ignore,False,False,Ana,0,1,-3.5790331996465072,-2.5810663382184695,1.1504203554391013,-0.9703005950032603,1.2024281070350722,1.5421665757931773,-0.2168523420659223,-0.811227272717799,-0.9811839670732673,0.8242967772881994,2.007932304043104,-1.9686839222494619,0.9888376310043298,-1.3306772703168743,-1.5759763763282169,1.3907509388748376,0.10341062731274853,0.8346067321003516,-0.5600042871066124,0.5745723320989771,-0.7600492699712494,0.17700336250004253,0.6575814580457786,-0.6894027147888147,-0.39288426781574853,0.15387820547437694,0.7570013165940005,-1.8424910597334314,-0.6749529757147862,-0.4722975362126295,-0.5351142151792089,1.1511970813207593,1.3137590757771185,0.16828338408722943,0.028767742521806413,0.4717835129911734,0.33396575921925975,0.4674619584686058
Ana,crowded,session_1,9,Ana,crowded,ignore,ignore,False,False,Ana,0,1,-3.4016339435449843,-3.1626372012043227,2.506027489364075,0.6093984519323664,0.39930383107870215,0.7946609570234912,-0.919507202582034,-0.35414333977559437,-0.6473118774679572,-0.3973570769916002,0.6373049768175179,-0.2925971579924411,0.6201099520609548,0.7838314311659133,-0.5758789059016874,1.2129531520685402,-0.4475549640860828,-1.1854910870534534,0.22908882542326728,-1.268551527136529,-1.6661833198983451,1.4181978025718662,-0.23436210913076722,-0.4872549043552449,1.0566048279000433,0.31339780584324184,-0.7850652025879706,-2.5125701127090068,0.6694561865900226,-0.9647231838734521,0.18968498106150272,-0.6012174168848573,0.4384181429272113,0.6977672157390128,0.4125536399262899,1.3489966335181194,-0.6507824313637587,0.43671859637923116
Ana,crowded,session_1,10,Ana,crowded,ignore,ignore,False,False,Ana,0,1,-4.350721971739224,-2.4537264116917483,2.6144893159130973,1.4625806617622288,0.129315070860844,-1.3742186129134988,-0.6599765244239311,0.8394345689492921,-2.544899756260636,-1.5573301332614822,1.0584977941940141,-0.5483019080127616,0.9459022102056645,-1.9338374587675617,0.2421429844198322,-0.6180855292887919,-0.22706601645685448,-1.6937113763124751,-1.06738771876878,-1.5010998739045,-0.8099910150263597,0.2903303705052515,0.591487577187572,-1.3411603170176358,1.1046625889760848,-0.6154209817386765,-0.4362353409753668,-1.4165691156580202,1.187709170176192,-0.7663530218750872,-0.2972591025356468,-0.794214604862672,1.290441470683581,1.1133180561373346,0.7161804432574399,0.4074623428709069,-1.2066239421332539,0.4809134975219517
Ana,crowded,session_1,11,Ana,crowded,ignore,ignore,False,False,Ana,0,1,-3.600591325205349,-2.4474462893584112,1.7802467020984527,-0.5594682742257566,-0.21136815769329492,0.35349914089091133,1.702128023486372,0.2595495078423055,-0.806576709877109,-2.4166717413266596,-0.2744668546019563,-2.870949411641997,-0.26322209311877687,-1.020322044536263,0.15004928401883777,0.016667213876257986,-0.8442005836554652,-0.3670427520626812,-1.8094838425730535,-0.6386789025055553,-0.7516338122461761,0.37862706731744145,0.9245598033471281,1.6778717972247867,0.005953151262330109,0.34026116853051236,-0.5542914909681088,-0.6802685884789392,0.018697922410016294,-2.1199244332320486,-0.27093079113835916,-0.23676966550443035,0.8435288079115169,0.37144211554204126,0.052095829450506025,0.6483098360521166,-0.893371861201521,0.9657529713371846
Ana,crowded,session_1,12,Ana,crowded,ignore,ignore,False,False,Ana,0,1,-2.9562922397596108,-2.115550092946774,3.3032348839534573,-2.0127984868681894,-1.1761135377695395,-0.37433807518026097,-1.2660109450783885,0.05066956991658584,0.17486268605196947,-0.5579038943243941,0.09260671992352076,-1.0664651546013961,0.9742766847104406,0.3249050792164008,-0.20950518599110288,-0.3902170635999607,0.11275211523087103,-2.193186289591051,-0.4861157644437358,-0.8739432891489696,0.4050436259646162,0.32640797888386125,0.32789069988679276,-1.0002748125983394,0.6758571284716871,0.9578773320932202,-0.5493252166575153,-1.022337923947914,0.08928815526022138,-0.5737974444661939,0.5828926316390572,0.4555925269020418,1.0625940975196522,1.1462813466466097,1.3236073504701589,0.11251414745753954,0.6192232245396206,-0.3093523781161009
Ana,crowded,session_1,13,Ana,crowded,ignore,ignore,False,False,Ana,0,1,-3.5348486988444154,-2.484684345259587,3.7003998422060635,-2.5355511539334583,-0.21670308229229296,0.6025945344517126,-1.0033470638300395,-0.6946136652626199,0.5999143124217725,0.6079984432160338,-0.6487166092394064,0.16864828431308498,1.5524565506914985,1.3042320818473825,0.05491157831372843,1.206386118184805,0.18075576544697483,-1.1532910287025744,-0.9715733346392934,-0.9570178991886457,-0.43068777627237165,0.7321043934782211,0.10652414562445538,-0.16297996768446277,-0.01208424289628995,0.5865036776599268,-0.4910015433835422,-0.6088817906078218,-0.4282433260878338,-0.9603212261839515,0.14691413531207603,-0.9371435625003337,1.4299871934983917,0.7576013125686912,0.9404469513987622,-0.4879668056381579,0.04800788522083971,0.07206504219516484
Ana,crowded,session_1,14,Ana,crowded,ignore,ignore,False,False,Ana,0,1,-3.0447596717475562,-1.4641126207388244,2.8392462901630404,-1.551563530322787,-0.6970860858210457,-1.1660766276840768,-0.8057546959174051,-0.16772135859237614,-1.5248744459091055,-0.7968847839757045,0.2733261631997367,-0.7451664128758695,0.16038062431201866,-0.6893634554663094,0.07429082916174956,-1.0997426256087517,0.45698920771494617,-0.9504606095355664,-0.49910899979890366,-0.5725902022741877,-1.5112524211442342,-0.563308267185277,-0.015632118795198702,0.21745894715894903,-0.49670134586838227,-0.5489956895344987,-1.9496854850835523,-0.9631304541023594,0.4286259644692519,0.09724899047691186,-0.48128192441220563,-0.4956693738882883,0.9873506677861238,0.9481436446614474,1.2224602290299584,-0.17427138391708427,-0.30072456141260173,-0.04116082099520267
Ana,crowded,session_1,15,Ana,crowded,ignore,ignore,False,False,Ana,0,1,-3.3209682367560824,-1.0429496320210954,1.9333365442505446,-0.8398471620330562,-0.6614720086320309,-0.11857911939170979,0.9551573115434365,0.713212614747866,-2.4100909709335148,-0.584937070767189,0.5354715337663197,-2.4353733450513433,0.24947070940936414,-2.3902280248714454,-3.1187067408246647,-3.5713873699396883,-2.310390259951795,0.261834893626046,-1.0491851683007856,-1.316114119251646,-1.0578463698919125,-0.4699694728947462,-2.0650966223329816,0.8419363803816513,-0.02003245487411198,-0.07862924589556779,-0.5322350828387911,-1.2693623288603364,0.2301928637468878,-0.7664342459804907,-0.8039887469933146,-0.4026562736094325,0.5187338471009008,0.7115968502753757,1.3907736694540742,-0.43973797052491415,-0.2110354886708562,0.25856054469868284
Ana,crowded,session_1,16,Ana,crowded,ignore,ignore,False,False,Ana,0,1,-3.2735872556151135,-1.9006318217519675,1.5533492078136282,-0.6935514403301084,0.6096260996715219,1.4368826876724543,0.6912795643308141,0.03722286185227627,-2.2547760443316665,0.5082359304639575,-0.1295135223176442,-0.17860666297841685,2.205635839339854,0.4122474525036656,-0.31391627428474755,-0.04797809758449924,-0.7182844056299613,-1.9283723277445588,-0.26830441613681766,-0.1328422806341355,-0.1593946402601021,0.4952353386250036,0.4205820533994785,0.10585693439783696,0.3391399644295282,0.27974597471479795,-0.8225732987667382,-1.9231708272096417,1.5626924813713445,0.3660272243850402,-0.6462622101026334,0.81695846324082,0.8623315671659852,0.12687819647533788,-0.108723109004159,0.19969434646704853,-0.43396415507090896,-0.21275900761893843
Ana,crowded,session_1,17,Ana,crowded,ignore,ignore,False,False,Ana,0,1,-2.773791541535901,-2.380527093365066,1.816548626399715,-0.8630768399674916,0.6453307538675965,1.1286034005729366,-0.1730670353855616,-0.22431951964987057,-1.3038166133864308,-0.025625811955890736,1.2613167724291434,-1.1416034488218456,0.974388888350504,-1.015614775584892,-0.5141823225172071,0.9849600384152866,-0.09812847701297703,-0.24848276020994595,-0.16690563864870891,-1.0112195327264184,-0.5598162323155383,-1.1386275830457162,0.3374135923805127,-0.39676262929658396,-0.28044724061550025,0.9241753301093034,-0.40049955360084205,-1.1050269806387598,-0.2893561961947663,0.5317233218989977,-0.6773545950316534,-0.21231876241888387,1.0394311009463144,0.3202483350212837,0.7220940921451269,0.03616235741375094,0.2355147461783886,0.06640453068655029
Ana,crowded,session_1,18,Ana,crowded,ignore,ignore,False,False,Ana,0,1,-1.9485406444341815,-2.6153410671238233,2.7618182096197743,0.0210550437451713,1.0028901895342124,0.9990858070029931,-1.1030575317449252,-0.13402046054348046,-0.9178262630904427,-0.2694947896508687,-0.4814321890632669,0.10619093331293333,1.1693176256502114,-0.04621196186979581,-0.08718844330607478,-0.07431113582914914,0.6490704285351471,-0.5928274920345165,0.3791254346222647,-0.8214484448684786,-1.531854536187407,-0.4808214972328507,0.18336948480840118,-0.2062823608070744,1.5651799105839292,0.4034837842207663,-1.0442879768358155,-1.4205982769508936,0.2545165279083667,-0.2635151108155658,-0.27011019582918794,-1.0486294990683602,0.522217144215762,0.7194786422245106,-0.10878366826581494,0.265729562807119,-0.10696558958151808,0.554656297336015
Ana,crowded,session_1,19,Ana,crowded,ignore,ignore,False,False,Ana,0,1,-2.12956935656428,-2.3652264687200923,2.2816087925559203,0.5630258235422183,0.9007277173239348,-0.28467708518937174,-0.7608154692157089,0.21602477720521718,-2.385561703725702,-1.0783261668537223,1.5847436981659757,-1.1825840175505213,1.3420948742527952,-1.8559020473523056,-0.5053156253519769,-0.5399045080680923,-0.09698302333978319,-1.6804159185721679,-0.7845645743702349,-0.46850724275355504,-1.5318469244958162,0.6315359266916414,0.6041165360454249,-1.0404565171975944,1.1551664515478501,0.12696134980855345,-0.8643435559036357,-1.611348452071282,0.9743449519880372,-0.6008110772036146,0.2588684591733095,-0.3135891244668012,0.9172900637455998,0.33434130356869424,-0.2102737677514945,0.913183088948381,-0.5181528230789079,0.6982951419918031
Ana,crowded,session_1,20,Ana,crowded,ignore,ignore,False,False,Ana,0,1,-1.7731976641840976,-1.8038059909193631,1.995634354713552,-0.12612009483893627,-0.7072103076214612,-2.3975303369012355,0.7719401045973553,1.3339852950307678,0.12987781668856474,-3.578756196874485,1.3295742366251773,-4.290188453406432,-2.819617727718077,-2.329250622561245,1.1349215120276412,-1.439273940517365,-1.4503856608893253,0.05516923292218438,-1.1728016499821612,0.12726775435253956,-0.8193807674124461,-0.05849983562372479,1.3707178471711683,0.3204975147726105,0.328177354948408,1.4345382406797333,-1.1689003267607028,-0.9076239032170983,0.28134986738924384,-2.307492334384626,0.8810743659936375,-1.0089221796749137,0.03761536430825687,-1.4504761399494237,0.821777611786597,1.9749050562359574,-2.2431115632686813,-0.7724245214507631
Ana,crowded,session_1,21,Ana,crowded,ignore,ignore,False,False,Ana,0,1,-0.5779529486090185,-1.7413009225923153,3.186973091547655,-2.7376320062630097,-0.9169028597099526,-0.5268714628353688,-1.059819579588572,-0.1269815267737246,-0.16504504273738854,-1.23126937530452,0.22480302591668613,-1.0212172656889233,1.1338461710178638,0.5709011843880051,0.784956585214419,-0.4816435959445506,-0.37812364357782735,-2.198866975161409,-0.7178678148938933,-0.013867929426116211,-0.06289787601678794,0.35455073968087003,0.9934124508380342,-1.0306368233940422,0.7648377635226267,0.5961905943375622,-1.0334760063419433,-1.702838458074516,0.4746235214719307,0.20053554792533054,0.512022828809685,0.29410249126050714,1.3577053830299184,0.37079282712446743,0.7588718691734415,0.031034081888749752,0.1827755813429462,0.21794080461404425
Ana,crowded,session_1,22,Ana,crowded,ignore,ignore,False,False,Ana,0,1,-2.235554446794583,-1.7291944531755763,2.0138222172326956,-2.638802047558624,0.5214717045157029,0.7150401846767301,-1.4331907476564387,-0.5229609124925455,-0.7748789078188648,0.8234480326883457,0.40798960877307905,-1.222939476113604,-0.15175588354938593,-0.4408136268704614,0.04066524169911583,-0.3249471417344163,0.018888012455987507,-0.5033409855167745,0.01775434947294479,-0.15478118389086093,-1.1308775937312943,-0.6511075212447454,-0.35337838125787274,-0.1252768696653244,-0.09960363908838005,0.6901076746546535,-1.6224205353258987,-1.819870978330644,0.6255176593307489,-0.16051234424695643,-0.5351715792588811,-0.06334158582506355,0.4795235647202781,0.811728390017399,0.2991242570191514,0.498843937292248,0.484570069019493,0.7576364499036696
Ana,crowded,session_1,23,Ana,crowded,ignore,ignore,False,False,Ana,0,1,-2.6379762373125923,-1.8612015689880426,1.8442715705783594,-3.4323152935202437,0.7085804359883636,0.7948621204919559,-1.3813882889557274,0.09616677200825068,0.013546278146729847,1.7922571060734092,-0.06400719116746786,-1.5181049389745016,-0.41137985662679094,-1.3759277343948406,-2.9656762149698466,-4.380031067787774,-1.2417698179639767,-0.1543620168761904,0.22668052964725433,-2.6428411816090525,-1.7625539248912585,0.06781485175941722,-1.7558377816111603,0.9641673551387601,1.3041107303551327,1.1858712434390066,0.26166756245861517,-1.5965091537741585,-0.19212277111135356,-0.841929961406811,0.2742097367830419,-1.2579894444557471,1.4377924377633822,2.052236485082866,1.5427726720830206,0.3855201062528873,1.572572660533912,0.7040492785172552
