"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
7.755829999E-1,1.479381082E0,-3.958216503E0,-7.575742646E0
7.855650000E-1,2.373571652E0,-2.152599233E0,-6.710106808E0
7.955470001E-1,3.462815834E0,2.531844378E-4,-4.605431647E0
8.055290000E-1,3.588134530E0,2.460509516E0,-3.777224421E0
8.155110001E-1,2.652047051E0,4.293449655E0,-3.057012344E0
8.254930000E-1,6.042395711E-1,5.217088119E0,-2.333687794E0
8.354750001E-1,-1.559815673E0,3.853018661E0,-6.513315842E-1
8.454570000E-1,-3.396326560E0,1.120288512E0,1.082851129E0
8.554390001E-1,-5.546108605E0,-1.862016004E0,2.059513606E0
8.654209999E-1,-8.413217710E0,-5.678200715E0,5.049746654E0
8.754030000E-1,-1.022306602E1,-8.782592170E0,7.682030994E0
8.853849999E-1,-9.386480908E0,-7.479578168E0,8.683523380E0
8.953670000E-1,-6.963244468E0,-2.473411397E0,8.802896626E0
9.053490001E-1,-3.878050884E0,1.421678565E0,8.059069984E0
9.153310000E-1,-2.494532710E0,2.565317348E0,7.162300061E0
9.253130001E-1,-1.860264909E0,3.662173728E0,6.820228590E0
9.352950000E-1,-1.785270567E0,4.320528696E0,7.035369873E0
9.452770001E-1,-1.855884321E0,3.847278450E0,6.181299242E0
9.552590000E-1,-1.988556036E0,2.732302718E0,5.014390295E0
9.652410001E-1,-2.340146190E0,1.505015422E0,4.789545265E0
9.752229999E-1,-2.616701510E0,4.396346033E-1,5.101811432E0
9.852050000E-1,-2.448513661E0,-3.576507926E-1,5.279604210E0
9.951869999E-1,-1.888324966E0,-9.962170279E-1,4.730047799E0
1.005169000E0,-5.447507299E-1,-1.781382315E0,3.518194814E0
1.015151000E0,1.479145001E0,-3.014222712E0,2.400678467E0
1.025133000E0,3.825458980E0,-3.745871943E0,1.440335130E0
1.035115000E0,6.073243867E0,-3.068043408E0,6.306784145E-1
1.045097000E0,7.607663181E0,-1.039981098E0,-7.349926686E-1
1.055079000E0,7.157184332E0,6.813193220E-1,-1.986025507E0
1.065061000E0,5.596913892E0,1.738989417E0,-1.513120101E0
1.075043000E0,2.638363690E0,1.977611949E0,-3.996980473E-1
1.085025000E0,4.756359100E-1,2.245816129E0,1.965483435E-1
1.095007000E0,-8.893082911E-1,2.178069119E0,1.536414385E-1
1.104989000E0,-1.516633108E0,1.599878894E0,-2.029871877E-1
1.114971000E0,-1.626328774E0,1.255608870E0,-3.955033278E-1
1.124953000E0,-1.441788017E0,8.302812338E-1,-4.977091491E-1
1.134935000E0,-8.479993205E-1,5.158396107E-1,-5.395401299E-1
1.144917000E0,-4.685387059E-1,5.276468933E-1,-2.774182230E-1
1.154899000E0,-3.984462315E-1,7.029727310E-1,2.156043828E-1
1.164881000E0,-1.641626260E-1,9.455327779E-1,3.804935253E-1
1.174863000E0,2.737667830E-1,1.207738885E0,2.458905844E-1
1.184845000E0,6.603414126E-1,1.186569040E0,3.647675849E-2
1.194827000E0,9.015988460E-1,1.035795076E0,-3.507568523E-1
1.204809000E0,1.037219020E0,8.823290545E-1,-5.804968788E-1
