"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.516745042E0,-6.032455444E0,-1.300181259E1,2.613714752E0
1.526727042E0,-7.662864990E0,-1.514131348E1,3.347638550E0
1.536709042E0,-9.943672028E0,-1.742346771E1,3.018922119E0
1.546691042E0,-1.184831131E1,-1.853041580E1,1.482517090E0
1.556673042E0,-1.100631226E1,-1.742990433E1,-2.254761200E0
1.566655042E0,-7.940387878E0,-1.537797134E1,-6.476581879E0
1.576637042E0,-6.339167633E0,-1.370534958E1,-5.923332367E0
1.586619042E0,-5.917045441E0,-1.137484589E1,-2.562970276E0
1.596601042E0,-4.973856812E0,-9.593400421E0,-1.311273193E-1
1.606583042E0,-3.912713470E0,-8.901838531E0,9.039701843E-1
1.616565042E0,-2.323917389E0,-7.865244141E0,1.565444641E0
1.626547042E0,1.273851013E-1,-7.318580933E0,-4.221221924E-2
1.636529042E0,1.520837402E0,-7.289990387E0,-4.040098572E-1
1.646511042E0,3.029400330E0,-7.739655304E0,6.170169067E-1
1.656493042E0,3.308569794E0,-8.261021118E0,7.638615417E-1
1.666475042E0,9.325607300E-1,-8.036188660E0,1.104702759E-1
1.676457042E0,-1.246158600E0,-7.265441437E0,1.344204712E-1
1.686439042E0,-2.428549805E0,-6.532715149E0,5.703140259E-1
1.696421042E0,-2.225272522E0,-5.661975861E0,6.614744568E-1
1.706403042E0,-1.557511139E0,-5.303770752E0,3.489244080E-1
1.716385042E0,-1.119671631E0,-5.245392151E0,2.778222656E-1
1.726367042E0,-1.030906219E0,-4.909041595E0,5.944139099E-1
1.736349042E0,-1.072968750E0,-4.330943756E0,1.051712952E0
1.746331042E0,-1.661245422E0,-3.616180115E0,1.825304260E0
1.756313042E0,-2.584375763E0,-2.646197205E0,2.334545288E0
1.766295042E0,-3.155138855E0,-1.442101135E0,2.337988129E0
1.776277042E0,-3.497926025E0,-6.035449219E-1,1.594334564E0
1.786259042E0,-3.622017975E0,-4.569996643E-1,3.606001282E-1
1.796241042E0,-3.712280273E0,-6.258485413E-1,-9.141490173E-1
1.806223042E0,-3.488495636E0,-1.122216339E0,-1.754950562E0
1.816205042E0,-2.742147675E0,-2.449805603E0,-2.681972809E0
1.826187042E0,-2.059866486E0,-4.219425659E0,-3.494183807E0
1.836169042E0,-2.410287781E0,-6.279441833E0,-4.257895660E0
1.846151042E0,-1.759441223E0,-8.147557068E0,-6.048621826E0
1.856132042E0,-1.099763031E0,-1.004531067E1,-9.300609283E0
1.866114042E0,-1.526226196E0,-1.348710342E1,-1.415995422E1
1.876096042E0,-1.098116455E0,-1.855825790E1,-1.622176666E1
1.886078042E0,1.370998993E0,-2.411664917E1,-1.685944061E1
1.896060042E0,3.325334930E0,-2.663426376E1,-1.407238632E1
1.906042042E0,2.781815186E0,-2.132360733E1,-1.164533340E1
1.916024042E0,7.755372620E-1,-1.480376541E1,-1.233315308E1
1.926006042E0,9.415420532E-2,-1.078896423E1,-1.248583557E1
1.935988042E0,1.736389160E-2,-7.969128113E0,-9.492659912E0
1.945970042E0,5.912704468E-2,-5.608387299E0,-6.230792999E0
1.955952042E0,-4.336482239E-1,-2.969524841E0,-4.934937744E0
1.965934042E0,-1.891466675E0,-9.171427917E-1,-5.450166321E0
1.975916042E0,-3.919898529E0,-1.444496155E0,-3.102149048E0
1.985898042E0,-5.455854492E0,-4.661905518E0,3.758683777E-1
1.995880042E0,-8.351133728E0,-9.116941223E0,8.038284302E-1
2.005862042E0,-1.238958572E1,-1.418719757E1,4.029171295E0
2.015844042E0,-1.502874756E1,-1.895687897E1,6.207591248E0
2.025826042E0,-1.436353088E1,-1.883862488E1,7.143295441E0
2.035808042E0,-9.455237732E0,-1.368229752E1,4.540507965E0
2.045790042E0,-2.385140076E0,-1.002570145E1,2.846929779E0
2.055772042E0,3.176394653E-1,-9.560319214E0,6.492897949E0
2.065754042E0,1.089434509E0,-8.911717987E0,8.271798706E0
2.075736042E0,1.601669312E-2,-8.267308044E0,7.599546661E0
2.085718042E0,-2.442021790E0,-7.989036713E0,6.716083832E0
2.095700042E0,-2.856809235E0,-8.023764496E0,5.678142242E0
2.105682042E0,-2.216740265E0,-8.061785431E0,4.645589447E0
2.115664042E0,-2.501298523E0,-8.392896881E0,3.131038971E0
2.125646042E0,-2.318977661E0,-9.626032562E0,1.348096619E0
2.135628042E0,-8.861572266E-1,-1.189217010E1,-9.008267212E-1
2.145610042E0,1.771566010E0,-1.381432297E1,-2.988235931E0
2.155592042E0,3.428021393E0,-1.392673920E1,-3.996838531E0
2.165574042E0,3.497476959E0,-1.252610184E1,-3.760779419E0
2.175556042E0,2.534828796E0,-1.096978821E1,-2.914289703E0
2.185538042E0,1.698817291E0,-9.403445435E0,-1.826801147E0
2.195520042E0,3.546125793E-1,-7.546706543E0,-5.239105225E-3
2.205502042E0,-1.815873871E0,-6.518943787E0,1.055305481E0
2.215484042E0,-3.616180115E0,-6.446195068E0,1.440304871E0
2.225466042E0,-4.515809326E0,-6.268364868E0,1.559606781E0
2.235448042E0,-4.427043915E0,-6.617289276E0,1.111139374E0
