"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.379629458E0,-2.243235168E0,-8.853339386E0,-4.490661621E-3
1.389612458E0,-3.243754578E0,-9.112450562E0,-4.909790039E-2
1.399595458E0,-4.425846405E0,-9.786199493E0,-3.023712158E-1
1.409577125E0,-5.514981537E0,-1.086590424E1,-6.520440674E-1
1.419560125E0,-6.434519348E0,-1.210742249E1,-5.086422729E-1
1.429542125E0,-6.902895355E0,-1.311482758E1,-2.167492676E-1
1.439525125E0,-6.312972107E0,-1.333906128E1,-3.580554199E-1
1.449508125E0,-4.923711090E0,-1.268522095E1,-1.119072876E0
1.459490125E0,-3.523971863E0,-1.170311325E1,-2.026036835E0
1.469473125E0,-2.328108673E0,-1.088117249E1,-2.500849457E0
1.479455125E0,-7.973918152E-1,-1.044947021E1,-2.820584564E0
1.489438125E0,8.774752808E-1,-9.920320587E0,-2.696492615E0
1.499421125E0,1.822160797E0,-9.786049805E0,-2.627037048E0
1.509403125E0,1.924398193E0,-1.027014313E1,-3.116519165E0
1.519386125E0,2.315085754E0,-1.087952591E1,-2.777174835E0
1.529369125E0,2.624342651E0,-1.133083740E1,-2.637814636E0
1.539351125E0,2.023791504E0,-1.098894836E1,-2.707719269E0
1.549334125E0,1.853296051E0,-9.899364166E0,-2.587519226E0
1.559316125E0,1.432820435E0,-8.841963043E0,-2.550995178E0
1.569299125E0,8.644523621E-1,-8.027057648E0,-2.347717896E0
1.579282125E0,7.514373779E-2,-7.297474823E0,-2.265538788E0
1.589264125E0,-3.233276367E-2,-6.660699005E0,-2.185305634E0
1.599247125E0,-2.393522644E-1,-6.445296936E0,-1.894310760E0
1.609230125E0,-6.447093201E-1,-6.410718842E0,-1.606758728E0
1.619212125E0,-1.035995636E0,-6.289171600E0,-1.594783630E0
1.629195125E0,-1.145717468E0,-6.086792450E0,-1.731000366E0
1.639177125E0,-1.068029022E0,-5.853427734E0,-1.797761536E0
1.649160125E0,-1.152752838E0,-5.942492523E0,-1.731000366E0
1.659143125E0,-9.261241150E-1,-5.933211823E0,-1.749711456E0
1.669125125E0,-8.090675354E-1,-5.977519684E0,-1.736838226E0
1.679108125E0,-8.050259399E-1,-6.042634277E0,-1.786235504E0
1.689090125E0,-8.408015442E-1,-6.329587555E0,-2.027533722E0
1.699073125E0,-7.737409973E-1,-6.674021301E0,-2.498604126E0
1.709056125E0,-4.650828552E-1,-7.212751007E0,-2.999312897E0
1.719038125E0,-1.202000427E-1,-7.952961731E0,-3.658392334E0
1.729021125E0,3.829037476E-1,-8.728948059E0,-4.292473755E0
1.739003125E0,8.584648132E-1,-9.492809601E0,-4.860243073E0
1.748986125E0,1.316212921E0,-1.014874557E1,-5.257666626E0
1.758969125E0,1.712888031E0,-1.078761703E1,-5.765560455E0
1.768951125E0,1.910177765E0,-1.131826355E1,-6.408024445E0
1.778934125E0,1.984573059E0,-1.168245621E1,-6.940167847E0
1.788916125E0,1.877096558E0,-1.174472672E1,-7.054679718E0
1.798899125E0,1.664239197E0,-1.132619705E1,-6.788832550E0
1.808882125E0,1.400337982E0,-1.046937881E1,-6.394253082E0
1.818864125E0,1.149459686E0,-9.391170959E0,-5.931415558E0
1.828847125E0,7.354206848E-1,-8.402776337E0,-5.378615112E0
1.838830125E0,5.508544922E-1,-7.630382538E0,-4.930447083E0
1.848812125E0,5.351371765E-1,-7.311096497E0,-4.361330566E0
1.858795125E0,1.021026764E0,-7.628436584E0,-3.862418060E0
1.868777125E0,1.787283325E0,-8.381520538E0,-3.713627472E0
1.878760125E0,2.161056061E0,-9.026379547E0,-3.379671936E0
1.888743125E0,2.084265747E0,-9.432634735E0,-2.812501373E0
1.898725125E0,1.816023560E0,-9.812395020E0,-1.990111542E0
1.908708125E0,1.332528992E0,-1.065948349E1,-8.692424011E-1
1.918690125E0,8.225395203E-1,-1.242371475E1,-2.486329651E-1
1.928673125E0,-2.055226135E-1,-1.501093460E1,-1.856140137E-1
1.938656125E0,-1.868564301E0,-1.716720062E1,-1.971400452E0
1.948638125E0,-3.236120453E0,-1.834270615E1,-4.563859406E0
1.958621125E0,-2.773133240E0,-1.670735687E1,-5.961502991E0
1.968603125E0,-2.620151367E0,-1.241173965E1,-5.090314636E0
1.978586125E0,-3.530408478E0,-9.033714294E0,-3.022814026E0
1.988569125E0,-3.152444458E0,-6.648125153E0,-1.809886322E0
1.998551125E0,-2.400857391E0,-5.084027710E0,-8.068222046E-1
2.008534125E0,-1.578467560E0,-4.405488739E0,7.159611511E-1
2.018517125E0,-8.222401428E-1,-4.461322632E0,2.016007690E0
2.028499125E0,-4.821473694E-1,-4.790188751E0,2.811303864E0
2.038482125E0,-1.258882141E-1,-5.460494843E0,3.312761078E0
2.048464125E0,2.516267395E-1,-6.517147522E0,3.435206451E0
2.058447125E0,5.122348022E-1,-7.961643677E0,3.268602905E0
2.068430125E0,9.033714294E-1,-9.606273651E0,2.924917603E0
2.078412125E0,9.957293701E-1,-1.148007706E1,2.091450806E0
2.088395125E0,5.040019226E-1,-1.290900558E1,1.035396881E0
2.098377125E0,-6.418652344E-1,-1.352692062E1,2.371069336E-1
2.108360125E0,-2.013163605E0,-1.308339294E1,-1.978884888E-1
2.118343125E0,-2.430944824E0,-1.187465652E1,-1.268162842E0
2.128325125E0,-1.797312469E0,-1.065529221E1,-3.134332123E0
2.138308125E0,-7.063810730E-1,-9.743837585E0,-4.915777588E0
2.148290125E0,4.183799744E-1,-9.343120880E0,-5.653293915E0
2.158273125E0,9.451345825E-1,-9.001980286E0,-4.662653961E0
2.168256125E0,1.175206146E0,-8.760382690E0,-2.855911102E0
2.178238125E0,1.362017670E0,-8.505762177E0,-1.549427948E0
2.188221125E0,1.028511200E0,-8.390352173E0,-7.285350037E-1
2.198203125E0,3.179388428E-1,-8.557404785E0,1.916015625E-2
2.208186125E0,-3.600013733E-1,-8.722960510E0,7.750881958E-1
2.218169125E0,-9.044192505E-1,-8.904981995E0,1.277144165E0
2.228151125E0,-1.019230499E0,-8.969647522E0,1.269659729E0
2.238134125E0,-9.398954773E-1,-8.897796936E0,9.858499146E-1
2.248116125E0,-7.701484680E-1,-8.764274597E0,4.330494690E-1
2.258099125E0,-5.471122742E-1,-8.446186066E0,-3.824546814E-1
2.268082125E0,-3.531156921E-1,-8.087681580E0,-1.649420013E0
2.278064125E0,-1.374142456E-1,-7.961344299E0,-3.062182159E0
2.288047125E0,1.002914429E-1,-8.086484070E0,-4.063899078E0
2.298029125E0,5.291496277E-1,-8.403973846E0,-4.337230682E0
2.308012125E0,1.045276337E0,-8.922794952E0,-3.800596619E0
2.317995125E0,1.511107635E0,-9.358089752E0,-2.629881134E0
2.327977125E0,1.733096008E0,-9.812844086E0,-1.505269775E0
2.337960125E0,1.702858887E0,-1.004531067E1,-9.671388245E-1
2.347942125E0,1.325194244E0,-1.000893631E1,-9.202862549E-1
2.357925125E0,7.051835632E-1,-9.866582336E0,-1.101858673E0
2.367908125E0,1.258882141E-1,-9.739646301E0,-1.329086151E0
2.377890125E0,-2.775228882E-1,-9.593999176E0,-1.444196777E0
2.387873125E0,-5.054988098E-1,-9.457782440E0,-1.449735260E0
2.397856125E0,-4.098477173E-1,-9.472901001E0,-1.527723083E0
2.407838333E0,1.422042847E-2,-9.557924194E0,-1.736239471E0
2.417821333E0,6.194119263E-1,-9.890382843E0,-2.050885162E0
2.427803333E0,1.427281952E0,-1.021520737E1,-2.477348328E0
2.437786333E0,1.703008575E0,-1.034917877E1,-2.809208221E0
2.447769333E0,1.828148346E0,-1.051593201E1,-3.281326447E0
2.457751333E0,1.733395386E0,-1.060050613E1,-3.501219177E0
2.467734333E0,1.473835144E0,-1.060290115E1,-3.179687805E0
2.477716333E0,1.211580505E0,-1.062310913E1,-2.557282104E0
2.487699333E0,9.616003418E-1,-1.083506836E1,-2.104324036E0
2.497682333E0,6.123765564E-1,-1.123443787E1,-2.012415161E0
2.507664333E0,2.369572449E-1,-1.162183228E1,-2.095342712E0
2.517647333E0,-5.777984619E-2,-1.191237808E1,-2.139351196E0
2.527629333E0,-7.424560547E-2,-1.225082428E1,-2.070195007E0
2.537612333E0,8.053253174E-2,-1.251083359E1,-1.826950836E0
2.547595333E0,3.653901672E-1,-1.244556931E1,-1.625918884E0
2.557577333E0,8.249345398E-1,-1.185549637E1,-1.463356934E0
2.567560333E0,1.278191986E0,-1.090467361E1,-1.170865173E0
2.577542333E0,1.555864563E0,-1.002899460E1,-6.408174133E-1
2.587525333E0,1.236877899E0,-9.490115204E0,-1.465452576E-1
2.597507333E0,3.670367432E-1,-9.206904144E0,1.212478638E-1
2.607490333E0,-8.268804932E-1,-9.109456787E0,8.262817383E-2
2.617473333E0,-2.058818665E0,-9.153016205E0,-3.034190369E-1
2.627455333E0,-3.400328979E0,-9.744735718E0,-8.262817383E-1
2.637438333E0,-4.606221313E0,-1.079719711E1,-1.202599182E0
2.647420333E0,-5.546565857E0,-1.193902267E1,-1.148561554E0
2.657403333E0,-6.279142456E0,-1.286933807E1,-7.906558228E-1
2.667386333E0,-6.442452850E0,-1.328831680E1,-3.387455750E-1
2.677368333E0,-5.542075195E0,-1.271620651E1,-3.608995056E-1
2.687351333E0,-4.176165619E0,-1.156824371E1,-6.990463257E-1
2.697333333E0,-2.981799316E0,-1.056458084E1,-7.057823181E-1
2.707316333E0,-1.659000092E0,-9.816586304E0,-8.011340332E-1
2.717299333E0,-3.296145630E-1,-9.376950531E0,-1.248553619E0
2.727281333E0,8.243357849E-1,-9.315428467E0,-1.995949402E0
2.737264333E0,1.791923676E0,-9.317823486E0,-2.553240509E0
2.747246333E0,2.381248169E0,-9.512418823E0,-2.398162994E0
2.757229333E0,2.584974518E0,-9.993967438E0,-2.270927582E0
2.767212333E0,3.038381653E0,-1.055619827E1,-2.109114075E0
2.777194333E0,3.324586487E0,-1.098026642E1,-2.195933533E0
2.787177333E0,2.750081177E0,-1.096454910E1,-2.470612335E0
2.797159333E0,2.196981354E0,-1.038854691E1,-2.756817169E0
2.807142333E0,1.451082458E0,-9.671687622E0,-2.871778107E0
2.817125333E0,7.493417358E-1,-8.868457947E0,-2.827769623E0
