"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.239680834E-1,-8.177602887E-1,-6.075791717E-1,-5.084548593E-1
3.339510832E-1,-8.457061648E-1,-6.682539582E-1,-4.716033638E-1
3.439330833E-1,-7.300676703E-1,-7.950331569E-1,-4.624190331E-1
3.539160832E-1,-5.193048716E-1,-8.396826386E-1,-4.338499606E-1
3.638990833E-1,-2.940970659E-1,-8.151546717E-1,-3.641593158E-1
3.738810832E-1,-1.058832109E-1,-7.795457840E-1,-2.736611068E-1
3.838640833E-1,2.485547960E-2,-7.188779116E-1,-1.835931540E-1
3.938470832E-1,1.236259937E-1,-6.476734877E-1,-1.043164507E-1
4.038290833E-1,2.035264522E-1,-5.613881946E-1,-4.843549058E-2
4.138114583E-1,2.676045001E-1,-4.635077417E-1,-8.483278565E-3
4.237934584E-1,3.137482703E-1,-3.536546528E-1,2.832868323E-2
4.337764583E-1,3.496894836E-1,-2.590240240E-1,5.205398798E-2
4.437594584E-1,3.654830456E-1,-1.784467846E-1,7.173985988E-2
4.537414582E-1,3.391145468E-1,-1.312579662E-1,8.035252243E-2
4.637244584E-1,2.824154496E-1,-1.089386269E-1,9.174039960E-2
4.737074582E-1,2.109732181E-1,-1.201846227E-1,1.173251197E-1
4.836894583E-1,1.347572505E-1,-1.319069564E-1,1.554839760E-1
4.936724582E-1,5.282963440E-2,-1.540410221E-1,1.940268427E-1
5.036544583E-1,-1.785644889E-2,-1.602297723E-1,2.225984037E-1
5.136374582E-1,-6.212537363E-2,-1.562305093E-1,2.166965753E-1
5.236204583E-1,-6.957980245E-2,-1.466369480E-1,1.652856618E-1
5.336024584E-1,-6.476000696E-2,-1.148907244E-1,6.885819137E-2
5.435854583E-1,-8.778307587E-2,-9.799904376E-2,-4.002999142E-2
5.535684584E-1,-1.413139403E-1,-9.347832948E-2,-1.591260135E-1
5.635504583E-1,-2.036435902E-1,-1.076915041E-1,-2.632662356E-1
5.735334584E-1,-2.640235722E-1,-1.605557948E-1,-3.347489536E-1
5.835154583E-1,-3.260633349E-1,-2.519125640E-1,-3.630349636E-1
5.934984584E-1,-3.574790657E-1,-3.094831705E-1,-3.468940854E-1
6.034814583E-1,-3.236165643E-1,-3.354090452E-1,-2.998295128E-1
6.134634584E-1,-2.107174546E-1,-2.972209156E-1,-2.060926408E-1
6.234464583E-1,-9.957015514E-3,-2.147100121E-1,-7.431720942E-2
6.334294584E-1,2.668370605E-1,-1.456550360E-1,7.418997586E-2
6.434114582E-1,5.797201395E-1,-1.209956929E-1,2.197419107E-1
6.533944583E-1,8.983111978E-1,-8.130607009E-2,3.623981178E-1
6.633764582E-1,1.178826809E0,1.757956296E-2,4.938451648E-1
6.733594583E-1,1.391501307E0,1.567872614E-1,5.811116695E-1
6.833424582E-1,1.474778175E0,2.255168706E-1,6.254389286E-1
6.933244583E-1,1.406419158E0,2.968440354E-1,6.163005829E-1
7.033074584E-1,1.188642859E0,4.451512694E-1,5.506606698E-1
7.132904583E-1,7.703512907E-1,6.489358544E-1,3.470702171E-1
7.232724584E-1,3.289780617E-1,7.897757888E-1,8.103039861E-2
7.332554583E-1,6.258900464E-2,9.205055833E-1,-7.176553458E-2
7.432374584E-1,2.698166296E-2,1.097470641E0,-1.267789006E-1
7.532204583E-1,7.288071513E-2,1.159081578E0,-1.221916080E-1
7.632034584E-1,1.089054421E-1,1.035863280E0,-6.134248525E-2
7.731854583E-1,1.203663573E-1,7.906710505E-1,3.308042511E-2
7.831684584E-1,9.989180416E-2,4.665791392E-1,1.427509934E-1
7.931514583E-1,7.097173482E-2,8.176966757E-2,2.346889079E-1
8.031334584E-1,6.057067961E-2,-3.721038699E-1,3.304137588E-1
8.131164582E-1,6.296273321E-2,-7.197726369E-1,4.612117112E-1
8.230984583E-1,8.607558161E-2,-9.634650350E-1,5.977893472E-1
8.330814582E-1,1.463783234E-1,-1.029984713E0,6.680914760E-1
8.430644583E-1,2.087664604E-1,-9.783113599E-1,6.829469800E-1
8.530464582E-1,2.789284885E-1,-7.809572816E-1,6.705539823E-1
8.630294583E-1,3.573767543E-1,-5.208952427E-1,6.151724458E-1
8.730124582E-1,4.979738295E-1,-3.099204600E-1,5.241162777E-1
8.829944583E-1,6.866755486E-1,7.159632165E-3,4.343908429E-1
8.929774584E-1,8.841846585E-1,4.267310798E-1,3.601400256E-1
9.029594583E-1,1.006524801E0,7.042534947E-1,2.670251429E-1
9.129424584E-1,9.548570514E-1,8.337150812E-1,2.094563991E-1
9.229254583E-1,7.126616836E-1,8.271837831E-1,1.832640469E-1
9.329074584E-1,4.099481702E-1,7.365721464E-1,1.775001734E-1
9.428904583E-1,2.102177590E-1,5.548560619E-1,1.739321053E-1
9.528734584E-1,1.017762423E-1,3.634725511E-1,1.524084359E-1
9.628554583E-1,1.073018759E-1,2.412970811E-1,1.148748249E-1
9.728384584E-1,2.062348425E-1,2.331789583E-1,1.373676211E-1
9.828204582E-1,3.626458645E-1,3.338916004E-1,1.688251495E-1
9.928034584E-1,5.657597780E-1,4.587089121E-1,2.172014564E-1
1.002786458E0,7.803578973E-1,5.594346523E-1,2.765635252E-1
1.012768458E0,9.659559727E-1,6.022872925E-1,3.435191214E-1
1.022751458E0,1.096343637E0,5.608932972E-1,4.055487812E-1
1.032734458E0,1.132964253E0,4.914444387E-1,4.685240090E-1
1.042716458E0,1.054144979E0,4.014410079E-1,5.155211091E-1
1.052699458E0,8.955883384E-1,2.807960808E-1,5.186265707E-1
1.062681458E0,7.128375769E-1,2.376433313E-1,4.778509140E-1
1.072664458E0,5.408725142E-1,3.209912181E-1,4.116870761E-1
1.082647458E0,3.745352626E-1,4.044536948E-1,3.418388069E-1
1.092629458E0,2.433295697E-1,4.078907669E-1,2.989376783E-1
1.102612458E0,1.500655115E-1,3.072575331E-1,2.498999089E-1
1.112595458E0,1.213659495E-1,1.825169474E-1,2.249338478E-1
1.122577458E0,1.406481862E-1,9.566362202E-2,2.238709182E-1
1.132560458E0,1.539165974E-1,7.937864959E-2,2.367209345E-1
1.142542458E0,1.647416204E-1,9.226293862E-2,2.497201711E-1
1.152525458E0,1.825323403E-1,9.649869055E-2,2.778000236E-1
1.162508458E0,2.310842723E-1,4.685036838E-2,2.912868857E-1
1.172490458E0,3.129623532E-1,1.716384292E-2,2.741960287E-1
1.182473458E0,3.517274559E-1,4.245617241E-2,1.981125623E-1
1.192456458E0,3.881272674E-1,1.531480551E-1,1.556021273E-1
1.202438458E0,3.803858161E-1,2.399646342E-1,1.133045629E-1
1.212421458E0,3.040833175E-1,3.010032177E-1,5.627163872E-2
1.222403458E0,2.026410550E-1,3.550815880E-1,3.475534916E-2
1.232386458E0,1.084210947E-1,3.291900754E-1,1.151207648E-2
1.242369458E0,5.574441329E-2,2.636981308E-1,-2.760113031E-2
1.252351458E0,3.745488822E-2,1.589078307E-1,-8.262256533E-2
1.262334458E0,2.641019039E-2,5.380355567E-2,-1.701362133E-1
1.272317458E0,2.381547168E-2,9.206525981E-3,-2.809929550E-1
1.282299458E0,-7.072249427E-3,-1.144812629E-2,-4.067549109E-1
1.292282458E0,-1.161979362E-1,-1.727964915E-2,-5.235097408E-1
1.302264458E0,-2.892380059E-1,3.110682219E-2,-6.235872507E-1
1.312247458E0,-5.053359270E-1,5.226830021E-2,-7.207884192E-1
1.322230458E0,-7.263061404E-1,-1.012705173E-2,-8.193542957E-1
1.332212458E0,-9.377318621E-1,-1.191656515E-1,-9.129329920E-1
1.342195458E0,-1.105214477E0,-2.897892594E-1,-1.001707554E0
1.352177458E0,-1.193969965E0,-5.029143095E-1,-1.075062156E0
1.362160458E0,-1.223193526E0,-6.784522533E-1,-1.114042759E0
1.372143458E0,-1.209622025E0,-7.546706200E-1,-1.112805963E0
1.382125458E0,-1.171006918E0,-7.018497586E-1,-1.065355659E0
1.392108458E0,-1.138814092E0,-5.065614581E-1,-9.641185403E-1
1.402091458E0,-1.120166659E0,-2.176441401E-1,-8.049120307E-1
1.412073125E0,-1.071787357E0,1.535049081E-1,-5.892378092E-1
1.422056125E0,-9.484744668E-1,5.686217546E-1,-3.488698602E-1
1.432038125E0,-8.131712675E-1,8.658840656E-1,-1.835690439E-1
1.442021125E0,-7.371190190E-1,9.066448212E-1,-1.643079370E-1
1.452004125E0,-7.912991643E-1,7.670821548E-1,-1.909264922E-1
1.461986125E0,-9.676420689E-1,6.980921626E-1,-2.028642148E-1
1.471969125E0,-1.210487485E0,8.304619193E-1,-2.652040422E-1
1.481951125E0,-1.447681665E0,1.046837330E0,-4.527084529E-1
1.491934125E0,-1.575992227E0,1.307344556E0,-7.306636572E-1
1.501917125E0,-1.608717442E0,1.299421668E0,-9.863243699E-1
1.511899125E0,-1.381411552E0,6.744150519E-1,-1.202522993E0
1.521882125E0,-1.070931077E0,-4.971488193E-2,-1.397586942E0
1.531865125E0,-8.850331306E-1,-4.445221126E-1,-1.455226064E0
1.541847125E0,-7.996219397E-1,-6.400116682E-1,-1.452845216E0
1.551830125E0,-7.670089006E-1,-7.411537170E-1,-1.368914127E0
1.561812125E0,-7.206224799E-1,-8.842218518E-1,-1.229641199E0
1.571795125E0,-6.639751792E-1,-9.639379978E-1,-1.033391237E0
1.581778125E0,-5.832865834E-1,-1.088505030E0,-8.936854601E-1
1.591760125E0,-4.601071775E-1,-1.196950078E0,-8.315944076E-1
1.601743125E0,-3.092361093E-1,-1.291414618E0,-7.569233775E-1
1.611726125E0,-1.613076329E-1,-1.308274508E0,-6.724966168E-1
1.621708125E0,-2.518205531E-2,-1.309803724E0,-5.742508173E-1
1.631691125E0,7.821064442E-2,-1.294078350E0,-5.027643442E-1
1.641673125E0,1.741857678E-1,-1.235014081E0,-3.912907541E-1
1.651656125E0,2.577083707E-1,-1.173288941E0,-2.816867828E-1
1.661639125E0,3.557159901E-1,-1.047912478E0,-1.653559506E-1
1.671621125E0,4.781646729E-1,-8.229238391E-1,-4.710547253E-2
1.681604125E0,5.904468894E-1,-5.197446346E-1,8.895022422E-2
1.691586125E0,6.340186000E-1,-2.231705338E-1,2.354986519E-1
1.701569125E0,6.075275540E-1,3.409189358E-2,3.438586891E-1
1.711552125E0,5.091525316E-1,1.798597574E-1,4.023126662E-1
1.721534125E0,3.616113663E-1,1.507485807E-1,4.174687266E-1
1.731517125E0,1.989257634E-1,1.187032368E-2,3.869318664E-1
1.741499125E0,6.544917077E-2,-1.891361922E-1,3.107311726E-1
1.751482125E0,-1.436709985E-2,-3.575102985E-1,1.935288906E-1
1.761465125E0,-6.842102110E-2,-4.047989249E-1,6.235536188E-2
1.771447125E0,-1.198567823E-1,-3.223767579E-1,-5.951701105E-2
1.781430125E0,-1.904219538E-1,-1.616578400E-1,-1.456875205E-1
1.791412125E0,-2.710904479E-1,-3.987467289E-2,-1.959062219E-1
1.801395125E0,-3.534530401E-1,4.797489569E-2,-2.067897618E-1
1.811378125E0,-4.073266387E-1,6.336264312E-2,-1.695592999E-1
1.821360125E0,-3.932665288E-1,7.446253300E-2,-7.053056359E-2
1.831343125E0,-2.855147719E-1,9.547886252E-2,2.482125722E-2
1.841326125E0,-7.807563245E-2,1.341445893E-1,1.042683199E-1
1.851308125E0,1.934155375E-1,1.431396902E-1,1.457909942E-1
1.861291125E0,4.898542166E-1,1.114429682E-1,1.499033868E-1
1.871273125E0,7.768060565E-1,9.666509181E-2,1.481901705E-1
1.881256125E0,9.853916168E-1,1.231216490E-1,1.746447533E-1
1.891239125E0,1.146960855E0,2.073411793E-1,2.078674138E-1
1.901221125E0,1.342653275E0,3.451743424E-1,2.362276167E-1
1.911204125E0,1.599014282E0,5.229257345E-1,2.006304860E-1
1.921186125E0,1.864816308E0,5.653614402E-1,1.831429750E-1
1.931169125E0,1.853965998E0,5.372174382E-1,1.868365109E-1
1.941152125E0,1.368818760E0,4.309868515E-1,2.012242377E-1
1.951134125E0,5.520303845E-1,2.236794829E-1,3.050896525E-2
1.961117125E0,-1.779262871E-1,-1.674771495E-2,-2.504541874E-1
1.971099125E0,-5.690982938E-1,-5.178372934E-2,-1.523198783E-1
1.981082125E0,-7.672646642E-1,-3.991555795E-2,1.487535685E-1
1.991065125E0,-8.893570304E-1,-6.962019205E-2,4.862248302E-1
2.001047125E0,-8.806940913E-1,-1.803635955E-1,8.129190207E-1
2.011030125E0,-7.270933390E-1,-3.683785200E-1,1.074665785E0
2.021013125E0,-4.839724898E-1,-6.039385200E-1,1.262886524E0
2.030995125E0,-1.833322346E-1,-8.065810800E-1,1.352132201E0
2.040978125E0,1.587408632E-1,-9.501704574E-1,1.325984716E0
2.050960125E0,4.710793197E-1,-8.583960533E-1,1.188167810E0
2.060943125E0,7.507273555E-1,-5.621714592E-1,9.700661302E-1
2.070926125E0,9.807661176E-1,-1.297457367E-1,6.737825274E-1
2.080908125E0,1.156052947E0,3.702883124E-1,3.942179680E-1
2.090891125E0,1.302659631E0,9.405584335E-1,2.196834683E-1
2.100873125E0,1.430872083E0,1.513953209E0,2.215186805E-1
2.110856125E0,1.455747366E0,1.838028789E0,3.108221889E-1
2.120839125E0,1.339744329E0,1.758064389E0,3.544568419E-1
2.130821125E0,1.066353559E0,1.333274007E0,3.388597667E-1
2.140804125E0,6.994376183E-1,7.832846642E-1,3.322338760E-1
2.150786125E0,3.666780293E-1,3.562739193E-1,3.514163494E-1
2.160769125E0,1.309884787E-1,3.731292188E-1,2.957728803E-1
2.170752125E0,-1.487390883E-2,4.986349642E-1,1.867446601E-1
2.180734125E0,-5.889533460E-2,4.889604747E-1,1.194379926E-1
2.190717125E0,-5.370327737E-3,5.066955090E-1,1.093086600E-1
2.200699125E0,1.227978319E-1,5.703776479E-1,1.387435645E-1
2.210682125E0,2.829774022E-1,6.804564595E-1,2.064635009E-1
2.220665125E0,4.376330376E-1,7.426000834E-1,2.750138044E-1
2.230647125E0,6.098825932E-1,7.345815897E-1,3.351831436E-1
2.240630125E0,8.061872125E-1,6.566921473E-1,3.977470398E-1
2.250612125E0,1.007125854E0,5.763539076E-1,4.319643974E-1
2.260595125E0,1.136189461E0,5.026941299E-1,4.638644755E-1
2.270578125E0,1.120260358E0,4.284891486E-1,5.090383291E-1
2.280560125E0,9.684627652E-1,3.919976652E-1,5.708733797E-1
2.290543125E0,7.379168868E-1,3.979764581E-1,6.230571866E-1
2.300525125E0,5.034610033E-1,3.764830828E-1,6.462057829E-1
2.310508125E0,3.378340006E-1,2.643070221E-1,6.217997670E-1
2.320491125E0,2.806118727E-1,1.024408638E-1,5.575804710E-1
2.330473125E0,2.977692783E-1,-4.705275968E-2,4.682780206E-1
2.340456125E0,3.294788301E-1,-8.245424181E-2,3.890067041E-1
2.350438125E0,3.436793387E-1,8.290039375E-3,3.447393775E-1
2.360421125E0,3.350310326E-1,1.208569184E-1,3.294650614E-1
2.370404125E0,3.203194439E-1,1.972472966E-1,3.266178668E-1
2.380386125E0,3.157446384E-1,2.251310050E-1,3.235142529E-1
2.390369125E0,3.193374872E-1,2.252585739E-1,3.096229136E-1
2.400352125E0,3.054117560E-1,1.714232266E-1,2.640079856E-1
2.410334333E0,3.076120615E-1,1.744475216E-1,2.218267322E-1
2.420317333E0,2.931509912E-1,1.392407715E-1,1.270010173E-1
2.430299333E0,2.797843218E-1,1.408216208E-1,4.565502703E-2
2.440282333E0,2.395893335E-1,1.597422361E-1,-1.540479064E-2
2.450265333E0,1.652458608E-1,1.351503283E-1,-5.223551020E-2
2.460247333E0,7.084473968E-2,7.069522887E-2,-7.030244172E-2
2.470230333E0,1.363391802E-2,-5.698611028E-3,-8.141608536E-2
2.480212333E0,2.752254345E-2,-6.019685417E-2,-1.006758064E-1
2.490195333E0,6.730350852E-2,-6.615408510E-2,-1.419595927E-1
2.500178333E0,7.850743085E-2,-2.287265845E-2,-2.014330029E-1
2.510160333E0,4.722886905E-2,4.229649156E-2,-2.716682851E-1
2.520143333E0,-3.444808722E-2,6.359118968E-2,-3.461829424E-1
2.530125333E0,-1.576949209E-1,3.926428407E-2,-4.411658943E-1
2.540108333E0,-3.045052588E-1,-4.614539444E-2,-5.475881100E-1
2.550091333E0,-4.589531720E-1,-1.856769174E-1,-6.771764755E-1
2.560073333E0,-6.046803594E-1,-3.645624518E-1,-8.393673301E-1
2.570056333E0,-7.259500623E-1,-5.554926991E-1,-1.031572700E0
2.580038333E0,-7.985894084E-1,-7.401140332E-1,-1.194973350E0
2.590021333E0,-8.279558420E-1,-9.197810292E-1,-1.242071629E0
2.600003333E0,-8.501392603E-1,-1.015729070E0,-1.189950943E0
2.609986333E0,-9.015231133E-1,-9.208065271E-1,-1.129046082E0
2.619969333E0,-9.736050963E-1,-7.014576793E-1,-1.014062881E0
2.629951333E0,-1.053576112E0,-3.760236502E-1,-8.422166109E-1
2.639934333E0,-1.103161335E0,2.151600271E-2,-6.435667872E-1
2.649916333E0,-1.088738203E0,4.245614409E-1,-4.339461625E-1
2.659899333E0,-1.032034516E0,8.244760633E-1,-2.455080301E-1
2.669882333E0,-9.876379371E-1,1.044978023E0,-1.494129151E-1
2.679864333E0,-1.015712619E0,9.511024952E-1,-1.645023674E-1
2.689847333E0,-1.074999928E0,6.378995776E-1,-1.865860969E-1
2.699829333E0,-1.149366021E0,3.061461449E-1,-1.787643582E-1
2.709812333E0,-1.257518649E0,1.464483738E-1,-1.935073435E-1
2.719795333E0,-1.435747027E0,2.771300673E-1,-2.851753831E-1
2.729777333E0,-1.641479731E0,5.837480426E-1,-4.793773293E-1
2.739760333E0,-1.745879531E0,9.322555661E-1,-7.441650629E-1
2.749742333E0,-1.684850097E0,1.032401919E0,-1.023347139E0
2.759725333E0,-1.349264026E0,5.498555303E-1,-1.289318562E0
2.769708333E0,-9.432388544E-1,-1.462876350E-1,-1.551464796E0
2.779690333E0,-6.874354482E-1,-5.807092786E-1,-1.714329481E0
2.789673333E0,-5.703157187E-1,-7.216286063E-1,-1.731791019E0
2.799655333E0,-5.390996337E-1,-7.991353273E-1,-1.601986051E0
2.809638333E0,-5.384324789E-1,-9.589588046E-1,-1.348856807E0
2.819621333E0,-5.667411685E-1,-1.045830846E0,-1.081830740E0
2.829603333E0,-5.752819180E-1,-1.087491393E0,-9.776659608E-1
2.839586333E0,-5.457472205E-1,-1.107067227E0,-9.341012239E-1
2.849568333E0,-4.079736471E-1,-1.108204961E0,-8.947066665E-1
2.859551333E0,-2.562139630E-1,-1.070890427E0,-8.029009700E-1
2.869534333E0,-1.374332607E-1,-9.902972579E-1,-7.070021629E-1
2.879516333E0,-2.426700294E-2,-9.118182659E-1,-6.335986257E-1
2.889499333E0,6.749700010E-2,-8.331626058E-1,-5.403776169E-1
2.899481333E0,1.207749471E-1,-7.090176940E-1,-3.876080215E-1
2.909464333E0,1.650292277E-1,-5.658754706E-1,-1.892560571E-1
2.919447333E0,2.447310388E-1,-4.378079474E-1,-3.661872819E-3
2.929429333E0,3.764677644E-1,-3.247589171E-1,1.351745725E-1
2.939412333E0,5.264770389E-1,-2.465971708E-1,2.407548428E-1
2.949394333E0,6.396257281E-1,-2.191080302E-1,2.923685014E-1
2.959377333E0,6.561498046E-1,-2.446595728E-1,2.870552242E-1
2.969360333E0,5.606288910E-1,-2.638117075E-1,2.476854622E-1
2.979342333E0,3.845621645E-1,-2.978091538E-1,2.042913139E-1
2.989325333E0,1.922430396E-1,-3.569962978E-1,1.558409631E-1
2.999307333E0,1.958825625E-2,-4.014523923E-1,1.016605794E-1
3.009290333E0,-9.015448391E-2,-3.840885758E-1,3.290442005E-2
3.019272333E0,-1.363610923E-1,-3.010549843E-1,-5.684214830E-2
3.029255333E0,-1.392775178E-1,-2.219532579E-1,-1.578225642E-1
3.039238333E0,-1.375387758E-1,-1.704017520E-1,-2.424511909E-1
3.049220333E0,-1.529643238E-1,-1.981750578E-1,-2.670923769E-1
3.059203333E0,-1.695207804E-1,-2.409684658E-1,-2.415679246E-1
3.069185333E0,-1.665273905E-1,-2.568195760E-1,-1.713142693E-1
3.079168333E0,-1.386379153E-1,-2.262139320E-1,-5.497885495E-2
3.089151333E0,-6.638396531E-2,-1.453688890E-1,7.852967083E-2
3.099133333E0,4.561303556E-2,-4.854411259E-2,1.976226866E-1
3.109116333E0,2.248224765E-1,3.234487772E-2,2.735195756E-1
3.119098333E0,4.466022551E-1,1.110017598E-1,3.143322170E-1
3.129081333E0,6.616733074E-1,2.202446312E-1,3.385730982E-1
3.139064333E0,8.990922570E-1,3.771034777E-1,3.670582771E-1
3.149046333E0,1.160522938E0,5.621543527E-1,3.799764812E-1
3.159029333E0,1.486690879E0,5.942123532E-1,3.758162558E-1
3.169011333E0,1.758839011E0,6.099787951E-1,3.456034958E-1
3.178994333E0,1.733129263E0,6.127445102E-1,3.625191450E-1
3.188977333E0,1.190896869E0,5.554407835E-1,2.398781776E-1
3.198959333E0,3.682029843E-1,3.358699679E-1,-1.569863558E-1
3.208942333E0,-2.336437255E-1,1.604536623E-1,-4.510286450E-1
3.218924333E0,-5.095423460E-1,1.381019354E-1,-3.536881208E-1
3.228907333E0,-6.640099287E-1,2.106099576E-1,-6.861272454E-2
3.238890333E0,-7.451909781E-1,1.599762142E-1,2.577141225E-1
3.248872333E0,-6.698501110E-1,7.930485532E-3,5.692504048E-1
3.258855333E0,-4.434559643E-1,-1.665846258E-1,8.450363874E-1
3.268837333E0,-1.606245339E-1,-3.792324662E-1,1.062271237E0
3.278820333E0,1.320997030E-1,-5.712134242E-1,1.184446692E0
3.288802333E0,4.235238135E-1,-6.828278303E-1,1.206311703E0
3.298785333E0,6.392444372E-1,-6.358690262E-1,1.161499619E0
3.308768333E0,8.049966693E-1,-5.348728895E-1,1.064459324E0
3.318750333E0,8.827919364E-1,-2.537447512E-1,9.587433338E-1
3.328733333E0,9.096938372E-1,1.639281213E-1,8.167012334E-1
3.338715333E0,9.398801923E-1,6.065309644E-1,6.563301086E-1
3.348698333E0,9.689502120E-1,9.811921716E-1,5.755149126E-1
3.358681333E0,1.070115805E0,1.292860031E0,5.403333306E-1
3.368663333E0,1.103085279E0,1.401234746E0,4.995494485E-1
3.378646333E0,9.515699148E-1,1.158090591E0,4.849000871E-1
3.388628333E0,6.192274094E-1,7.896375060E-1,4.441230893E-1
3.398611333E0,2.488855273E-1,6.074827313E-1,3.563237488E-1
3.408594333E0,6.892599631E-3,5.794662237E-1,2.887710631E-1
3.418576500E0,-8.231048286E-2,5.951316953E-1,1.846494377E-1
3.428559500E0,-7.730507851E-2,5.637924075E-1,9.592808783E-2
3.438541500E0,-2.234892175E-2,4.915161431E-1,7.088582218E-2
3.448524500E0,9.327834100E-2,4.922154844E-1,1.171720996E-1
3.458507500E0,2.974470854E-1,5.367837548E-1,1.931295991E-1
3.468489500E0,5.476962924E-1,5.645165443E-1,3.000989556E-1
3.478472500E0,7.909310460E-1,5.502599478E-1,3.948903680E-1
3.488454500E0,1.036845922E0,5.580685735E-1,4.589263499E-1
3.498437500E0,1.261878014E0,5.835381150E-1,5.199157000E-1
3.508419500E0,1.376810193E0,5.080678463E-1,5.853921771E-1
3.518402500E0,1.287510514E0,3.038103878E-1,6.514558792E-1
3.528385500E0,1.002681375E0,9.709078819E-2,7.044184208E-1
3.538367500E0,6.174376607E-1,2.843711153E-2,7.341518998E-1
3.548350500E0,2.906329036E-1,8.327665925E-2,7.175034285E-1
3.558332500E0,1.218309999E-1,1.253108978E-1,6.650688648E-1
3.568315500E0,1.239221171E-1,8.103238791E-2,5.779049397E-1
3.578298500E0,1.941955537E-1,7.612809539E-2,4.846770763E-1
3.588280500E0,2.662071586E-1,1.509748995E-1,4.158689678E-1
3.598263500E0,3.091184795E-1,2.319405079E-1,3.756736815E-1
3.608245500E0,2.941659093E-1,2.676761448E-1,3.559604287E-1
3.618228500E0,2.503929734E-1,2.816231251E-1,3.297523856E-1
3.628210500E0,2.075048983E-1,2.918390334E-1,2.814383805E-1
3.638193500E0,1.817024648E-1,2.542276084E-1,2.052063197E-1
3.648176500E0,1.919974387E-1,2.035082132E-1,1.220533699E-1
3.658158500E0,2.236220986E-1,1.415526867E-1,3.774906322E-2
3.668141500E0,2.256466448E-1,8.558341861E-2,-2.263785154E-2
3.678123500E0,2.235257179E-1,3.386228159E-2,-4.467200860E-2
3.688106500E0,2.398778051E-1,3.263136744E-2,-5.800299346E-2
3.698089500E0,2.242209315E-1,1.903408766E-2,-5.641350895E-2
3.708071500E0,1.673027873E-1,1.175822318E-1,-1.906853542E-2
3.718054500E0,1.129957736E-1,2.535018623E-1,2.703468502E-2
3.728036500E0,1.151060611E-1,3.745438755E-1,4.923346639E-2
3.738019500E0,1.574345827E-1,4.438084364E-1,3.522600979E-2
3.748001500E0,1.907872260E-1,4.420320988E-1,-7.714800537E-3
3.757984500E0,1.740831286E-1,3.838484883E-1,-7.187508047E-2
3.767967500E0,8.479532599E-2,2.781947553E-1,-1.567236632E-1
3.777949500E0,-7.545077056E-2,1.597482264E-1,-2.664022148E-1
3.787932500E0,-2.699230611E-1,3.912593052E-2,-3.961926997E-1
3.797914500E0,-4.467166066E-1,-1.436908841E-1,-5.615921617E-1
3.807897500E0,-5.653907657E-1,-3.879360259E-1,-7.664449215E-1
3.817880500E0,-6.405707002E-1,-6.458191872E-1,-9.748201370E-1
3.827862500E0,-6.729283929E-1,-8.602188230E-1,-1.131777525E0
3.837845500E0,-6.917313933E-1,-9.932736158E-1,-1.238735199E0
