"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
4.956322084E-1,9.027940035E-1,-1.071641326E0,1.095420480E0
5.056142083E-1,8.429876566E-1,-8.123746514E-1,1.353664279E0
5.155962084E-1,7.201179862E-1,-8.288385868E-1,1.621090651E0
5.255779584E-1,5.486447811E-1,-1.069947124E0,1.809328437E0
5.355599583E-1,2.921909094E-1,-1.330418944E0,1.853449464E0
5.455429584E-1,-9.977713227E-2,-1.411590219E0,1.711145878E0
5.555249583E-1,-5.175842047E-1,-1.128734350E0,1.321959019E0
5.655079584E-1,-1.010413885E0,-1.405018419E-1,7.043729424E-1
5.754899583E-1,-7.583310604E-1,1.367226124E0,-2.483904809E-1
5.854719584E-1,2.950594127E-1,2.497875214E0,-1.495952725E0
5.954549583E-1,9.782632589E-1,3.426988363E0,-2.606748581E0
6.054369584E-1,9.660441279E-1,4.106091976E0,-3.208792210E0
6.154199583E-1,5.509847999E-1,4.022044659E0,-3.206263781E0
6.254019584E-1,1.033628508E-1,3.173593760E0,-2.845437765E0
6.353839582E-1,-2.041562647E-1,1.968707085E0,-2.329143524E0
6.453669583E-1,-2.812851369E-1,7.122611403E-1,-1.638279200E0
6.553489582E-1,-2.987034321E-1,-4.226659238E-1,-8.142839074E-1
6.653319583E-1,-6.928224862E-2,-1.206833482E0,2.178046852E-1
6.753139584E-1,4.350142777E-1,-1.444241285E0,1.292601705E0
6.852969583E-1,9.125685692E-1,-1.717361450E0,1.927527189E0
6.952789584E-1,1.239829302E0,-2.471763134E0,2.037106752E0
7.052609583E-1,1.247326374E0,-3.117487669E0,1.836336255E0
7.152439584E-1,7.310159206E-1,-2.902270555E0,1.543524861E0
7.252259583E-1,-6.549052894E-2,-2.089483023E0,1.360888481E0
7.352089584E-1,-5.416468978E-1,-1.127917171E0,1.331198096E0
7.451909583E-1,-6.567127705E-1,-2.328061312E-1,1.402194738E0
7.551739584E-1,-4.867363870E-1,4.266997278E-1,1.525513530E0
7.651559582E-1,-1.169335693E-1,8.625681400E-1,1.665302038E0
7.751379583E-1,3.248331845E-1,1.093190312E0,1.816365123E0
7.851209582E-1,7.064833045E-1,1.088108659E0,1.906213045E0
7.951029583E-1,9.303914309E-1,8.335353136E-1,1.856470585E0
8.050859582E-1,9.719737768E-1,4.260849357E-1,1.674858809E0
8.150679583E-1,8.503057957E-1,-2.210880257E-2,1.440987945E0
8.250499584E-1,5.871517062E-1,-4.334518909E-1,1.260839462E0
8.350329583E-1,2.922720313E-1,-7.487400174E-1,1.215829611E0
8.450149584E-1,6.392835826E-2,-9.147828221E-1,1.297788382E0
8.549979583E-1,-7.369919121E-2,-9.636636972E-1,1.441994429E0
8.649799584E-1,-1.164365336E-1,-8.995470405E-1,1.578241706E0
8.749629583E-1,6.015377119E-2,-5.637302995E-1,1.694890380E0
8.849449584E-1,3.319535851E-1,-7.446367294E-2,1.746236920E0
8.949269583E-1,5.399200916E-1,2.884531021E-1,1.672001839E0
9.049099584E-1,7.032182217E-1,5.419945717E-1,1.493509889E0
9.148919582E-1,8.496921659E-1,7.432351112E-1,1.277182460E0
9.248749583E-1,9.995237589E-1,1.007680058E0,1.086587191E0
9.348569582E-1,1.112426043E0,1.422082901E0,9.204985499E-1
9.448399583E-1,1.136268020E0,1.955613136E0,7.407798767E-1
9.548219584E-1,1.078063607E0,2.365982533E0,5.449484587E-1
9.648039583E-1,1.010681272E0,2.404211998E0,3.766792715E-1
9.747869584E-1,9.438095093E-1,1.962171674E0,2.521434128E-1
9.847689583E-1,8.700894713E-1,1.189168930E0,1.941483021E-1
9.947519584E-1,7.544016242E-1,2.961787581E-1,1.940875798E-1
1.004733958E0,6.162506938E-1,-5.176763535E-1,2.375777960E-1
1.014715958E0,4.862627089E-1,-1.118763328E0,3.079804480E-1
1.024698958E0,3.704407811E-1,-1.535591960E0,3.883229494E-1
1.034680958E0,2.770085037E-1,-1.799058676E0,4.778800309E-1
1.044663958E0,2.131243199E-1,-1.901349068E0,5.755631328E-1
1.054645958E0,1.917494386E-1,-1.799876213E0,6.705244184E-1
1.064628958E0,2.178175300E-1,-1.473122120E0,7.275965214E-1
1.074610958E0,2.868085802E-1,-9.502398968E-1,7.394621968E-1
1.084592958E0,3.903786540E-1,-2.937173843E-1,7.350996733E-1
1.094575958E0,5.044781566E-1,3.583533764E-1,7.409939170E-1
1.104557958E0,5.881751776E-1,8.045513630E-1,7.674462795E-1
1.114540958E0,6.247028112E-1,9.899271131E-1,8.012153506E-1
1.124522958E0,6.308041215E-1,9.140281081E-1,8.261209726E-1
1.134505958E0,6.163043976E-1,6.238488555E-1,8.421530128E-1
1.144487958E0,5.783056617E-1,2.312105149E-1,8.515912890E-1
1.154469958E0,5.199041367E-1,-1.166561991E-1,8.519863486E-1
1.164452958E0,4.614235163E-1,-3.299013674E-1,8.158560395E-1
1.174434958E0,4.131399691E-1,-3.921778798E-1,7.370111346E-1
1.184417958E0,3.826766014E-1,-3.046770692E-1,6.247117519E-1
1.194399958E0,3.679110706E-1,-9.297436476E-2,4.933926165E-1
1.204381958E0,3.252711892E-1,1.901574731E-1,3.445903659E-1
1.214364958E0,2.250945270E-1,4.641940296E-1,1.901280284E-1
1.224346958E0,1.078267545E-1,6.481692195E-1,3.465241566E-2
1.234329958E0,1.917225122E-2,7.262933850E-1,-1.141962707E-1
1.244311958E0,-6.789447367E-2,6.357027888E-1,-2.551653683E-1
1.254294958E0,-1.653447747E-1,2.940727174E-1,-3.891392648E-1
1.264276958E0,-2.776167095E-1,-1.807821989E-1,-5.337576866E-1
1.274258958E0,-3.572123051E-1,-5.800719857E-1,-6.872932911E-1
1.284241958E0,-4.069119394E-1,-8.118849397E-1,-8.440997005E-1
1.294223958E0,-4.698906541E-1,-9.494879842E-1,-9.997397661E-1
1.304206958E0,-5.883150101E-1,-1.039859056E0,-1.157417774E0
1.314188958E0,-7.598389983E-1,-1.032225490E0,-1.318372488E0
1.324170958E0,-1.008531213E0,-8.931290507E-1,-1.430362940E0
1.334153958E0,-1.348745227E0,-7.297019958E-1,-1.483709693E0
1.344135958E0,-1.779397011E0,-5.201613307E-1,-1.541649938E0
1.354118958E0,-2.254170895E0,-3.052318096E-1,-1.714091539E0
1.364100958E0,-2.638736486E0,-1.788408458E-1,-2.040735722E0
1.374083958E0,-2.847344398E0,-1.288027614E-1,-2.316058636E0
1.384065958E0,-2.842948914E0,-2.389955102E-3,-2.373375654E0
1.394047958E0,-2.644369125E0,4.277071357E-1,-2.221794844E0
1.404030958E0,-2.323301792E0,1.074413180E0,-1.916981697E0
1.414012958E0,-1.955484986E0,1.768347740E0,-1.543055773E0
1.423995958E0,-1.564415455E0,2.412176371E0,-1.162428737E0
1.433977958E0,-1.189448118E0,2.858279705E0,-7.972280383E-1
1.443959958E0,-9.115056992E-1,2.945163965E0,-5.552873015E-1
1.453942958E0,-7.937159538E-1,2.744162560E0,-4.782135785E-1
1.463924958E0,-7.719126344E-1,2.213066578E0,-5.731198788E-1
1.473907958E0,-7.445454597E-1,1.561525941E0,-8.320471644E-1
1.483889958E0,-6.774167418E-1,1.151578903E0,-1.194107175E0
1.493872958E0,-5.915979743E-1,1.135230303E0,-1.545092344E0
1.503854958E0,-4.904889762E-1,1.298009276E0,-1.814813018E0
1.513836958E0,-3.671877086E-1,1.457923174E0,-2.054177761E0
1.523819833E0,-2.432694882E-1,1.507305622E0,-2.189100027E0
1.533801833E0,-1.495651007E-1,1.229552865E0,-2.257337332E0
1.543784833E0,-5.294508860E-2,7.713629007E-1,-2.234146833E0
1.553766833E0,5.253331736E-2,1.984478831E-1,-2.136044502E0
1.563748833E0,1.492859572E-1,-5.047238469E-1,-2.010122061E0
1.573731833E0,2.351765335E-1,-1.265056491E0,-1.838086128E0
1.583713833E0,3.274161816E-1,-1.903463840E0,-1.589093924E0
1.593696833E0,4.307457805E-1,-2.316225290E0,-1.270330548E0
1.603678833E0,5.184998512E-1,-2.472432375E0,-8.924545646E-1
1.613661833E0,5.949167609E-1,-2.406014442E0,-4.611998796E-1
1.623643833E0,6.776984930E-1,-2.154833794E0,-1.887386292E-2
1.633625833E0,7.709490657E-1,-1.861431122E0,3.455498219E-1
1.643608833E0,8.633000851E-1,-1.529631376E0,6.427671313E-1
1.653590833E0,9.350066185E-1,-1.167169571E0,8.899603486E-1
1.663573833E0,9.349495769E-1,-9.647570252E-1,1.082003593E0
1.673555833E0,8.950196505E-1,-8.558336496E-1,1.260800958E0
1.683537833E0,8.140483499E-1,-8.272858858E-1,1.426137686E0
1.693520833E0,6.777749658E-1,-8.271313310E-1,1.515855074E0
1.703502833E0,3.626772463E-1,-8.513559699E-1,1.524534583E0
1.713485833E0,-1.716856807E-1,-9.739441872E-1,1.401649117E0
1.723467833E0,-6.793579459E-1,-7.453213930E-1,1.074657440E0
1.733450833E0,-1.012953162E0,2.801883817E-1,4.108781517E-1
1.743432833E0,-3.693680465E-1,1.727530122E0,-6.607940793E-1
1.753414833E0,6.241717935E-1,2.691915512E0,-1.902307987E0
1.763397833E0,1.171284080E0,3.488097429E0,-2.845728397E0
1.773379833E0,1.111662388E0,3.965514421E0,-3.189585686E0
1.783362833E0,7.189885378E-1,3.698166609E0,-2.990374804E0
1.793344833E0,1.953975260E-1,2.729835987E0,-2.579268456E0
1.803326833E0,-3.459866345E-1,1.264704466E0,-2.036897659E0
1.813309833E0,-7.749947309E-1,-4.086884856E-1,-1.334845424E0
1.823291833E0,-5.648660064E-1,-1.782487392E0,-3.162100613E-1
1.833274833E0,1.140348464E-1,-2.462595224E0,7.961869836E-1
1.843256833E0,8.165660501E-1,-2.620656490E0,1.377570152E0
1.853239833E0,1.341169715E0,-2.739827633E0,1.512071013E0
1.863221833E0,1.374858141E0,-2.546103001E0,1.434472561E0
1.873203833E0,8.215035796E-1,-1.789249420E0,1.305073857E0
1.883186833E0,5.804960430E-2,-9.340231419E-1,1.273488760E0
1.893168833E0,-4.045860171E-1,-3.918685019E-1,1.384461641E0
1.903151833E0,-5.648236871E-1,-1.122368872E-2,1.587081671E0
1.913133833E0,-4.552109540E-1,2.055754811E-1,1.855452061E0
1.923115833E0,-1.592181772E-1,2.982116938E-1,2.158529758E0
1.933098833E0,2.038992196E-1,2.020620108E-1,2.393055201E0
1.943080833E0,5.519290566E-1,-9.045027941E-2,2.527301073E0
1.953063833E0,8.032199144E-1,-4.352561235E-1,2.525574446E0
1.963045833E0,9.045071006E-1,-7.121039629E-1,2.376889944E0
1.973028833E0,8.908190727E-1,-9.147661924E-1,2.144927263E0
1.983010833E0,7.891300321E-1,-1.131011724E0,1.876975775E0
1.992992833E0,6.325406432E-1,-1.357575893E0,1.626155853E0
2.002975833E0,4.640656412E-1,-1.482891560E0,1.449422598E0
2.012957833E0,3.288858235E-1,-1.460646987E0,1.380698323E0
2.022940833E0,2.832243145E-1,-1.221350074E0,1.377144337E0
2.032922833E0,4.551052451E-1,-4.848348498E-1,1.422433615E0
2.042904833E0,6.257185340E-1,3.273413777E-1,1.462624431E0
2.052887833E0,6.961641908E-1,8.513332009E-1,1.442998052E0
2.062869833E0,7.220911384E-1,1.107345343E0,1.373633862E0
2.072852833E0,7.692150474E-1,1.245322943E0,1.251474023E0
2.082834833E0,8.456440568E-1,1.412501812E0,1.077487826E0
2.092817833E0,8.940567970E-1,1.612404466E0,8.694651127E-1
2.102799833E0,9.148219824E-1,1.742704988E0,6.419765949E-1
2.112781833E0,9.047141075E-1,1.706291676E0,4.196228087E-1
2.122764833E0,8.701630831E-1,1.430821538E0,2.672114372E-1
2.132746833E0,8.094392419E-1,9.971221089E-1,2.270578593E-1
2.142729833E0,7.213104963E-1,4.975405335E-1,2.751255333E-1
2.152711833E0,6.078663468E-1,-3.208668530E-2,3.748075664E-1
2.162694833E0,4.843344986E-1,-5.459548235E-1,4.954178929E-1
2.172676833E0,3.760588169E-1,-9.721412659E-1,6.177177429E-1
2.182658833E0,3.191838264E-1,-1.263795257E0,7.230069041E-1
2.192641833E0,3.475835919E-1,-1.412647605E0,8.072654605E-1
2.202623833E0,4.520849884E-1,-1.381479025E0,8.562052846E-1
2.212606833E0,5.836439133E-1,-1.115486979E0,8.711821437E-1
2.222588833E0,7.151012421E-1,-6.463996768E-1,8.613708019E-1
2.232570833E0,8.319414854E-1,-8.798290789E-2,8.275670409E-1
2.242553833E0,9.091235995E-1,4.306240380E-1,7.724257112E-1
2.252535833E0,9.469997287E-1,8.429673314E-1,7.159714103E-1
2.262518833E0,9.399402142E-1,1.060216308E0,6.999871135E-1
2.272500833E0,8.797211051E-1,9.843495488E-1,7.336860895E-1
2.282482833E0,7.570130229E-1,5.992830992E-1,8.055621386E-1
2.292465833E0,5.788561702E-1,3.595174104E-2,8.878130317E-1
2.302447833E0,4.075890779E-1,-4.912335277E-1,9.301156998E-1
2.312430833E0,3.047986925E-1,-8.078073263E-1,8.993837833E-1
2.322412833E0,2.698686719E-1,-9.295489788E-1,7.894607782E-1
2.332395833E0,2.549723685E-1,-8.894904256E-1,6.343533397E-1
2.342377833E0,2.304936498E-1,-7.283438444E-1,4.779173732E-1
2.352359833E0,1.887454838E-1,-5.190159082E-1,3.221721053E-1
2.362342833E0,1.215523332E-1,-3.355728686E-1,1.411194801E-1
2.372324833E0,2.358031273E-2,-1.662189811E-1,-5.642293766E-2
2.382307833E0,-8.563406020E-2,2.697390318E-2,-2.376502454E-1
2.392289833E0,-2.172869742E-1,2.405576855E-1,-3.840807080E-1
2.402272833E0,-3.536346853E-1,3.450942039E-1,-5.018113852E-1
2.412254833E0,-4.638090432E-1,2.850681245E-1,-6.191036105E-1
2.422236833E0,-4.895333350E-1,6.565215439E-2,-7.528169155E-1
2.432219833E0,-4.614808261E-1,-2.465190440E-1,-8.806825876E-1
2.442201833E0,-4.469484985E-1,-5.780959129E-1,-9.970438480E-1
2.452184833E0,-5.208935738E-1,-8.328626752E-1,-1.122802734E0
2.462166833E0,-7.113652825E-1,-8.815721273E-1,-1.266490698E0
2.472148833E0,-1.065206647E0,-7.927019000E-1,-1.393858671E0
2.482131833E0,-1.549913645E0,-7.038303614E-1,-1.511366844E0
2.492113833E0,-2.101733685E0,-6.182061434E-1,-1.674512267E0
2.502096833E0,-2.614640713E0,-5.530524850E-1,-1.954246402E0
2.512078833E0,-2.973484039E0,-4.406102598E-1,-2.356340885E0
2.522062125E0,-3.090721607E0,-2.946344018E-1,-2.660870075E0
2.532044125E0,-2.961808205E0,-2.741883509E-2,-2.705312967E0
2.542026125E0,-2.654513597E0,5.927570462E-1,-2.523281813E0
2.552009125E0,-2.254686117E0,1.395895004E0,-2.190339088E0
2.561991125E0,-1.818096161E0,2.211219311E0,-1.772859454E0
2.571974125E0,-1.370000720E0,2.921887398E0,-1.284820557E0
2.581956125E0,-9.369043708E-1,3.327518702E0,-7.760198712E-1
2.591938125E0,-6.075703502E-1,3.255430222E0,-3.784015179E-1
2.601921125E0,-5.546426773E-1,2.694225311E0,-2.154610902E-1
2.611903125E0,-6.861340404E-1,1.779518485E0,-3.561846912E-1
2.621886125E0,-7.397916913E-1,1.044276476E0,-6.701346636E-1
2.631868125E0,-7.438130975E-1,7.708139420E-1,-1.078144312E0
2.641851125E0,-7.160152793E-1,9.193786383E-1,-1.436851859E0
2.651833125E0,-5.981059670E-1,1.295187950E0,-1.794033766E0
2.661815125E0,-4.424457848E-1,1.565555215E0,-2.124977350E0
2.671798125E0,-3.124181926E-1,1.565822244E0,-2.326596737E0
2.681780125E0,-1.766156256E-1,1.284505963E0,-2.383030891E0
2.691763125E0,-1.072590426E-2,7.658504248E-1,-2.287101746E0
2.701745125E0,1.299294680E-1,1.027726009E-1,-2.094642401E0
2.711728125E0,2.477662712E-1,-6.155188084E-1,-1.872638941E0
2.721710125E0,3.588991761E-1,-1.282358885E0,-1.659007907E0
2.731692125E0,4.716588259E-1,-1.780576229E0,-1.414104819E0
2.741675125E0,5.881071687E-1,-2.035296917E0,-1.105723262E0
2.751657125E0,6.874547005E-1,-2.048778296E0,-7.156770825E-1
2.761640125E0,7.319838405E-1,-1.990458608E0,-2.540527582E-1
2.771622125E0,7.403559089E-1,-1.892171025E0,1.883954853E-1
2.781604125E0,7.682727575E-1,-1.687385917E0,5.422275662E-1
2.791587125E0,8.214796185E-1,-1.332223535E0,8.129767776E-1
2.801569125E0,8.680119514E-1,-9.076675177E-1,1.069718957E0
2.811552125E0,8.543460369E-1,-6.965727210E-1,1.290023446E0
2.821534125E0,8.115890026E-1,-6.452850103E-1,1.482433081E0
2.831517125E0,6.808702350E-1,-7.521884441E-1,1.641106844E0
2.841499125E0,4.055512846E-1,-1.183199048E0,1.699905396E0
2.851481125E0,6.429906934E-2,-1.513386965E0,1.637137651E0
2.861464125E0,-2.468428165E-1,-1.311535835E0,1.362077117E0
2.871446125E0,-7.587900162E-1,-3.988603950E-1,7.690452933E-1
2.881429125E0,-8.834592700E-1,1.212772608E0,-2.801906466E-1
2.891411125E0,7.352518383E-3,2.734596014E0,-1.666992426E0
2.901393125E0,6.917223334E-1,3.839032888E0,-2.918426991E0
2.911376125E0,8.070648909E-1,4.519596577E0,-3.639754772E0
2.921358125E0,4.790268540E-1,4.456894875E0,-3.619420528E0
2.931341125E0,3.532521054E-2,3.591140270E0,-3.156404972E0
2.941323125E0,-2.980966866E-1,2.139198780E0,-2.464350462E0
2.951306125E0,-5.448074341E-1,3.734704256E-1,-1.558645368E0
2.961288125E0,-5.370483398E-1,-1.223425627E0,-4.460962713E-1
2.971270125E0,4.222519323E-2,-1.942530274E0,9.114634991E-1
2.981253125E0,6.736193895E-1,-2.183476925E0,1.784864783E0
2.991235125E0,1.182469130E0,-2.588291883E0,1.924362898E0
3.001218125E0,1.432990909E0,-3.172963142E0,1.682927608E0
3.011200125E0,1.225919485E0,-3.172685146E0,1.360756516E0
3.021182125E0,5.361171365E-1,-2.426029444E0,1.200548649E0
3.031165125E0,-8.632958680E-2,-1.742071271E0,1.282132864E0
3.041147125E0,-4.229600728E-1,-1.177274108E0,1.495469570E0
3.051130125E0,-5.121727586E-1,-7.580015659E-1,1.746010423E0
3.061112125E0,-4.250128567E-1,-5.141689181E-1,2.010509014E0
3.071095125E0,-1.975436360E-1,-3.953692317E-1,2.273006201E0
3.081077125E0,1.162060276E-1,-2.994317710E-1,2.498635054E0
3.091059125E0,3.896202445E-1,-2.710589170E-1,2.632485151E0
3.101042125E0,5.397176147E-1,-3.628018796E-1,2.624591827E0
3.111024125E0,5.666412115E-1,-5.644570589E-1,2.476006269E0
3.121007125E0,4.956298769E-1,-8.182398081E-1,2.233266115E0
3.130989125E0,3.865668476E-1,-1.073574185E0,1.960476279E0
3.140971125E0,2.947317362E-1,-1.274677396E0,1.698922753E0
3.150954125E0,2.246480882E-1,-1.375542283E0,1.464332223E0
3.160936125E0,1.811024845E-1,-1.341007471E0,1.303113580E0
3.170919125E0,1.742814928E-1,-1.170840025E0,1.226493835E0
3.180901125E0,2.746576369E-1,-7.856776714E-1,1.215348482E0
3.190883125E0,6.170194745E-1,1.277291030E-1,1.298179269E0
3.200866125E0,8.822609782E-1,9.430561662E-1,1.335583925E0
3.210848125E0,1.077279925E0,1.534444332E0,1.317664623E0
3.220831125E0,1.252963305E0,1.940784693E0,1.255916834E0
3.230813125E0,1.398102403E0,2.301543236E0,1.140005589E0
3.240796125E0,1.480156779E0,2.673072815E0,9.857179523E-1
3.250778125E0,1.471173525E0,3.019515276E0,8.302438259E-1
3.260760125E0,1.374292254E0,3.149934769E0,6.839595437E-1
3.270743125E0,1.254098535E0,2.918671131E0,5.666599274E-1
3.280725125E0,1.129882574E0,2.249834538E0,5.068738461E-1
3.290708125E0,9.677493572E-1,1.235960245E0,5.046450496E-1
3.300690125E0,7.712496519E-1,6.368838996E-2,5.827992558E-1
3.310672125E0,5.814442635E-1,-9.646880627E-1,7.051540613E-1
3.320655125E0,4.608502388E-1,-1.696397305E0,8.119114041E-1
3.330637125E0,4.137138128E-1,-2.135670900E0,8.788499236E-1
3.340620125E0,4.262570143E-1,-2.302001476E0,8.993868828E-1
3.350602125E0,4.726989269E-1,-2.172413349E0,8.765214086E-1
3.360584125E0,5.231564641E-1,-1.762628675E0,8.069064021E-1
3.370567125E0,5.355542302E-1,-1.126674414E0,7.111887932E-1
3.380549125E0,5.114158392E-1,-3.498540521E-1,6.053672433E-1
3.390532125E0,4.562824667E-1,3.503863811E-1,4.912490547E-1
3.400514125E0,3.844000101E-1,7.545538545E-1,4.112242758E-1
3.410496125E0,3.435236216E-1,8.247292638E-1,4.129642546E-1
3.420479125E0,3.457840979E-1,5.958662629E-1,4.985113740E-1
3.430461125E0,3.676215112E-1,1.086036265E-1,6.339198351E-1
3.440444125E0,3.887869716E-1,-4.819901586E-1,7.587360740E-1
3.450426125E0,3.815209568E-1,-9.836448431E-1,8.244117498E-1
3.460409125E0,3.481936157E-1,-1.303596497E0,8.159628510E-1
3.470391125E0,2.997158468E-1,-1.413184762E0,7.354733348E-1
3.480373125E0,2.454358488E-1,-1.303511858E0,6.078532934E-1
3.490356125E0,1.879217625E-1,-1.006153703E0,4.429709613E-1
3.500338125E0,1.032622755E-1,-5.948390365E-1,2.686904967E-1
3.510321125E0,-1.164815482E-2,-1.603409052E-1,4.936089739E-2
3.520303333E0,-1.575015038E-1,2.651552558E-1,-2.065390497E-1
3.530285333E0,-3.015570343E-1,6.405128837E-1,-4.505704939E-1
3.540268333E0,-4.227130115E-1,8.889740705E-1,-6.506801248E-1
3.550250333E0,-4.963738620E-1,9.193707705E-1,-8.138106465E-1
3.560233333E0,-5.376485586E-1,7.778801918E-1,-9.306334257E-1
3.570215333E0,-5.493322611E-1,5.347897410E-1,-1.030749202E0
3.580197333E0,-5.478920341E-1,1.935783923E-1,-1.129388690E0
3.590180333E0,-5.677679181E-1,-2.402771711E-1,-1.222152591E0
3.600162333E0,-6.497924924E-1,-6.456779838E-1,-1.325069308E0
3.610145333E0,-8.491573334E-1,-9.458974004E-1,-1.447983980E0
3.620127333E0,-1.204604983E0,-1.129714489E0,-1.586313605E0
3.630110333E0,-1.673005581E0,-1.161577821E0,-1.775838494E0
3.640092333E0,-2.175710917E0,-1.018914938E0,-2.078285456E0
3.650074333E0,-2.576785803E0,-7.675098777E-1,-2.456207514E0
3.660057333E0,-2.795128345E0,-5.366396308E-1,-2.727956295E0
3.670039333E0,-2.821131945E0,-1.817581654E-1,-2.781080723E0
3.680022333E0,-2.688922644E0,4.493388236E-1,-2.617081881E0
3.690004333E0,-2.381419182E0,1.310821056E0,-2.268200159E0
3.699986333E0,-1.938967824E0,2.222036123E0,-1.747201204E0
3.709969333E0,-1.448227286E0,2.960729599E0,-1.135222554E0
3.719951333E0,-9.729416966E-1,3.318106890E0,-5.165262818E-1
3.729934333E0,-6.301795840E-1,3.019613266E0,-8.713755757E-2
3.739916333E0,-5.726971030E-1,2.058289766E0,1.042628288E-2
3.749898333E0,-5.939654112E-1,1.022367477E0,-1.568191200E-1
3.759881333E0,-5.957302451E-1,3.564829826E-1,-4.572815001E-1
3.769863333E0,-5.561771989E-1,2.529322505E-1,-8.567288518E-1
3.779846333E0,-5.127812624E-1,6.470689178E-1,-1.244046807E0
3.789828333E0,-4.696461558E-1,1.236025572E0,-1.580389619E0
3.799811333E0,-3.864141107E-1,1.690735340E0,-1.860168815E0
3.809793333E0,-2.605861425E-1,1.868362784E0,-2.072741032E0
3.819775333E0,-1.087771878E-1,1.679382443E0,-2.204038620E0
3.829758333E0,4.760025442E-2,1.179110765E0,-2.234949350E0
3.839740333E0,1.766216159E-1,4.415395260E-1,-2.172509193E0
3.849723333E0,2.816192210E-1,-4.026485980E-1,-2.068008423E0
3.859705333E0,3.531576097E-1,-1.191323042E0,-1.900172234E0
3.869687333E0,4.140406549E-1,-1.782439113E0,-1.654149771E0
3.879670333E0,4.877199531E-1,-2.128290176E0,-1.325064301E0
3.889652333E0,5.714307427E-1,-2.253692389E0,-9.494442344E-1
3.899635333E0,6.554135084E-1,-2.223382950E0,-5.426069498E-1
3.909617333E0,7.351263762E-1,-2.104442358E0,-1.055741310E-1
