"time_acc","acc_x","acc_y","acc_z","time_gyro","gyro_x","gyro_y","gyro_z"
1.707608334E-2,7.652087402E-1,-5.458548889E0,-7.915539551E-1,1.330608334E-2,8.472480178E-1,3.252233267E-1,-2.913967147E-2
2.713208333E-2,-7.939489746E-1,1.488354950E0,1.131646729E0,2.336108333E-2,2.651368082E-1,1.205909997E-1,-3.240218759E-1
3.718808333E-2,8.472381592E-2,3.941753082E0,3.090173950E0,3.341708333E-2,1.322930008E-1,7.945185304E-1,-4.532517493E-1
4.724308334E-2,-1.451980591E-1,7.781418457E0,1.069974976E0,4.347208334E-2,2.557205558E-1,1.145569563E0,-7.586180568E-1
5.729875000E-2,2.694396973E-1,8.805588684E0,1.893562317E-1,5.352775000E-2,6.262637377E-1,1.392699361E0,-8.705952168E-1
6.735375000E-2,3.848497009E-1,7.095395050E0,1.182540894E-1,6.358275000E-2,1.060215712E0,1.513496399E0,-9.604319930E-1
7.740975000E-2,-2.525248718E-1,3.769161987E0,1.286724243E0,7.363875000E-2,1.494524837E0,1.597336411E0,-1.065071344E0
8.746475000E-2,-1.775308228E-1,-2.998265076E-1,3.999383240E0,8.369375000E-2,1.701521039E0,2.167963266E0,-1.150723577E0
9.752075000E-2,2.167492676E0,-6.308631134E0,3.517086182E0,9.374975000E-2,1.522954226E0,2.565215588E0,-4.453037083E-1
1.075757500E-1,3.422482910E0,-1.090766739E1,5.309458923E-1,1.038047500E-1,1.013517618E0,2.198832750E0,8.871226311E-1
1.176317500E-1,2.615660706E0,-1.347767303E1,-1.439107361E0,1.138607500E-1,1.675958633E-1,1.272923827E0,2.410781860E0
1.276867500E-1,-5.028044128E-1,-1.028960266E1,-4.717290344E0,1.239157500E-1,-2.467468530E-1,-9.800899029E-1,3.162887335E0
1.377427500E-1,-2.544708252E0,-9.095984802E0,2.656974792E-1,1.339717500E-1,-4.512363374E-1,-2.850503922E0,3.203928947E0
1.477977500E-1,-1.128802643E0,-8.291407928E0,4.490661621E-3,1.440267500E-1,1.214005500E-1,-3.597548246E0,3.180585861E0
1.578537500E-1,-3.847000122E-2,-6.125561829E0,-6.765930176E-1,1.540827500E-1,1.007696033E0,-3.796681881E0,3.153050423E0
1.679087500E-1,4.887336731E-1,-5.234315186E0,1.574126587E0,1.641377500E-1,1.770450354E0,-3.540640116E0,3.148739815E0
1.779647500E-1,9.502239990E-1,-4.817881165E0,2.985541534E0,1.741937500E-1,2.246959448E0,-2.437157154E0,3.177852631E0
