"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
7.815856249E-1,3.655958723E0,-5.162882676E0,-6.425056214E0
7.915676250E-1,3.345883508E0,-2.912803341E0,-1.960590119E0
8.015496249E-1,2.547076959E0,-6.300000644E-1,9.090022981E-2
8.115316250E-1,1.874832223E0,1.051824049E0,5.877738118E-2
8.215136249E-1,1.321345607E0,1.412991942E0,-2.294187221E-1
8.314956250E-1,6.736833700E-1,5.664496011E-1,-4.303463012E-2
8.414776248E-1,3.596644275E-1,-3.636921358E-1,2.444706246E-1
8.514596249E-1,3.028003284E-1,-2.949885213E-1,3.491100571E-1
8.614416250E-1,2.072226184E-1,2.345341587E-1,6.543152721E-1
8.714236249E-1,-3.127250268E-1,9.379810989E-2,1.982181256E0
8.814056250E-1,-1.474079119E0,-1.384671537E0,3.914712049E0
8.913876249E-1,-3.009332685E0,-4.226555754E0,5.289031091E0
9.013696250E-1,-4.484474390E0,-6.708928009E0,5.723122534E0
9.113526249E-1,-5.339660962E0,-6.795245776E0,4.894929925E0
9.213346250E-1,-5.377048059E0,-5.690088689E0,2.734752116E0
9.313166249E-1,-4.316920964E0,-4.174931856E0,-1.514186779E0
9.412986250E-1,-1.797496364E0,-1.738155019E0,-7.099008629E0
9.512806248E-1,-1.466309924E0,6.091377836E-1,-7.601996645E0
9.612626249E-1,-3.496313363E0,3.207298942E0,-2.941700281E0
9.712446250E-1,-4.589304149E0,5.468734154E0,7.307499290E-1
9.812266249E-1,-4.939337189E0,6.681615665E0,2.701273298E0
9.912086250E-1,-4.688755347E0,6.918019179E0,3.319523968E0
1.001190625E0,-4.174261473E0,6.426808625E0,3.553915454E0
1.011172625E0,-3.403161955E0,5.402506251E0,4.324660338E0
1.021154625E0,-2.461399170E0,3.876732629E0,5.536534374E0
1.031136625E0,-8.493938814E-1,1.804019811E0,6.400421895E0
1.041118625E0,1.420578850E0,-9.081199533E-1,6.423994360E0
1.051100625E0,3.442141249E0,-3.446437199E0,5.782089365E0
1.061083625E0,5.486740655E0,-4.958750530E0,4.914197670E0
1.071065625E0,7.631957778E0,-5.560106254E0,3.835800365E0
1.081047625E0,9.168715979E0,-5.207849518E0,2.324599174E0
1.091029625E0,9.344803124E0,-3.921833373E0,3.639798188E-1
1.101011625E0,6.883780223E0,-2.632580793E0,-1.270163759E0
1.110993625E0,3.009732343E0,-1.522817854E0,-2.154224759E0
1.120975625E0,-1.738341399E-1,-2.437955636E-1,-2.887829883E0
1.130957625E0,-2.455419515E0,1.167122955E0,-3.705018032E0
1.140939625E0,-4.044136659E0,2.180035538E0,-3.728749541E0
1.150921625E0,-5.022384608E0,2.635478674E0,-2.710887290E0
1.160903625E0,-5.076182501E0,2.871376403E0,-1.318194543E0
1.170885625E0,-4.341485701E0,2.897200046E0,-6.842253882E-1
1.180867625E0,-3.202151931E0,2.697308886E0,-1.551481929E-1
1.190849625E0,-2.005988779E0,2.294426957E0,5.275293642E-1
1.200831625E0,-1.018351078E0,1.737380263E0,1.028044592E0
1.210814625E0,-1.843370549E-1,1.157528844E0,1.247819794E0
1.220796625E0,5.854946402E-1,7.041018283E-1,1.094183618E0
1.230778625E0,1.213630612E0,3.362020361E-1,4.406057527E-1
1.240760625E0,1.529524903E0,1.912811351E-1,-3.695462219E-1
1.250742625E0,1.783787860E0,1.162712985E-1,-1.251828206E0
1.260724625E0,2.062518344E0,1.225839525E-1,-2.075966940E0
1.270706625E0,1.927500141E0,9.120486975E-2,-2.465473510E0
1.280688625E0,1.899954493E0,6.130045474E-2,-2.585234719E0
1.290670625E0,1.688017776E0,1.573544204E-2,-2.269340063E0
1.300652625E0,1.659985494E0,-5.176540017E-2,-2.031166158E0
1.310634625E0,1.554163462E0,1.549085301E-1,-1.808098243E0
1.320616625E0,1.442175249E0,1.987836975E-1,-1.950221837E0
1.330598625E0,1.424914268E0,-3.455704451E-2,-2.413535617E0
1.340580625E0,1.598180570E0,-4.258720118E-1,-2.944273641E0
1.350562625E0,1.773157914E0,-7.053695047E-1,-3.214286950E0
1.360545625E0,1.967550206E0,-1.299170626E0,-3.302826074E0
1.370527625E0,2.141524460E0,-1.838155271E0,-3.195187020E0
1.380509625E0,2.265815800E0,-2.344551628E0,-3.166662255E0
1.390491625E0,2.284548524E0,-2.317301849E0,-3.036087205E0
1.400473625E0,2.179559721E0,-2.106196314E0,-2.891433522E0
1.410455625E0,1.924059786E0,-1.890915867E0,-2.705762206E0
1.420437625E0,1.552020019E0,-1.898738857E0,-2.450150296E0
1.430419625E0,9.874486895E-1,-1.963000926E0,-2.069652532E0
1.440401625E0,5.069847335E-1,-1.883786357E0,-1.738476178E0
1.450383625E0,7.990000919E-2,-1.494212106E0,-1.481435355E0
1.460365625E0,-3.801574565E-1,-1.041922374E0,-1.643161885E0
1.470347625E0,-9.391968812E-1,-9.548526549E-1,-2.319913362E0
1.480329625E0,-1.500980550E0,-1.370207865E0,-3.188253976E0
1.490311625E0,-1.445782104E0,-2.098557512E0,-4.047685919E0
1.500294625E0,-9.144048330E-1,-2.808198407E0,-4.488317180E0
1.510276625E0,1.626221770E-1,-3.281900643E0,-4.451322139E0
1.520258625E0,1.681332216E0,-3.210179281E0,-3.783105258E0
1.530240625E0,2.935762433E0,-3.015261177E0,-2.908091655E0
1.540222625E0,3.437471078E0,-3.198607056E0,-2.094580089E0
1.550204625E0,3.329552235E0,-3.714046717E0,-1.521628092E0
1.560186625E0,2.563317893E0,-3.953101943E0,-9.492621320E-1
1.570168625E0,1.246713208E0,-3.601225276E0,-5.161512673E-1
1.580150625E0,5.131338847E-1,-2.774469913E0,-5.031728605E-1
1.590132625E0,1.777161064E-1,-1.775755540E0,-2.705162062E-1
1.600114625E0,-7.586312073E-1,-1.376762593E0,-3.126693320E-1
1.610096625E0,-2.642141576E0,-2.013381121E0,-9.223865747E-2
1.620078625E0,-4.310637546E0,-3.123869700E0,9.982506895E-1
1.630060625E0,-5.460662658E0,-3.874371523E0,2.615426817E0
1.640042625E0,-6.375033869E0,-4.267758744E0,3.987289151E0
1.650024625E0,-6.270927703E0,-3.853606306E0,4.657140037E0
1.660007625E0,-4.857890153E0,-2.411342618E0,4.560639929E0
1.669989625E0,-2.941043346E0,-1.297241630E0,4.307285922E0
1.679971625E0,-1.459682982E0,-1.057431529E0,4.091863387E0
1.689953625E0,-6.512387596E-1,-1.055959784E0,3.691503070E0
1.699935625E0,-2.182924209E-1,-1.108937312E0,2.901088152E0
1.709917750E0,2.542740664E-1,-1.066056172E0,2.180050156E0
1.719899750E0,2.095962225E-1,-9.684766674E-1,1.937216460E0
1.729881750E0,-8.122886203E-2,-9.841296637E-1,1.771776217E0
1.739863750E0,-3.197492869E-1,-1.122984079E0,1.452122971E0
1.749845750E0,-5.161717325E-1,-1.143659248E0,1.266751324E0
1.759827750E0,2.960448939E-1,-5.413621223E-1,2.025512047E0
1.769809750E0,1.512082074E0,-1.377335036E-1,3.291257650E0
1.779791750E0,2.095089236E0,-7.781416118E-2,3.953173279E0
1.789773750E0,1.679948326E0,2.449462956E-1,4.388227758E0
1.799755750E0,9.482369690E-1,1.026498004E0,4.626508228E0
1.809737750E0,1.573154633E-1,1.931950457E0,4.973301326E0
1.819720750E0,-4.359559006E-1,2.605462577E0,5.180553546E0
1.829702750E0,-6.913293166E-1,3.157519256E0,5.359713403E0
1.839684750E0,-6.242240386E-1,4.057916792E0,5.575699024E0
1.849666750E0,-8.071524261E-1,5.238515241E0,5.691449921E0
1.859648750E0,-1.033464376E0,5.761385543E0,5.312740965E0
1.869630750E0,-1.688562298E0,4.955664954E0,5.284569080E0
1.879612750E0,-1.194887874E0,4.246881845E0,4.704237605E0
1.889594750E0,-4.815902759E-1,3.930910590E0,4.042061774E0
1.899576750E0,-1.957658033E-1,3.495266127E0,3.804531795E0
1.909558750E0,-1.657352346E-1,3.125593459E0,3.872250738E0
1.919540750E0,-2.415025780E-1,3.104510738E0,3.869482666E0
1.929522750E0,-3.468102010E-1,3.365280769E0,3.570501081E0
1.939504750E0,-2.959318234E-1,3.700906270E0,2.989917006E0
1.949486750E0,-1.966265135E-1,3.915510778E0,2.172028361E0
1.959468750E0,4.731961593E-2,3.969902163E0,1.008097693E0
1.969450750E0,2.880241951E-1,3.729808472E0,-1.715269017E-1
1.979432750E0,2.886086243E-1,3.175911089E0,-1.253919024E0
1.989415750E0,8.079551026E-2,2.246309050E0,-2.313633598E0
1.999397750E0,-1.193600902E-1,5.417451149E-1,-3.327862974E0
2.009379750E0,-1.235830955E-1,-1.964061027E0,-4.296142006E0
2.019361750E0,1.461007230E-1,-4.906536648E0,-5.965049912E0
2.029343750E0,7.180810592E-1,-8.074108438E0,-9.180535541E0
2.039325750E0,1.087840412E0,-1.080471195E1,-1.246928795E1
2.049307750E0,1.225594381E0,-1.058135299E1,-1.454309303E1
2.059289750E0,4.195902018E-1,-7.768848698E0,-1.329623042E1
2.069271750E0,9.798369303E-2,-3.616236248E0,-8.591860088E0
2.079253750E0,4.002427885E-1,3.229300261E-2,-3.933396534E0
2.089235750E0,8.458819706E-1,2.533851142E0,-7.572743610E-1
2.099217750E0,9.575478559E-1,3.482745484E0,1.486624466E0
2.109199750E0,3.752260610E-2,2.477024392E0,3.659671997E0
2.119181750E0,-1.395618694E0,-1.299555373E-1,5.494243802E0
2.129163750E0,-2.249835944E0,-2.882211294E0,6.566078192E0
2.139145750E0,-2.708843396E0,-5.117417650E0,7.148555011E0
2.149127750E0,-2.926725269E0,-6.523502861E0,7.598828623E0
2.159110750E0,-3.091970215E0,-6.768973652E0,7.289657680E0
2.169092750E0,-2.746321417E0,-5.179704530E0,4.518328307E0
2.179074750E0,-1.187811208E0,-2.115316216E0,-2.785938057E-1
2.189056750E0,-3.186780770E-1,-4.493982840E-1,-4.714032276E0
2.199038750E0,-6.062680433E-1,7.003292048E-1,-3.088532052E0
2.209020750E0,-7.419127753E-1,2.650662723E0,7.755584581E-1
2.219002750E0,-8.317409912E-1,4.494790340E0,2.659183871E0
2.228984750E0,-6.783008431E-1,5.107637597E0,3.989246214E0
2.238966750E0,-7.956053446E-1,4.531760530E0,5.582778833E0
2.248948750E0,-9.295991153E-1,3.584781736E0,7.007693832E0
2.258930750E0,-1.128283410E0,2.359334559E0,7.471161686E0
2.268912750E0,-1.151743463E0,9.424226439E-1,7.181494131E0
2.278894750E0,-7.198371242E-1,-8.001885384E-1,6.713633848E0
2.288876750E0,2.473515478E-1,-2.281698153E0,6.333794042E0
2.298858750E0,1.868973313E0,-2.826607781E0,5.781654332E0
2.308841750E0,3.419806055E0,-2.888057925E0,4.632212187E0
2.318823750E0,4.397927120E0,-2.574625531E0,2.698367232E0
2.328805750E0,4.659917464E0,-1.991402022E0,3.087880234E-1
2.338787750E0,3.626093192E0,-1.174624348E0,-2.062516444E0
2.348769750E0,1.588328304E0,-4.013727629E-1,-3.583984176E0
2.358751750E0,-5.036969903E-1,2.339552844E-1,-3.927067215E0
2.368733750E0,-1.903253054E0,7.837490916E-1,-3.568248149E0
2.378715750E0,-2.566292371E0,1.262621436E0,-2.784120158E0
2.388697750E0,-2.647209358E0,1.812481901E0,-1.781586968E0
2.398679750E0,-2.367548435E0,2.263422096E0,-5.370433688E-1
2.408661750E0,-2.432139995E0,2.372087336E0,3.726763827E-1
2.418643750E0,-1.936714768E0,2.340777835E0,9.091835618E-1
2.428625750E0,-1.096115830E0,2.097183416E0,1.328513124E0
2.438607750E0,-5.925756915E-1,1.847026666E0,1.612962624E0
2.448589750E0,-1.597729750E-1,1.533933411E0,2.004149537E0
2.458572750E0,1.239979555E-1,1.165528420E0,1.962225586E0
2.468554750E0,5.191507427E-1,8.496267468E-1,1.501158013E0
2.478536750E0,9.455897883E-1,6.018878210E-1,9.703050917E-1
2.488518750E0,1.307876400E0,4.415612608E-1,3.499920730E-1
2.498500750E0,1.592860774E0,3.203017026E-1,-4.304551325E-1
2.508482750E0,1.603418214E0,2.784309608E-1,-1.119458792E0
2.518464750E0,1.780893926E0,1.118379396E-1,-1.692899324E0
2.528446750E0,1.921012948E0,1.880838776E-1,-1.669314580E0
2.538428750E0,1.919020655E0,2.085017699E-1,-1.430334783E0
2.548410750E0,1.914285872E0,2.501345301E-1,-1.325826328E0
2.558392750E0,1.509730178E0,4.284658366E-1,-1.088430396E0
2.568374750E0,1.228133096E0,3.078775388E-1,-1.074352786E0
2.578356750E0,1.085755880E0,1.804567695E-1,-1.144275691E0
2.588338750E0,1.021560761E0,1.872529882E-1,-1.358927416E0
2.598320750E0,1.074764576E0,1.056942701E-1,-1.840317571E0
2.608303750E0,1.376999406E0,-2.534879082E-1,-2.437893655E0
2.618285750E0,1.459193716E0,-1.055423595E0,-2.923636478E0
2.628267750E0,1.573119550E0,-1.996848119E0,-3.340693227E0
2.638249750E0,1.884690921E0,-2.789242904E0,-3.683522497E0
2.648231750E0,2.529924737E0,-2.913736557E0,-3.956528996E0
