"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
7.561777916E-1,-6.279890900E0,-6.670877838E0,1.201551361E0
7.661597917E-1,-5.426216125E0,-8.931476898E0,2.077679443E-1
7.761427916E-1,-3.409310303E0,-1.045979874E1,2.200424194E-2
7.861247917E-1,-6.472540283E-1,-1.176628189E1,-8.083190918E-2
7.961067916E-1,3.419040070E0,-1.298759216E1,3.832031250E-2
8.060897917E-1,7.444020081E0,-1.369038071E1,7.265890503E-1
8.160717916E-1,8.699309692E0,-1.313204178E1,2.342478790E0
8.260537917E-1,6.176306305E0,-1.188917633E1,2.927462311E0
8.360367916E-1,3.299289093E0,-1.034364029E1,2.036964111E0
8.460187917E-1,2.659968567E-1,-9.120982819E0,6.605763245E-1
8.560007915E-1,-1.510658569E0,-8.890162811E0,-1.127605133E0
8.659827916E-1,-2.227517853E0,-9.464668121E0,-1.923649750E0
8.759657915E-1,-2.740501099E0,-9.335337067E0,-1.559756470E0
8.859477916E-1,-2.194436646E0,-9.210646362E0,-7.749385071E-1
8.959297917E-1,-1.601669312E0,-9.358838196E0,-2.275268555E-1
9.059127916E-1,-9.912387085E-1,-9.443412323E0,-1.398092651E-1
9.158947917E-1,-8.994795227E-1,-9.454189911E0,-4.790039062E-1
9.258767916E-1,-9.530680847E-1,-9.321266327E0,-5.674699402E-1
9.358597917E-1,-9.027726746E-1,-9.094188538E0,-5.278024292E-1
9.458417916E-1,-7.243437195E-1,-8.837771759E0,-2.562670898E-1
9.558237917E-1,-5.331912231E-1,-8.639434204E0,2.224374390E-1
9.658057916E-1,-3.823049927E-1,-8.620723114E0,7.030879211E-1
9.757887917E-1,-1.956431580E-1,-8.719817047E0,1.086740112E0
9.857707915E-1,-1.152603149E-1,-8.896449738E0,1.313518524E0
9.957527916E-1,-3.712280273E-2,-9.100774841E0,1.384021912E0
1.005735042E0,1.496887207E-3,-9.254056091E0,1.301094360E0
1.015717042E0,1.178050232E-1,-9.419911194E0,1.119521942E0
1.025699042E0,1.817221069E-1,-9.584718475E0,8.972341919E-1
1.035682042E0,2.067201233E-1,-9.682764587E0,7.479945374E-1
1.045664042E0,2.233355713E-1,-9.678273926E0,7.099736023E-1
1.055646042E0,2.761756897E-1,-9.621242523E0,7.933502197E-1
1.065629042E0,3.164419556E-1,-9.535770264E0,8.622070313E-1
1.075611042E0,3.490740967E-1,-9.499096527E0,7.719447327E-1
1.085593042E0,4.586462402E-1,-9.614656219E0,5.432203674E-1
1.095575042E0,5.676196289E-1,-9.942175140E0,2.570155334E-1
1.105558042E0,5.731581116E-1,-1.031310379E1,5.688171387E-3
1.115540042E0,5.583389282E-1,-1.041878403E1,-2.643502808E-1
1.125522042E0,5.789959717E-1,-1.033226395E1,-4.643344116E-1
1.135505042E0,4.378395081E-1,-1.020637573E1,-4.537065125E-1
1.145487042E0,1.654060364E-1,-1.016476227E1,-3.174897766E-1
1.155469042E0,-1.046324158E-1,-1.026879593E1,-1.669029236E-1
1.165452042E0,-2.013313293E-1,-1.042162811E1,4.655319214E-2
1.175434042E0,-6.616241455E-2,-1.047042664E1,3.823049927E-1
1.185416042E0,1.998344421E-1,-1.040246796E1,7.720944214E-1
1.195399042E0,5.698649597E-1,-1.040665924E1,9.391470337E-1
1.205381042E0,8.903485107E-1,-1.071771240E1,8.966354370E-1
1.215363042E0,1.118923187E0,-1.127530289E1,7.508386230E-1
1.225346042E0,1.140927429E0,-1.173110504E1,4.011657715E-1
1.235328042E0,8.578660583E-1,-1.202509369E1,-1.975891113E-1
1.245310042E0,4.423301697E-1,-1.218855377E1,-9.617500305E-1
1.255292042E0,1.420545959E-1,-1.225681183E1,-1.582658844E0
1.265275042E0,1.028361511E-1,-1.211101501E1,-1.884431305E0
1.275257042E0,5.312452698E-1,-1.186238205E1,-1.941013641E0
1.285239042E0,1.194366302E0,-1.181313446E1,-1.834135895E0
1.295222042E0,2.002685394E0,-1.214514404E1,-2.027084656E0
1.305204042E0,2.858156433E0,-1.263133301E1,-2.520159302E0
1.315186042E0,3.623514862E0,-1.287173309E1,-2.643353119E0
1.325169042E0,3.924089813E0,-1.277892609E1,-2.228116608E0
1.335151042E0,3.851191406E0,-1.244691650E1,-1.561103668E0
1.345133042E0,3.088527374E0,-1.202898560E1,-1.599274292E0
1.355116042E0,1.247954865E0,-1.175131302E1,-1.995350647E0
1.365098042E0,-1.269959106E0,-1.176867691E1,-2.024240570E0
1.375080042E0,-3.315156097E0,-1.192809540E1,-1.701362000E0
1.385063042E0,-6.170767822E0,-1.200787949E1,7.587721252E-1
1.395045042E0,-8.599916382E0,-1.212224167E1,4.216431885E0
1.405027042E0,-9.527238007E0,-1.204649918E1,5.772446136E0
1.415010042E0,-9.046138458E0,-1.139325760E1,5.877078552E0
1.424992042E0,-7.936346283E0,-1.104627914E1,4.439767456E0
1.434974042E0,-6.197861481E0,-1.036699173E1,2.255809021E0
1.444956042E0,-3.680995331E0,-9.741741943E0,-1.972897339E-1
1.454939042E0,-1.558708649E0,-9.777667236E0,-2.176174622E0
1.464921042E0,-4.379891968E-1,-1.015682877E1,-3.551514587E0
1.474903042E0,-4.640350342E-3,-1.028556107E1,-4.265679474E0
1.484886042E0,5.836363220E-1,-1.035786072E1,-3.376378784E0
1.494868042E0,9.372010803E-1,-1.042072998E1,-1.989213409E0
1.504850042E0,1.043929138E0,-1.038076309E1,-7.008425903E-1
1.514833042E0,9.095086670E-1,-9.903106384E0,2.398013306E-1
1.524815042E0,6.993457031E-1,-9.222771149E0,2.799179077E-1
1.534797042E0,9.192384338E-1,-8.829239502E0,-3.709286499E-1
1.544780042E0,9.352551270E-1,-8.642727356E0,-6.587800598E-1
1.554762042E0,5.719606018E-1,-8.333171082E0,-5.929170227E-1
1.564744042E0,1.944456482E-1,-7.943681030E0,-5.547463989E-1
1.574727042E0,-2.363584900E-1,-7.343578949E0,-3.529660034E-1
1.584709042E0,-4.249662781E-1,-6.978338470E0,-3.128494263E-2
1.594691042E0,-6.542893982E-1,-6.747368774E0,4.355941772E-2
1.604674042E0,-9.234297180E-1,-6.491251373E0,-1.276844788E-1
1.614656042E0,-1.243613892E0,-6.184988251E0,-4.709207153E-1
1.624638042E0,-1.532363434E0,-5.956413574E0,-9.000782776E-1
1.634621042E0,-1.582359467E0,-5.682183838E0,-1.545236664E0
1.644603042E0,-1.763033752E0,-5.615722046E0,-2.366279297E0
1.654585042E0,-1.619182892E0,-5.688919830E0,-2.932252350E0
1.664568042E0,-1.221609650E0,-5.869743805E0,-3.045117645E0
1.674550042E0,-8.333171082E-1,-5.887407074E0,-3.126398621E0
1.684532042E0,-5.108876038E-1,-5.804329834E0,-3.598816223E0
1.694514042E0,-1.607656860E-1,-5.911057892E0,-3.881278839E0
1.704497042E0,3.083587646E-2,-6.230343933E0,-3.918102264E0
1.714479042E0,1.139131165E-1,-6.550079041E0,-3.987857208E0
1.724461042E0,5.897735596E-2,-6.833439789E0,-4.014801178E0
1.734444042E0,-2.200424194E-2,-7.103328552E0,-4.163292389E0
1.744426042E0,2.215393066E-2,-7.383994904E0,-4.404141541E0
1.754408042E0,1.112187195E-1,-7.759114838E0,-4.597090302E0
1.764391042E0,3.610491943E-1,-8.290958862E0,-4.753065948E0
1.774373042E0,7.807763672E-1,-8.947044525E0,-4.973258057E0
1.784355042E0,1.369202728E0,-9.733209686E0,-5.369933167E0
1.794338042E0,1.943708038E0,-1.064062271E1,-6.071374512E0
1.804320042E0,2.349514160E0,-1.157243500E1,-6.794071655E0
1.814302042E0,2.886148224E0,-1.253059250E1,-7.435936890E0
1.824285042E0,3.683240662E0,-1.350371887E1,-7.830067291E0
1.834267042E0,3.982318726E0,-1.416534302E1,-7.839797058E0
1.844249042E0,3.817062378E0,-1.388437729E1,-7.626340942E0
1.854232042E0,3.397634583E0,-1.236204300E1,-7.260202332E0
1.864214042E0,2.835703125E0,-1.008078690E1,-6.222111053E0
1.874196042E0,2.142943726E0,-7.708819427E0,-5.044060822E0
1.884179042E0,1.257984009E0,-5.682632904E0,-3.729344788E0
1.894161042E0,1.523831177E-1,-4.316723328E0,-1.854044495E0
1.904143042E0,-1.112336884E0,-3.764072571E0,3.492237854E-1
1.914126042E0,-2.402204590E0,-3.935466156E0,2.559228058E0
1.924108042E0,-3.740122375E0,-5.367538147E0,3.528312836E0
1.934090042E0,-4.642146606E0,-7.840545502E0,3.115321655E0
1.944072042E0,-5.347330170E0,-1.054422318E1,2.368973694E0
1.954055042E0,-6.561904449E0,-1.378049332E1,1.248403931E0
1.964037042E0,-7.413633270E0,-1.759950165E1,-3.314108276E-1
1.974019042E0,-6.706354065E0,-2.129741180E1,-4.791985016E0
1.984002042E0,-4.119583282E0,-2.345727036E1,-1.238554413E1
1.993984042E0,-2.267784119E-1,-2.238475067E1,-1.351793930E1
2.003967750E0,2.385888519E0,-1.756731857E1,-9.628128204E0
2.013950750E0,2.650238800E0,-1.207688599E1,-5.414540405E0
2.023932750E0,1.609752502E0,-8.121211853E0,-6.233038330E-1
2.033914750E0,-4.490661621E-2,-4.997058563E0,5.279970245E0
2.043897750E0,-2.569556580E0,-3.181184692E0,9.253457336E0
2.053879750E0,-5.239853668E0,-2.221380615E0,9.442963257E0
2.063861750E0,-6.582711182E0,-1.609153748E0,7.707322540E0
2.073844750E0,-6.903943176E0,-2.389630737E0,5.639971619E0
2.083826750E0,-6.527176666E0,-4.587360535E0,3.170407104E0
2.093808750E0,-5.648054810E0,-6.845414886E0,8.782237244E-1
2.103791750E0,-3.851790161E0,-8.861123199E0,-2.474354553E-1
2.113773750E0,-4.346960449E-1,-1.080049026E1,1.654060364E-1
2.123755750E0,4.339176636E0,-1.291514282E1,7.015910339E-1
2.133737750E0,8.503217468E0,-1.448822159E1,1.017733612E0
2.143720750E0,1.000055374E1,-1.444136902E1,2.558180237E0
2.153702750E0,8.114176483E0,-1.343171860E1,2.776127014E0
2.163684750E0,4.940176849E0,-1.144340332E1,1.809736633E0
2.173667750E0,1.035995636E0,-9.878557434E0,4.549040222E-1
2.183649750E0,-1.437011719E0,-8.959319000E0,-1.325942688E0
2.193631750E0,-2.410587158E0,-8.877289581E0,-3.055745544E0
2.203614750E0,-3.185974731E0,-9.205706635E0,-3.000061340E0
2.213596750E0,-2.615660706E0,-9.102870483E0,-1.366658020E0
2.223578750E0,-1.742975464E0,-8.947643280E0,-9.684860229E-2
2.233561750E0,-1.310075684E0,-8.957373047E0,8.921447754E-2
2.243543750E0,-1.065783691E0,-8.977431335E0,-4.761598206E-1
2.253525750E0,-9.276210022E-1,-9.003327484E0,-1.027463379E0
