"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
4.142837916E-1,8.592770100E-1,-1.685421020E-1,2.753966153E-1
4.242667917E-1,8.354358077E-1,-2.732786834E-1,3.472406566E-1
4.342487915E-1,7.941802740E-1,-4.237219691E-1,3.957112432E-1
4.442307916E-1,7.272439003E-1,-5.775871277E-1,4.181466401E-1
4.542137915E-1,6.419242024E-1,-6.775617003E-1,3.984301984E-1
4.641957916E-1,5.274654031E-1,-6.666586399E-1,3.281479478E-1
4.741777917E-1,4.192302525E-1,-5.201008916E-1,1.823846251E-1
4.841607916E-1,3.545893133E-1,-3.173921406E-1,-7.162242197E-3
4.941427917E-1,3.316296637E-1,-1.751937270E-1,-2.052542865E-1
5.041247916E-1,3.007142842E-1,-1.427696347E-1,-3.863292634E-1
5.141077917E-1,2.081001997E-1,-2.440054417E-1,-5.177975297E-1
5.240897916E-1,5.910320207E-2,-3.755632341E-1,-5.754597783E-1
5.340717917E-1,-1.056243107E-2,-3.745560348E-1,-5.744440556E-1
5.440537916E-1,1.219503954E-1,-2.094491869E-1,-5.501515865E-1
5.540367917E-1,4.176020026E-1,-1.409087703E-2,-4.840157330E-1
5.640187915E-1,8.367269039E-1,2.843816280E-1,-3.234683275E-1
5.740007916E-1,1.381319880E0,7.300052047E-1,-6.948691607E-2
5.839837915E-1,1.962414980E0,1.206091642E0,2.543123960E-1
5.939657916E-1,2.357224703E0,1.408206701E0,6.049662828E-1
6.039477917E-1,2.435023785E0,1.336084366E0,8.194517493E-1
6.139307916E-1,2.217190981E0,1.224069715E0,9.170606136E-1
6.239127917E-1,1.821379185E0,1.049500346E0,1.068671942E0
6.338947916E-1,1.379646301E0,6.164010763E-1,1.167378187E0
6.438767917E-1,6.708641648E-1,-2.522321045E-1,9.802156091E-1
6.538597916E-1,-6.684873253E-2,-1.197290301E0,4.977413714E-1
6.638417917E-1,-3.470857143E-1,-1.026802897E0,5.686116219E-2
6.738237916E-1,-3.197105527E-1,9.941141307E-2,-1.878532618E-1
6.838067917E-1,-1.318963766E-1,1.506871343E0,-2.873943150E-1
6.937887915E-1,3.391749859E-1,2.881050587E0,-3.230687082E-1
7.037707916E-1,1.027381539E0,3.768021822E0,-2.362287790E-1
7.137537915E-1,1.532028198E0,4.094660282E0,-3.073979355E-2
7.237357916E-1,1.628507137E0,3.678511858E0,3.136276007E-1
7.337177917E-1,1.319683075E0,2.820575953E0,6.193683743E-1
7.437007916E-1,8.547595739E-1,1.638619423E0,8.193489909E-1
7.536827917E-1,4.986741543E-1,1.260701567E-1,9.582227468E-1
7.636647916E-1,3.614459038E-1,-1.231267214E0,1.076352835E0
7.736477917E-1,4.690120518E-1,-2.100686312E0,1.104204178E0
7.836297916E-1,7.008592486E-1,-2.159846306E0,1.009777427E0
7.936117917E-1,9.223972559E-1,-1.366399884E0,6.741195321E-1
8.035937916E-1,1.089255929E0,-2.321383357E-1,1.980781704E-1
8.135767917E-1,1.280748129E0,5.753728151E-1,-7.586391270E-2
8.235587915E-1,1.336037397E0,1.027232647E0,-1.344815344E-1
8.335407916E-1,1.310178876E0,1.383107662E0,-2.944677472E-1
8.435237915E-1,1.230402827E0,1.583076358E0,-2.883983552E-1
8.535057916E-1,1.113805294E0,1.296599627E0,-2.501151264E-1
8.634877917E-1,9.836795926E-1,7.715284824E-1,-1.481873840E-1
8.734707916E-1,8.473409414E-1,3.695105016E-1,-2.531232685E-2
8.834527917E-1,7.412519455E-1,2.541764081E-1,3.884870932E-2
8.934347916E-1,6.904982328E-1,3.565880060E-1,3.024829552E-2
9.034167917E-1,6.596386433E-1,3.629553318E-1,1.266269106E-2
9.133997916E-1,5.849883556E-1,5.081204772E-1,1.909155957E-2
9.233817917E-1,5.129820704E-1,7.243363857E-1,4.982269183E-2
9.333637916E-1,4.643426239E-1,8.652588725E-1,1.005631089E-1
9.433467917E-1,4.459540546E-1,9.394243360E-1,1.482688338E-1
9.533287915E-1,4.431769252E-1,9.562932849E-1,1.962179840E-1
9.633107916E-1,4.413776398E-1,9.024469256E-1,2.360878587E-1
9.732937915E-1,4.475495219E-1,7.755379677E-1,2.791990936E-1
9.832757916E-1,4.580130875E-1,6.232446432E-1,3.378106058E-1
9.932577917E-1,4.806417227E-1,5.224546790E-1,3.952315450E-1
1.003240792E0,5.169699192E-1,4.671248794E-1,4.555514455E-1
1.013222042E0,5.597616434E-1,4.409433305E-1,5.184284449E-1
1.023204042E0,5.988655686E-1,4.397991598E-1,5.799840689E-1
1.033186042E0,6.384307742E-1,4.560433924E-1,6.321274042E-1
1.043169042E0,6.708616614E-1,4.483827353E-1,6.658578515E-1
1.053151042E0,6.951091886E-1,4.182983339E-1,6.733983159E-1
1.063133042E0,6.900447011E-1,3.920289874E-1,6.679453254E-1
1.073116042E0,6.563618779E-1,3.614854515E-1,6.511709094E-1
1.083098042E0,6.028026938E-1,3.450142443E-1,6.145383120E-1
1.093080042E0,5.531983972E-1,3.442078233E-1,5.589408278E-1
1.103063042E0,5.094429255E-1,3.733507395E-1,5.059769154E-1
1.113045042E0,4.543974996E-1,4.485283196E-1,4.540633857E-1
1.123027042E0,3.730736971E-1,5.449789762E-1,3.865058124E-1
1.133010042E0,2.791927159E-1,6.376295686E-1,3.124270439E-1
1.142992042E0,1.824569106E-1,6.465265751E-1,2.302369475E-1
1.152974042E0,9.026999772E-2,5.516591668E-1,1.646065414E-1
1.162957042E0,-1.011898741E-2,4.304045737E-1,1.189696565E-1
1.172939042E0,-9.348844737E-2,3.208919168E-1,9.150794148E-2
1.182921042E0,-1.292259544E-1,2.385279685E-1,6.987310946E-2
1.192903042E0,-1.204124838E-1,1.626353264E-1,2.757651918E-2
1.202886042E0,-9.407050163E-2,1.419218630E-1,-8.495475166E-3
1.212868042E0,-6.930443645E-2,1.790407300E-1,-4.946128279E-2
1.222850042E0,-6.454587728E-2,2.621265054E-1,-7.800482959E-2
1.232833042E0,-9.798133373E-2,3.721134663E-1,-8.447711170E-2
1.242815042E0,-1.788329929E-1,4.815603495E-1,-1.000659093E-1
1.252797042E0,-2.960664034E-1,5.413957238E-1,-1.263047010E-1
1.262780042E0,-4.523418844E-1,5.029670000E-1,-1.425480694E-1
1.272762042E0,-6.321513057E-1,3.694629669E-1,-1.833903193E-1
1.282744042E0,-8.118538260E-1,1.618556976E-1,-2.747217417E-1
1.292727042E0,-1.012531281E0,-1.069198400E-1,-4.044680297E-1
1.302709042E0,-1.295643687E0,-3.930261433E-1,-5.527610183E-1
1.312691042E0,-1.655741334E0,-6.591966152E-1,-6.821341515E-1
1.322674042E0,-2.023221731E0,-8.629485965E-1,-8.086530566E-1
1.332656042E0,-2.349457026E0,-1.008255839E0,-9.507641196E-1
1.342638042E0,-2.683428049E0,-9.976798892E-1,-1.115125299E0
1.352620042E0,-2.979071140E0,-8.809545636E-1,-1.170168877E0
1.362603042E0,-3.194911242E0,-8.191773891E-1,-1.142087460E0
1.372585042E0,-3.295223951E0,-9.221681952E-1,-1.106343746E0
1.382567042E0,-3.150469542E0,-1.098581910E0,-1.001267672E0
1.392550042E0,-2.852612495E0,-1.372343898E0,-8.077514768E-1
1.402532042E0,-2.628556728E0,-1.394561410E0,-6.022225618E-1
1.412514042E0,-2.462902784E0,-1.231195927E0,-4.305344522E-1
1.422497042E0,-2.273877382E0,-6.984507442E-1,-2.893632352E-1
1.432479042E0,-1.960643053E0,-7.225609571E-2,-2.165572196E-1
1.442461042E0,-1.645362973E0,4.030445218E-1,-2.305604368E-1
1.452444042E0,-1.479204655E0,7.912154198E-1,-3.037193120E-1
1.462426042E0,-1.503238320E0,9.484341145E-1,-3.358374834E-1
1.472408042E0,-1.618593097E0,8.554934859E-1,-3.549672365E-1
1.482391042E0,-1.694457173E0,6.958600283E-1,-4.156942964E-1
1.492373042E0,-1.661956549E0,4.703760147E-1,-5.300539136E-1
1.502355042E0,-1.527470946E0,4.383082986E-1,-6.778047681E-1
1.512338042E0,-1.306258678E0,5.528255105E-1,-7.728796005E-1
1.522320042E0,-1.093166709E0,5.984835625E-1,-8.427540064E-1
1.532302042E0,-9.511491060E-1,3.852112591E-1,-9.449980855E-1
1.542285042E0,-8.081070185E-1,1.183410361E-1,-1.042933106E0
1.552267042E0,-6.625862718E-1,-2.458680719E-1,-1.127780795E0
1.562249042E0,-5.284912586E-1,-7.171474695E-1,-1.173773885E0
1.572232042E0,-4.494805634E-1,-1.180562496E0,-1.182907939E0
1.582214042E0,-3.154903352E-1,-1.499482036E0,-1.150674701E0
1.592196042E0,-1.961618215E-1,-1.726434469E0,-1.074475884E0
1.602178042E0,-1.168842465E-1,-1.913041472E0,-9.472522140E-1
1.612161042E0,-7.091435790E-2,-1.976924300E0,-7.749438286E-1
1.622143042E0,-9.963121265E-3,-1.881715059E0,-6.043422818E-1
1.632125042E0,7.427319884E-2,-1.678984284E0,-4.786266983E-1
1.642108042E0,1.281155497E-1,-1.442290902E0,-3.742443025E-1
1.652090042E0,1.663244516E-1,-1.173931956E0,-2.855978012E-1
1.662072042E0,2.923110425E-1,-7.860449553E-1,-2.110512853E-1
1.672055042E0,4.485523105E-1,-3.364066780E-1,-1.250602156E-1
1.682037042E0,5.406090617E-1,2.584645525E-2,-4.016402736E-2
1.692019042E0,6.107586026E-1,2.515203357E-1,3.862373158E-2
1.702002042E0,6.865814328E-1,3.617517352E-1,1.052026525E-1
1.711984042E0,7.628002763E-1,3.509355783E-1,1.574088782E-1
1.721966042E0,8.255528808E-1,2.939068079E-1,2.098796964E-1
1.731949042E0,8.519671559E-1,1.900712252E-1,2.672463059E-1
1.741931042E0,8.366483450E-1,4.986026511E-2,3.274090886E-1
1.751913042E0,7.817371488E-1,-8.094941080E-2,3.927782476E-1
1.761896042E0,6.935393214E-1,-2.116526216E-1,4.449504614E-1
1.771878042E0,5.804758668E-1,-3.213312030E-1,4.695607424E-1
1.781860042E0,4.696571231E-1,-3.965143561E-1,4.378829002E-1
1.791843042E0,3.802084625E-1,-4.136661887E-1,3.345066905E-1
1.801825042E0,3.221338689E-1,-3.964102268E-1,1.730365157E-1
1.811807042E0,2.635320723E-1,-4.170015156E-1,-3.404689953E-2
1.821789042E0,1.617742926E-1,-5.104977489E-1,-2.654996812E-1
1.831772042E0,1.535050385E-2,-6.292539239E-1,-4.825409055E-1
1.841754042E0,-1.681849509E-1,-7.807629704E-1,-6.463550925E-1
1.851736042E0,-2.985983491E-1,-7.640527487E-1,-7.355014682E-1
1.861719042E0,-2.390843779E-1,-5.440162420E-1,-7.594069839E-1
1.871701042E0,-8.978214115E-3,-2.831655145E-1,-7.149183750E-1
1.881683042E0,3.752798140E-1,2.799151000E-3,-6.057220101E-1
1.891666042E0,8.743841648E-1,2.976544797E-1,-3.751556277E-1
1.901648042E0,1.484499574E0,6.055991650E-1,-3.145287186E-2
1.911630042E0,2.118499279E0,9.681952000E-1,3.746080995E-1
1.921613042E0,2.576759100E0,1.201817036E0,7.721148133E-1
1.931595042E0,2.715252638E0,1.250837564E0,1.012693644E0
1.941577042E0,2.527287483E0,1.180225492E0,1.099155307E0
1.951560042E0,2.073899031E0,1.013290048E0,1.183730125E0
1.961542042E0,1.565531731E0,6.013288498E-1,1.279529929E0
1.971524042E0,9.050150514E-1,-1.749005765E-1,1.205549359E0
1.981507042E0,9.634941071E-2,-1.254405499E0,7.797652483E-1
1.991489042E0,-3.176525533E-1,-1.398578882E0,3.192740977E-1
2.001471042E0,-3.204884529E-1,-2.952320874E-1,-3.620225191E-2
2.011455750E0,-1.048461646E-1,1.351135492E0,-2.333371490E-1
2.021437750E0,2.431408912E-1,2.808541298E0,-3.028858006E-1
2.031419750E0,8.354169726E-1,3.690862417E0,-2.612736523E-1
2.041401750E0,1.324652433E0,4.041244030E0,-5.972620845E-2
2.051384750E0,1.462595105E0,3.792272806E0,2.735132575E-1
2.061366750E0,1.305335641E0,2.862100124E0,6.233211756E-1
2.071348750E0,1.016230583E0,1.645897508E0,8.974683285E-1
2.081331750E0,6.824299097E-1,2.259818465E-1,1.124067068E0
2.091313750E0,4.240465462E-1,-1.094984412E0,1.332748890E0
2.101295750E0,3.628021777E-1,-2.105506182E0,1.416395545E0
2.111278750E0,5.597445369E-1,-2.409773350E0,1.264481664E0
2.121260750E0,7.764338851E-1,-1.715774775E0,8.221636415E-1
2.131242750E0,9.663718343E-1,-5.953051448E-1,3.007920682E-1
2.141225750E0,1.192961216E0,3.089101315E-1,-4.962745681E-2
2.151207750E0,1.330794454E0,8.167848587E-1,-1.699011326E-1
2.161189750E0,1.371007800E0,1.336346149E0,-3.588515520E-1
2.171172750E0,1.374616861E0,1.627490044E0,-3.900704682E-1
2.181154750E0,1.294020295E0,1.371268630E0,-3.534392118E-1
2.191136750E0,1.067019939E0,7.955219746E-1,-2.557691336E-1
2.201119750E0,8.533764482E-1,2.715768218E-1,-1.193786785E-1
2.211101750E0,7.486242056E-1,8.621199429E-2,-3.285203874E-2
2.221083750E0,7.188472748E-1,1.801327169E-1,2.162717469E-2
2.231065750E0,6.986181736E-1,4.130815566E-1,8.699366450E-2
2.241048750E0,6.257843375E-1,6.521723270E-1,1.338861287E-1
2.251030750E0,5.122423172E-1,8.502480984E-1,1.679881662E-1
2.261012750E0,4.201178551E-1,9.367758632E-1,2.247962058E-1
2.270995750E0,3.783709407E-1,9.203204513E-1,2.909414172E-1
2.280977750E0,4.076921344E-1,8.567233682E-1,3.435336053E-1
2.290959750E0,4.684289694E-1,7.680635452E-1,3.853758574E-1
2.300942750E0,5.198162198E-1,6.569374800E-1,4.093633592E-1
2.310924750E0,5.508518815E-1,5.256899595E-1,4.367600977E-1
2.320906750E0,5.693011284E-1,4.172364473E-1,4.727097452E-1
2.330889750E0,5.973349214E-1,3.432588875E-1,5.111218691E-1
2.340871750E0,6.276465654E-1,3.136334419E-1,5.337413549E-1
2.350853750E0,6.615044475E-1,3.287183940E-1,5.594294071E-1
2.360836750E0,6.833783984E-1,3.710109591E-1,6.004645824E-1
2.370818750E0,7.112499475E-1,4.188043177E-1,6.405741572E-1
2.380800750E0,7.335937619E-1,4.693545699E-1,6.760895848E-1
2.390782750E0,7.293230891E-1,5.215889812E-1,6.933239698E-1
2.400765750E0,6.869964004E-1,5.657063127E-1,6.956629157E-1
2.410747750E0,6.200588942E-1,5.799169540E-1,6.805838346E-1
2.420729750E0,5.489695668E-1,5.556233525E-1,6.437705159E-1
2.430712750E0,4.900061190E-1,5.182248950E-1,5.923499465E-1
2.440694750E0,4.410406947E-1,5.137388706E-1,5.220941901E-1
2.450676750E0,3.949155509E-1,5.457029343E-1,4.605038166E-1
2.460659750E0,3.362480700E-1,5.577160716E-1,3.897894323E-1
2.470641750E0,2.674383521E-1,5.032307506E-1,3.294422030E-1
2.480623750E0,1.897798479E-1,4.135338068E-1,2.657764554E-1
2.490606750E0,1.028329581E-1,3.321462870E-1,2.206992507E-1
2.500588750E0,2.965065092E-2,2.501624227E-1,1.848613173E-1
2.510570750E0,-9.666462429E-4,1.577552557E-1,1.348863095E-1
2.520552750E0,4.200146534E-3,1.045857221E-1,8.921889216E-2
2.530535750E0,8.757613599E-3,9.473442286E-2,6.671278179E-2
2.540517750E0,-1.738682017E-2,1.163704395E-1,5.680986494E-2
2.550499750E0,-8.769959956E-2,1.695106328E-1,5.157249421E-2
2.560482750E0,-1.990676820E-1,2.445568442E-1,6.166049093E-2
2.570464750E0,-3.236897588E-1,3.298432529E-1,5.248297378E-2
2.580446750E0,-4.458250701E-1,3.930466175E-1,6.962419953E-3
2.590429750E0,-5.923396945E-1,3.654195070E-1,-6.063766405E-2
2.600411750E0,-7.842390537E-1,2.137662321E-1,-1.352727562E-1
2.610393750E0,-1.031481624E0,-1.854238100E-2,-2.575944066E-1
2.620376750E0,-1.326083183E0,-2.736664414E-1,-4.236334264E-1
2.630358750E0,-1.586499333E0,-6.501002312E-1,-5.981490612E-1
2.640340750E0,-1.830728769E0,-1.032451153E0,-7.559006810E-1
2.650322750E0,-2.166260004E0,-1.227458715E0,-9.394393563E-1
2.660305750E0,-2.586041927E0,-1.199163079E0,-1.144833088E0
2.670287750E0,-3.020673037E0,-1.080403328E0,-1.277831078E0
2.680269750E0,-3.325615168E0,-1.130455494E0,-1.315085173E0
2.690252750E0,-3.328862429E0,-1.573407292E0,-1.342799902E0
2.700234750E0,-3.118052244E0,-1.827354312E0,-1.306562901E0
2.710216750E0,-2.794175625E0,-1.756474614E0,-1.107443333E0
2.720199750E0,-2.585382700E0,-1.351912379E0,-8.752616644E-1
2.730181750E0,-2.447818279E0,-7.940035462E-1,-6.849758625E-1
2.740163750E0,-2.305569649E0,-2.021316886E-1,-5.381285548E-1
2.750146750E0,-2.099979639E0,4.507342875E-1,-4.678035080E-1
2.760128750E0,-1.900227785E0,8.659190536E-1,-4.389946759E-1
2.770110750E0,-1.766101360E0,9.969937205E-1,-4.501357377E-1
2.780092750E0,-1.705113649E0,1.020435095E0,-4.830314219E-1
2.790075750E0,-1.729375601E0,9.348461032E-1,-4.962364137E-1
2.800057750E0,-1.752064943E0,7.105165720E-1,-5.442764163E-1
2.810039750E0,-1.732049465E0,4.708528519E-1,-6.331333518E-1
2.820022750E0,-1.623569489E0,4.924035966E-1,-7.876463532E-1
2.830004750E0,-1.398593187E0,6.798240542E-1,-9.160623550E-1
2.839986750E0,-1.186781883E0,6.594426632E-1,-9.870328903E-1
2.849969750E0,-1.076618075E0,2.747504115E-1,-1.016562581E0
2.859951750E0,-9.375128746E-1,-8.186198771E-2,-1.084120035E0
2.869933750E0,-7.912648916E-1,-3.985616267E-1,-1.176195860E0
2.879915750E0,-6.572077274E-1,-8.680897355E-1,-1.226004481E0
2.889898750E0,-5.280670524E-1,-1.404465556E0,-1.230019212E0
2.899880750E0,-4.200548828E-1,-1.842027426E0,-1.215406060E0
2.909862750E0,-3.504134715E-1,-2.099530220E0,-1.166735172E0
2.919845750E0,-2.781063318E-1,-2.301792860E0,-1.047233582E0
2.929827750E0,-1.957762986E-1,-2.392414808E0,-8.985406160E-1
2.939809750E0,-1.067921966E-1,-2.326858759E0,-7.373190522E-1
2.949792750E0,-2.776448429E-2,-2.182441950E0,-5.818207860E-1
2.959774750E0,3.889436647E-2,-2.005168200E0,-4.366164207E-1
2.969756750E0,1.271935999E-1,-1.722543001E0,-3.245247602E-1
2.979738750E0,2.870562375E-1,-1.383002043E0,-2.286375910E-1
2.989721750E0,4.483197033E-1,-1.029516459E0,-1.425058991E-1
2.999703750E0,5.842244625E-1,-6.390851140E-1,-8.361339569E-2
3.009684500E0,6.734169126E-1,-2.469373047E-1,-3.433213383E-2
3.019667500E0,7.203596830E-1,3.572247177E-2,-4.169762135E-3
3.029649500E0,7.544338107E-1,1.707782894E-1,1.075139642E-2
3.039631500E0,7.807600498E-1,1.643656790E-1,2.756057680E-2
3.049614500E0,7.716879845E-1,2.744512260E-2,5.887056142E-2
3.059596500E0,7.096735239E-1,-2.281038314E-1,9.993507713E-2
3.069578500E0,6.009393334E-1,-5.409983397E-1,1.550004631E-1
3.079560500E0,4.704358876E-1,-8.165010810E-1,2.090428621E-1
3.089543500E0,3.500082791E-1,-1.012832046E0,2.573832273E-1
3.099525500E0,2.496467531E-1,-1.164545894E0,2.822512984E-1
3.109507500E0,1.854294240E-1,-1.230857611E0,2.634624243E-1
3.119490500E0,1.446029544E-1,-1.174154758E0,1.846218258E-1
3.129472500E0,1.382899433E-1,-1.003375530E0,5.231625959E-2
3.139454500E0,1.652345508E-1,-8.381143808E-1,-1.089199781E-1
3.149437500E0,1.988114268E-1,-7.108291388E-1,-2.566663027E-1
3.159419500E0,2.235512584E-1,-5.977299809E-1,-3.907216489E-1
3.169401500E0,2.179887146E-1,-4.885595739E-1,-4.812848270E-1
3.179383500E0,1.990557164E-1,-3.184036016E-1,-5.181383491E-1
3.189366500E0,2.528851032E-1,-9.245543182E-2,-5.175191164E-1
3.199348500E0,4.504600763E-1,4.044223949E-2,-4.597195983E-1
3.209330500E0,7.607684135E-1,1.018877625E-1,-3.295067251E-1
3.219313500E0,1.191235781E0,1.896648407E-1,-1.008522585E-1
3.229295500E0,1.729101419E0,4.461008906E-1,1.891465336E-1
3.239277500E0,2.238776207E0,8.304744363E-1,4.882790446E-1
3.249260500E0,2.507110596E0,1.183593631E0,7.711219192E-1
3.259242500E0,2.496262074E0,1.542453766E0,1.031365156E0
3.269224500E0,2.256410599E0,1.828617334E0,1.299535632E0
3.279206500E0,1.755100489E0,1.750376940E0,1.505543470E0
3.289189500E0,8.444839120E-1,9.063218236E-1,1.262705207E0
3.299171500E0,-1.235322468E-2,-5.277809501E-1,6.393083334E-1
3.309153500E0,-1.130223125E-1,-7.242758870E-1,2.614140213E-1
3.319136500E0,-2.909565810E-3,-8.676527068E-3,8.660317212E-2
3.329118500E0,1.208163425E-2,1.089392781E0,-2.761474438E-2
3.339100500E0,2.672489285E-1,2.546422243E0,-9.009314328E-2
3.349083500E0,8.988322020E-1,3.995900154E0,-1.159545705E-1
3.359065500E0,1.505950928E0,4.511517525E0,5.946651846E-2
3.369047500E0,1.598432064E0,4.064429283E0,3.282015622E-1
3.379029500E0,1.345232368E0,3.113282204E0,6.488408446E-1
3.389012500E0,9.480418563E-1,1.930491567E0,9.854391217E-1
3.398994500E0,5.617493987E-1,5.841224194E-1,1.173875809E0
3.408976500E0,3.845599890E-1,-7.091333866E-1,1.317788839E0
3.418959500E0,4.691144228E-1,-1.692617536E0,1.358371019E0
3.428941500E0,7.425403595E-1,-2.128234863E0,1.129803300E0
3.438923500E0,1.035023928E0,-1.720733762E0,6.952807903E-1
3.448905500E0,1.296355724E0,-8.970795274E-1,1.824438423E-1
3.458888500E0,1.346843362E0,-1.997485161E-1,-1.228394806E-1
3.468870500E0,1.249454737E0,5.956964493E-1,-2.311196029E-1
3.478852500E0,1.179456353E0,1.334611535E0,-4.299602211E-1
3.488835500E0,1.198435545E0,1.700807452E0,-4.779304266E-1
3.498817500E0,1.172066450E0,1.384593010E0,-3.716406524E-1
3.508799500E0,1.039143085E0,6.840990782E-1,-2.978119850E-1
3.518782500E0,8.082349300E-1,2.670360208E-1,-8.208171278E-2
3.528764500E0,6.888315678E-1,-1.777734794E-2,4.780890793E-2
3.538746500E0,6.479312181E-1,-2.902117558E-2,1.086762026E-1
3.548728500E0,6.725942492E-1,1.559795737E-1,1.961293370E-1
3.558711500E0,6.799969673E-1,3.007891476E-1,2.539113760E-1
3.568693500E0,6.280088425E-1,4.410972595E-1,2.645091712E-1
3.578675500E0,5.394263864E-1,5.915083885E-1,2.811847031E-1
3.588658500E0,4.817607105E-1,6.765276790E-1,3.028151393E-1
3.598640500E0,4.733899534E-1,7.203344703E-1,3.253409863E-1
3.608622500E0,5.063942075E-1,7.213057280E-1,3.314476013E-1
3.618604500E0,5.632259846E-1,6.909085512E-1,3.203585148E-1
3.628587500E0,5.933271646E-1,6.632574797E-1,3.361715674E-1
3.638569500E0,5.966244340E-1,6.124862432E-1,3.793537021E-1
3.648551500E0,5.987395048E-1,5.372269154E-1,4.205512106E-1
3.658534500E0,6.197096109E-1,4.639607966E-1,4.588485062E-1
3.668516500E0,6.398828030E-1,4.123599231E-1,4.984262884E-1
3.678498500E0,6.513230205E-1,3.881896436E-1,5.366957188E-1
3.688481500E0,6.513634920E-1,3.963370621E-1,5.662352443E-1
3.698463500E0,6.496504545E-1,4.527627528E-1,5.872804523E-1
3.708445500E0,6.323276758E-1,5.174371004E-1,5.948235989E-1
3.718427500E0,5.977886319E-1,5.622713566E-1,5.803285241E-1
3.728410500E0,5.479646325E-1,5.543510914E-1,5.446765423E-1
3.738392500E0,4.784957469E-1,4.870868921E-1,4.963532686E-1
3.748374500E0,4.204747975E-1,4.427676201E-1,4.428330362E-1
3.758357500E0,3.855435550E-1,4.946937561E-1,3.983594775E-1
3.768339500E0,3.455346227E-1,5.786395073E-1,3.430328369E-1
3.778321500E0,2.675771713E-1,6.327909231E-1,2.937522531E-1
3.788303500E0,1.650260389E-1,6.246101856E-1,2.514596581E-1
3.798286500E0,5.958320573E-2,5.575475097E-1,2.151189744E-1
3.808268500E0,-2.845077962E-2,4.603224695E-1,1.955804229E-1
3.818250500E0,-9.647209942E-2,3.521332443E-1,1.608679146E-1
3.828233500E0,-1.362040639E-1,2.722682357E-1,1.331071258E-1
3.838215500E0,-1.554370672E-1,2.571100891E-1,1.118626669E-1
3.848197500E0,-1.784750074E-1,2.440454215E-1,8.224619180E-2
3.858180500E0,-2.286560386E-1,1.915418655E-1,5.266534165E-2
3.868162500E0,-2.965807915E-1,1.737562120E-1,2.544570714E-2
3.878144500E0,-3.816424608E-1,2.196887434E-1,-2.626611106E-2
