"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.518342000E0,7.367791981E-2,2.416306585E-1,2.324440628E-1
1.528325000E0,6.704672426E-2,2.297105342E-1,2.295785099E-1
1.538307000E0,6.404188275E-2,2.460237294E-1,2.188531607E-1
1.548289000E0,8.977485448E-2,2.819700539E-1,1.952870637E-1
1.558271000E0,1.195252985E-1,3.010137975E-1,1.581410319E-1
1.568254000E0,1.144656315E-1,3.106285036E-1,1.122281328E-1
1.578236000E0,7.626231760E-2,2.968823314E-1,6.590643525E-2
1.588218000E0,2.206777781E-2,2.663213909E-1,4.539306089E-2
1.598201000E0,-4.663911834E-2,2.022068501E-1,3.457210585E-2
1.608183000E0,-7.634668797E-2,1.321366280E-1,8.282653056E-3
1.618165000E0,-4.145661369E-2,1.523223221E-1,-3.485363349E-2
1.628147000E0,9.376924485E-3,1.272862405E-1,-9.767872095E-2
1.638130000E0,3.627351671E-2,6.180816889E-2,-1.823043972E-1
1.648112000E0,1.098539680E-2,-1.608254202E-2,-2.849016190E-1
1.658094000E0,-1.005829424E-1,-8.063410223E-2,-3.978918195E-1
1.668076000E0,-2.751737535E-1,-1.357375234E-1,-5.196833014E-1
1.678059000E0,-4.621486962E-1,-1.936146766E-1,-6.254398227E-1
1.688041000E0,-6.245605946E-1,-2.586237788E-1,-7.365033031E-1
1.698023000E0,-7.451543808E-1,-3.421308994E-1,-8.561950922E-1
1.708006000E0,-8.113303781E-1,-4.546877146E-1,-9.708924294E-1
1.717988000E0,-8.239420652E-1,-5.557997227E-1,-1.065024734E0
1.727970000E0,-8.012446165E-1,-6.024015546E-1,-1.125060916E0
1.737952000E0,-7.738659978E-1,-5.682441592E-1,-1.122376680E0
1.747935000E0,-7.633078098E-1,-4.770771563E-1,-1.050642729E0
1.757917000E0,-7.591647506E-1,-3.742327988E-1,-9.524245262E-1
1.767899000E0,-7.680287361E-1,-2.708585858E-1,-8.383440971E-1
1.777882000E0,-8.111817837E-1,-1.626415998E-1,-7.197570205E-1
1.787864000E0,-9.111859798E-1,-2.824497968E-2,-6.211352348E-1
1.797846000E0,-1.011005521E0,1.675122827E-1,-5.132948160E-1
1.807828000E0,-1.082946777E0,3.346633613E-1,-3.880231380E-1
1.817811000E0,-1.147428870E0,3.893575072E-1,-2.602028549E-1
1.827793000E0,-1.196807861E0,3.549455702E-1,-1.915328950E-1
1.837775000E0,-1.229770899E0,2.709441483E-1,-1.959271133E-1
1.847757000E0,-1.260717154E0,1.646786630E-1,-2.540955544E-1
1.857740000E0,-1.360695243E0,2.292983979E-1,-3.150097728E-1
1.867722000E0,-1.412159085E0,3.750275075E-1,-4.652240574E-1
1.877704000E0,-1.267213583E0,4.257535338E-1,-7.413515449E-1
1.887687000E0,-1.089893579E0,3.071856499E-1,-1.089136481E0
1.897669000E0,-9.815512896E-1,1.318532228E-1,-1.284985542E0
1.907651000E0,-9.157608747E-1,-1.968643367E-1,-1.257380009E0
1.917633000E0,-8.522189260E-1,-5.916345716E-1,-1.124677658E0
1.927616000E0,-7.441859841E-1,-8.177850246E-1,-9.686495662E-1
1.937598000E0,-5.821198225E-1,-8.201643229E-1,-8.517892361E-1
1.947580000E0,-4.236899018E-1,-8.141797185E-1,-7.797526121E-1
1.957563000E0,-2.912301123E-1,-8.451226950E-1,-7.260541916E-1
