"time_acc","acc_x","acc_y","acc_z","time_gyro","gyro_x","gyro_y","gyro_z"
8.558311250E-1,-1.835483093E0,-7.561675415E0,3.573069763E-1,8.608591250E-1,1.227542639E0,5.672398806E-1,1.616907716E-1
8.658871250E-1,-1.581611023E0,-8.143216095E0,1.539997559E0,8.709151250E-1,1.438802004E0,7.681820393E-1,2.113851905E-1
8.759421250E-1,-1.086889801E0,-8.833430786E0,2.067949677E0,8.809701250E-1,1.704998016E0,6.660178304E-1,3.451885283E-1
8.859981250E-1,-3.152444458E-1,-9.456135864E0,-2.055226135E-1,8.910261250E-1,1.873604774E0,3.221235871E-1,4.592030942E-1
8.960541250E-1,2.933898926E-1,-9.766440582E0,-1.614392853E0,9.010821250E-1,1.939353466E0,1.975326687E-1,5.405387282E-1
9.061101250E-1,9.758207703E-1,-9.731263733E0,-1.426683197E0,9.111371250E-1,1.820398331E0,2.312112600E-1,6.145158410E-1
9.161651250E-1,1.598226471E0,-9.775870972E0,-1.919009399E0,9.211931250E-1,1.577923894E0,2.947705388E-1,6.873157620E-1
9.262211250E-1,1.832639008E0,-1.005234604E1,-2.687660980E0,9.312491250E-1,1.287552595E0,2.738473415E-1,7.287183404E-1
9.362771250E-1,1.619332581E0,-1.028047165E1,-3.482657776E0,9.413051250E-1,1.057694912E0,5.124009773E-2,7.573888898E-1
9.463321250E-1,1.138083344E0,-1.035112473E1,-4.259093170E0,9.513601250E-1,9.287457466E-1,-1.859335005E-1,7.594999075E-1
9.563881250E-1,3.562591553E-1,-1.010518616E1,-3.778442688E0,9.614161250E-1,8.836141825E-1,-2.307209522E-1,7.384793162E-1
9.664441250E-1,-4.071533203E-1,-9.783654785E0,-2.500101013E0,9.714721250E-1,8.640657067E-1,-1.456914544E-1,7.259271741E-1
9.765001250E-1,-1.073118439E0,-9.472901001E0,-1.440753937E0,9.815281250E-1,8.186672926E-1,-4.092669487E-2,7.342392206E-1
9.865551250E-1,-1.495090942E0,-9.469158783E0,-8.912466431E-1,9.915831250E-1,6.671862006E-1,-3.283365443E-2,7.656151056E-1
9.966111250E-1,-1.707050171E0,-9.878856812E0,-6.806346130E-1,1.001639125E0,4.436356723E-1,-9.476333857E-2,7.888993621E-1
1.006667125E0,-1.709445190E0,-1.014844620E1,-1.716929626E-1,1.011695125E0,3.130742610E-1,-2.270598561E-1,7.537668347E-1
1.016723125E0,-1.729054413E0,-1.017973114E1,-2.559677124E-2,1.021750125E0,3.184501231E-1,-3.373070061E-1,7.005938888E-1
1.026778125E0,-1.584155731E0,-1.046413971E1,2.266287231E-1,1.031806125E0,3.083757162E-1,-2.506558895E-1,5.982106924E-1
1.036834125E0,-1.476230164E0,-1.056068893E1,9.840536499E-1,1.041862125E0,2.235508263E-1,-8.673112094E-2,4.759678543E-1
1.046890125E0,-1.160237274E0,-1.078088104E1,1.187181244E0,1.051918125E0,9.621223062E-2,-9.089129418E-2,3.395692110E-1
1.056945125E0,-5.182223511E-1,-1.144040955E1,1.064436493E0,1.061973125E0,9.801442735E-3,-2.443231940E-1,1.851817518E-1
1.067001125E0,2.671943665E-1,-1.224663300E1,1.314117279E0,1.072029125E0,9.270089120E-2,-3.508267403E-1,4.782453552E-2
1.077057125E0,1.067130890E0,-1.311018723E1,1.750010834E0,1.082085125E0,4.040808678E-1,-1.897696853E-1,-7.225180417E-2
1.087113125E0,1.715881805E0,-1.359652588E1,2.057770844E0,1.092141125E0,7.409980893E-1,2.268393934E-1,-1.755264252E-1
1.097168125E0,1.868863678E0,-1.325493622E1,1.600621490E0,1.102196125E0,9.029909968E-1,8.153820038E-1,-3.262467086E-1
