"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.077443250E0,1.222710013E0,9.531922936E-1,8.025782555E-2
2.087424250E0,1.179052830E0,8.895406127E-1,1.586767435E-1
2.097406250E0,1.186164021E0,8.129244447E-1,2.097266167E-1
2.107388250E0,1.291128159E0,7.272258997E-1,2.392122597E-1
2.117369250E0,1.480476022E0,7.477873564E-1,3.424292207E-1
2.127351250E0,1.597029567E0,5.934120417E-1,4.578187466E-1
2.137333250E0,1.603318334E0,3.064029217E-1,5.863367319E-1
2.147314250E0,1.526252985E0,9.530529380E-2,6.969692707E-1
2.157296250E0,1.384910345E0,-2.781797200E-2,7.485442758E-1
2.167278250E0,1.218369365E0,-6.087512150E-2,7.290148735E-1
2.177259250E0,1.088578105E0,1.408354286E-2,6.788888574E-1
2.187241250E0,1.042084694E0,2.582060993E-1,6.524980068E-1
2.197223250E0,9.996695518E-1,4.083242118E-1,6.333211660E-1
2.207204250E0,8.864471316E-1,3.862659335E-1,6.461377740E-1
2.217186250E0,7.016572952E-1,3.213460743E-1,6.612171531E-1
2.227168250E0,5.089573860E-1,1.121674702E-1,5.491454601E-1
2.237149250E0,4.171941578E-1,-8.730755746E-2,5.173206329E-1
2.247131250E0,4.969856739E-1,-1.623445898E-1,4.026072919E-1
2.257113250E0,6.499339342E-1,4.615881667E-2,1.810743660E-1
2.267094250E0,6.754808426E-1,4.415349960E-1,1.623087935E-2
2.277076250E0,5.252351761E-1,4.866478741E-1,-1.035511792E-1
2.287057250E0,2.675304413E-1,2.512044311E-1,-9.645874053E-2
2.297039250E0,3.078874573E-2,1.756180674E-1,-4.975222424E-2
2.307021250E0,-1.013790742E-1,3.621550202E-1,2.636683919E-2
2.317002250E0,-2.638060749E-1,5.986258984E-1,7.035613805E-2
2.326984250E0,-6.429336667E-1,5.806997418E-1,-7.499427535E-3
2.336966250E0,-1.049116850E0,1.733197272E-1,-2.701805830E-1
2.346947250E0,-1.256334782E0,-5.604919195E-1,-5.829942226E-1
2.356929250E0,-1.449917316E0,-1.343665361E0,-8.136218190E-1
2.366911250E0,-1.727059960E0,-1.638962507E0,-1.011310458E0
2.376892250E0,-2.021151304E0,-1.235486150E0,-1.293112874E0
2.386874250E0,-2.323449850E0,-6.512387395E-1,-1.398533583E0
2.396856250E0,-2.622291327E0,-1.734476537E-1,-1.228572249E0
2.406837250E0,-2.800298929E0,-1.067148596E-1,-1.114544511E0
2.416819250E0,-2.931778669E0,1.089348793E-1,-1.031202674E0
2.426801250E0,-2.880333424E0,3.521343172E-1,-1.141001225E0
2.436782250E0,-2.740982533E0,5.954798460E-1,-1.305847645E0
2.446764250E0,-2.634799719E0,8.631448746E-1,-1.318351865E0
2.456746250E0,-2.504223585E0,1.267726421E0,-1.099364638E0
2.466727250E0,-2.262452126E0,1.616588712E0,-7.373114824E-1
2.476709250E0,-1.980562568E0,1.475879073E0,-5.819426775E-1
2.486691250E0,-1.936110139E0,1.055361271E0,-7.989786863E-1
2.496672250E0,-1.935353518E0,1.132355332E0,-1.003821969E0
2.506654250E0,-1.903483033E0,1.922897220E0,-8.988606930E-1
2.516636250E0,-1.926339030E0,2.134793520E0,-9.767469764E-1
2.526617250E0,-1.988704681E0,7.610651851E-1,-1.249878883E0
2.536599250E0,-1.756734252E0,-4.363423586E-1,-1.305311441E0
2.546580250E0,-1.827481508E0,-8.713035583E-1,-1.311218262E0
2.556562250E0,-2.103996038E0,-1.080559850E0,-1.416031003E0
2.566544250E0,-2.332422018E0,-1.663037419E0,-1.394632339E0
2.576525250E0,-2.447168350E0,-2.304821730E0,-1.189508200E0
2.586507250E0,-2.539235115E0,-2.841295719E0,-9.457595348E-1
2.596489250E0,-2.500845194E0,-3.029546261E0,-7.950733304E-1
2.606470250E0,-2.253642321E0,-3.014512777E0,-7.735221982E-1
2.616452250E0,-1.987246752E0,-3.196312428E0,-7.719472051E-1
2.626434250E0,-1.662394285E0,-3.176881552E0,-8.254862428E-1
2.636415250E0,-1.364151120E0,-3.143529177E0,-8.675115108E-1
2.646397250E0,-1.055795074E0,-3.116779804E0,-8.670618534E-1
2.656379250E0,-7.300329804E-1,-2.974730492E0,-8.421288133E-1
2.666360250E0,-3.389332592E-1,-2.619652271E0,-7.839853168E-1
2.676342250E0,7.551291585E-2,-2.228043079E0,-6.764692068E-1
2.686324250E0,4.890655279E-1,-1.848633766E0,-4.982275665E-1
2.696305250E0,8.613407612E-1,-1.611339927E0,-2.660409510E-1
2.706287250E0,1.153813243E0,-1.460093617E0,-4.235807806E-2
2.716269250E0,1.458797097E0,-1.313538551E0,1.602195352E-1
2.726250250E0,1.817456722E0,-1.116712570E0,3.585568368E-1
2.736232250E0,2.146063805E0,-9.136251807E-1,5.153246522E-1
2.746213250E0,2.430041552E0,-7.155569792E-1,6.166193485E-1
2.756195250E0,2.669501066E0,-4.753230810E-1,6.930305362E-1
2.766177250E0,2.780182362E0,-3.529413044E-1,7.177004218E-1
2.776158250E0,2.693767548E0,-4.983256757E-1,7.756190896E-1
2.786140250E0,2.238577366E0,-8.859081268E-1,8.446791768E-1
2.796122667E0,1.388457060E0,-1.306543827E0,8.311111331E-1
2.806103667E0,3.920295537E-1,-1.213350534E0,5.046107173E-1
2.816085667E0,-4.340057969E-1,-7.865203023E-1,-2.161482424E-1
2.826067667E0,-8.793422580E-1,-4.691156149E-1,-7.981824875E-1
2.836048667E0,-1.248371959E0,-1.025193214E0,-1.073362231E0
2.846030667E0,-1.354269505E0,-1.589900613E0,-1.150563955E0
2.856012667E0,-1.159631848E0,-1.535429597E0,-9.875571728E-1
2.865993667E0,-8.584831953E-1,-1.297528386E0,-6.756404638E-1
2.875975667E0,-5.203123689E-1,-4.288970828E-1,-3.164226711E-1
2.885956667E0,-3.113355339E-1,-1.122248545E-1,6.316766143E-2
2.895938667E0,-2.838876843E-1,4.138298631E-1,3.744296730E-1
2.905920667E0,-4.702508748E-1,1.291079044E0,5.549684167E-1
2.915901667E0,-3.637031317E-1,1.466908336E0,3.924913108E-1
2.925883667E0,3.113689423E-1,1.401562572E0,-2.458462417E-1
2.935865667E0,7.668638229E-1,1.896216750E0,-2.619466782E-1
2.945846667E0,8.043255806E-1,2.667755127E0,1.137016108E-3
2.955828667E0,8.510549664E-1,3.157018900E0,2.683026493E-1
2.965810667E0,9.058303833E-1,3.174949884E0,3.720018864E-1
2.975791667E0,1.059146762E0,3.036679029E0,4.440110922E-1
2.985773667E0,1.457639098E0,2.856923580E0,6.236665249E-1
2.995755667E0,1.779918671E0,2.754922867E0,9.673021436E-1
3.005736667E0,1.960866094E0,2.648242950E0,1.363168359E0
3.015718667E0,2.146836996E0,2.321699619E0,1.645654082E0
3.025699667E0,2.159955263E0,1.972941875E0,1.768883824E0
3.035681667E0,2.017756939E0,1.535487533E0,1.828667998E0
3.045663667E0,1.819437981E0,9.052950740E-1,1.946541667E0
3.055644667E0,1.702201366E0,2.565572560E-1,1.949164271E0
3.065626667E0,1.690611482E0,-1.657644361E-1,1.685185790E0
3.075608667E0,1.507265687E0,-5.963879824E-1,1.146826982E0
3.085589667E0,1.343484879E0,-8.205915689E-1,5.861347318E-1
3.095571667E0,1.395365834E0,-5.023955107E-1,2.698353231E-1
3.105553667E0,1.435017347E0,3.359978497E-1,1.283565462E-1
3.115534667E0,1.326809406E0,1.097720265E0,2.099946886E-2
3.125516667E0,1.317536116E0,1.401053905E0,-1.249972060E-1
3.135498667E0,1.432151318E0,1.307158828E0,-2.292131037E-1
3.145479667E0,1.531796694E0,1.150101662E0,-2.552458048E-1
3.155461667E0,1.530821681E0,1.033283114E0,-2.052484155E-1
3.165442667E0,1.399188876E0,9.017893076E-1,-1.074356884E-1
3.175424667E0,1.239684105E0,6.790260077E-1,1.041781390E-3
3.185406667E0,1.139603376E0,4.992131293E-1,1.017376259E-1
3.195387667E0,1.103905201E0,3.884996474E-1,1.974465698E-1
3.205369667E0,1.104558706E0,2.912624776E-1,2.888070047E-1
3.215351667E0,1.121761918E0,1.076843888E-1,4.019317031E-1
3.225332667E0,1.140417814E0,-1.404864937E-1,5.095102191E-1
3.235314667E0,1.158944130E0,-3.319211602E-1,5.999608040E-1
3.245296667E0,1.199647427E0,-4.393308163E-1,6.618319154E-1
3.255277667E0,1.243812203E0,-4.682332873E-1,6.827055216E-1
3.265259667E0,1.262366772E0,-3.706912100E-1,6.746097207E-1
3.275241667E0,1.235687137E0,-1.906849742E-1,6.637756824E-1
3.285222667E0,1.183709145E0,-2.363179438E-2,6.335464716E-1
3.295204667E0,1.130241156E0,5.211729556E-2,5.857269764E-1
3.305185667E0,1.073944569E0,5.559911020E-3,5.454171300E-1
3.315167667E0,1.022786617E0,-7.610432059E-2,5.146554708E-1
3.325149667E0,9.591686726E-1,-9.677676857E-2,4.876859784E-1
3.335130667E0,8.552742004E-1,-8.069799282E-3,4.194464684E-1
3.345112667E0,7.370158434E-1,1.442260742E-1,2.990971208E-1
3.355094667E0,6.380724907E-1,2.320728451E-1,1.819255054E-1
3.365075667E0,4.763527811E-1,2.091213912E-1,1.139840260E-1
3.375057667E0,2.598665357E-1,4.746778682E-2,9.691502899E-2
3.385039667E0,1.150069088E-1,-7.604824007E-2,8.920674771E-2
3.395020667E0,8.862483501E-2,2.522085980E-2,8.128038049E-2
3.405002667E0,1.010067537E-1,3.768307865E-1,4.113576934E-2
3.414983667E0,4.278340191E-2,7.735304832E-1,-5.327462405E-2
3.424965667E0,-1.387911886E-1,9.498500824E-1,-1.734175384E-1
3.434947667E0,-5.061728954E-1,7.927547097E-1,-2.730197608E-1
3.444928667E0,-1.083386064E0,4.167660773E-1,-3.264270127E-1
3.454910667E0,-1.552398086E0,-6.977961212E-2,-3.851355910E-1
3.464892667E0,-1.805250287E0,-5.034868717E-1,-4.716506004E-1
3.474873667E0,-2.101077080E0,-6.164762974E-1,-6.100683808E-1
3.484855667E0,-2.459557533E0,-4.585607052E-1,-7.695934772E-1
3.494837667E0,-2.754391909E0,-2.728398442E-1,-9.300329089E-1
