"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.640655083E0,1.327248365E-1,2.321734875E-1,-1.124039769E0
1.650637958E0,-7.273449749E-2,1.745936275E-1,-1.210596204E0
1.660620958E0,-4.128153622E-1,-3.514895588E-2,-1.238963127E0
1.670603958E0,-8.989714980E-1,-3.436423242E-1,-1.204643607E0
1.680585958E0,-1.418721318E0,-6.658749580E-1,-1.139224291E0
1.690568958E0,-1.883836627E0,-9.798929691E-1,-1.130240917E0
1.700551959E0,-2.231408119E0,-1.256049991E0,-1.203311443E0
1.710534958E0,-2.427045822E0,-1.350661159E0,-1.339556217E0
1.720517959E0,-2.502662420E0,-1.170857549E0,-1.477277637E0
1.730499958E0,-2.523271084E0,-7.555105090E-1,-1.571185470E0
1.740482958E0,-2.492462635E0,-2.339242995E-1,-1.620991349E0
1.750465958E0,-2.417070389E0,3.057332039E-1,-1.670932889E0
1.760448958E0,-2.285497665E0,9.095924497E-1,-1.697886944E0
1.770431958E0,-2.082205296E0,1.568388581E0,-1.680589199E0
1.780413958E0,-1.826268315E0,2.138449669E0,-1.648056746E0
1.790396958E0,-1.550802588E0,2.506779909E0,-1.608690739E0
1.800379958E0,-1.288351774E0,2.652588606E0,-1.523149967E0
1.810362958E0,-1.068597794E0,2.526427984E0,-1.402861238E0
1.820345958E0,-9.120459557E-1,2.229453087E0,-1.260020375E0
1.830327958E0,-7.812708020E-1,1.833399177E0,-1.104542375E0
1.840310958E0,-5.750774145E-1,1.390092850E0,-9.428396821E-1
1.850293958E0,-3.117420077E-1,1.136711597E0,-8.713882565E-1
1.860276958E0,-9.315612167E-2,1.062703729E0,-9.918981791E-1
1.870258958E0,6.452796608E-2,1.165238500E0,-1.267987370E0
1.880241958E0,1.193336919E-1,1.310586452E0,-1.596156478E0
1.890224958E0,1.090367809E-1,1.351547480E0,-1.901328683E0
1.900207958E0,1.030001938E-1,1.129430771E0,-2.070647955E0
1.910190958E0,1.322046816E-1,6.931587458E-1,-2.049987555E0
1.920172958E0,2.003704160E-1,6.859392673E-2,-1.860320210E0
1.930155959E0,2.829493582E-1,-6.490327716E-1,-1.601776123E0
1.940138958E0,3.679081798E-1,-1.313974857E0,-1.329265237E0
1.950121959E0,4.394211173E-1,-1.777259350E0,-1.028409719E0
1.960103958E0,4.781490564E-1,-1.998543739E0,-6.814879179E-1
1.970086958E0,5.109549761E-1,-2.167932987E0,-3.534258902E-1
1.980069958E0,5.442066789E-1,-2.309790373E0,-1.195470765E-1
1.990052958E0,5.831299424E-1,-2.344259977E0,4.702095315E-2
2.000035958E0,6.220477819E-1,-2.195876837E0,1.808304191E-1
2.010017958E0,6.982959509E-1,-1.996509314E0,2.990684211E-1
2.020000958E0,7.964723110E-1,-1.814361095E0,4.113427699E-1
2.029983958E0,9.325747490E-1,-1.574228764E0,5.542180538E-1
2.039966958E0,9.557647109E-1,-1.525068283E0,7.082563639E-1
2.049948958E0,8.568960428E-1,-1.674035788E0,8.704256415E-1
2.059931958E0,7.083755136E-1,-1.794708729E0,9.902412891E-1
2.069914958E0,5.658357143E-1,-1.739035130E0,1.004424930E0
2.079897958E0,4.318011701E-1,-1.463162780E0,8.684889674E-1
2.089880958E0,2.831342220E-1,-9.644479752E-1,5.725417733E-1
2.099862958E0,1.253967881E-1,-1.302774698E-1,1.820414066E-1
2.109845958E0,1.251646131E-1,1.030999899E0,-3.446894288E-1
2.119828958E0,3.592380881E-1,2.006377459E0,-1.027103901E0
2.129811958E0,5.740646720E-1,2.470520496E0,-1.701597929E0
2.139793959E0,5.567490458E-1,2.629941940E0,-2.213098526E0
2.149776958E0,3.427796066E-1,2.603485346E0,-2.429228783E0
2.159759959E0,9.200866520E-2,2.418994904E0,-2.224096060E0
2.169742958E0,-7.403112948E-2,2.175069571E0,-1.803541780E0
2.179725959E0,-2.113628834E-1,1.753889084E0,-1.290239215E0
2.189707958E0,-3.794589043E-1,1.001911640E0,-7.244716883E-1
2.199690958E0,-4.343900681E-1,1.135628968E-1,-2.087007761E-1
2.209673958E0,-3.422511220E-1,-6.863383055E-1,7.997520268E-2
2.219656958E0,-2.720491290E-1,-1.506753922E0,1.312969774E-1
2.229638958E0,-3.031767905E-1,-2.357820034E0,2.567261755E-1
2.239621958E0,-3.707332015E-1,-2.606861353E0,6.006369591E-1
2.249604958E0,-4.462686181E-1,-2.255999804E0,1.030673862E0
2.259587958E0,-5.239413381E-1,-1.716434479E0,1.436449051E0
2.269570958E0,-4.637741745E-1,-1.339271903E0,1.769179583E0
2.279552958E0,-3.069704473E-1,-1.123322606E0,1.964986324E0
2.289535958E0,-1.469161063E-1,-1.011719227E0,2.031850100E0
2.299518958E0,1.841586642E-2,-8.855128884E-1,1.978707552E0
2.309501958E0,1.917381436E-1,-6.947346330E-1,1.852937579E0
2.319483958E0,3.444549739E-1,-3.984624743E-1,1.692451954E0
2.329466958E0,4.528971314E-1,-1.769077033E-2,1.546970487E0
2.339449958E0,5.118986964E-1,3.997142017E-1,1.457601428E0
2.349432959E0,5.302823782E-1,7.584934831E-1,1.430757880E0
2.359415958E0,5.075166225E-1,1.017399907E0,1.455004573E0
2.369397959E0,4.709863961E-1,1.120506525E0,1.519841671E0
2.379380958E0,4.652454257E-1,1.078849435E0,1.657065868E0
2.389363959E0,5.042688251E-1,9.280044436E-1,1.853579760E0
2.399346958E0,5.825377703E-1,6.653386950E-1,2.067059517E0
2.409328958E0,6.655729413E-1,3.264364004E-1,2.227971554E0
2.419311958E0,7.433324456E-1,-3.944571316E-2,2.288950443E0
2.429294958E0,8.274883032E-1,-2.951626480E-1,2.246134520E0
2.439277958E0,9.159718156E-1,-3.338671625E-1,2.161112309E0
2.449260958E0,1.022468686E0,-1.724075973E-1,1.927144766E0
2.459242958E0,1.132152796E0,2.222211957E-1,1.580225348E0
2.469225958E0,1.204575419E0,8.333261013E-1,1.204756379E0
2.479208958E0,1.215744376E0,1.475820303E0,8.743489385E-1
2.489191958E0,1.167827487E0,1.911608100E0,6.443866491E-1
2.499173958E0,1.074864745E0,2.006677866E0,5.058814883E-1
2.509156958E0,9.586350918E-1,1.779595852E0,3.849763274E-1
2.519139958E0,8.299196959E-1,1.286312580E0,2.327753305E-1
2.529122958E0,6.896101832E-1,6.343443394E-1,9.907126427E-2
2.539105958E0,5.668714643E-1,5.071128160E-2,5.580102280E-2
2.549087958E0,4.668748677E-1,-3.152577877E-1,1.074008122E-1
2.559070959E0,3.865256906E-1,-4.653277099E-1,1.999584436E-1
2.569053958E0,3.353622258E-1,-4.192244112E-1,3.042932153E-1
2.579036959E0,3.245449960E-1,-2.085800618E-1,4.056696296E-1
2.589018958E0,3.674741089E-1,1.259664446E-1,4.944056869E-1
2.599001959E0,4.832302928E-1,4.286032617E-1,5.814430714E-1
2.608984958E0,6.515005827E-1,5.483854413E-1,6.599255204E-1
2.618967958E0,8.266774416E-1,4.623425007E-1,7.339832187E-1
2.628949958E0,9.756484628E-1,2.575440407E-1,8.151714206E-1
2.638932958E0,1.095923185E0,4.926380515E-2,8.801932931E-1
2.648915042E0,1.159031868E0,-1.260149926E-1,9.157164097E-1
2.658898042E0,1.115969896E0,-3.027991056E-1,9.165675640E-1
2.668881042E0,9.414185882E-1,-4.804507494E-1,9.140897393E-1
2.678863042E0,6.899027228E-1,-5.781672001E-1,9.512991309E-1
2.688846042E0,4.261306822E-1,-5.849340558E-1,1.044972301E0
2.698829042E0,1.780700237E-1,-5.370405316E-1,1.150330186E0
2.708812042E0,-1.739233918E-2,-4.812011719E-1,1.179873466E0
2.718794042E0,-1.197442785E-1,-4.096446931E-1,1.104197621E0
2.728777042E0,-1.297840029E-1,-3.201553524E-1,9.556948543E-1
2.738760042E0,-6.909587979E-2,-2.371696681E-1,7.689228058E-1
2.748743042E0,1.950429939E-2,-2.104175091E-1,5.776322484E-1
2.758726042E0,1.057955176E-1,-2.272385806E-1,4.116299748E-1
2.768708042E0,1.785664707E-1,-2.489519119E-1,2.851666510E-1
2.778691042E0,2.396958768E-1,-2.528265417E-1,1.822954118E-1
2.788674042E0,2.738395035E-1,-2.114504725E-1,9.869562835E-2
2.798657042E0,2.993560433E-1,-8.145283908E-3,3.148036450E-2
2.808639042E0,3.425560594E-1,2.999474406E-1,-4.460951686E-2
2.818622042E0,4.140496850E-1,4.907813072E-1,-1.130932420E-1
2.828605042E0,4.526270628E-1,4.174017906E-1,-1.769793928E-1
2.838588042E0,4.132943153E-1,2.094390094E-1,-2.414478660E-1
2.848570042E0,3.141180873E-1,1.458470337E-2,-3.247969151E-1
2.858553042E0,1.694397330E-1,-1.663046479E-1,-4.395227134E-1
2.868536042E0,-4.819639027E-2,-3.776088953E-1,-6.220666766E-1
2.878519042E0,-3.885643482E-1,-6.555688381E-1,-8.713041544E-1
2.888502042E0,-8.494583368E-1,-9.319249392E-1,-1.161496043E0
2.898484042E0,-1.363925099E0,-1.112256646E0,-1.440072894E0
2.908467042E0,-1.857369900E0,-1.176726341E0,-1.685389280E0
2.918450042E0,-2.272714138E0,-1.144665599E0,-1.932734728E0
2.928433042E0,-2.593734026E0,-9.841666222E-1,-2.118110895E0
2.938415042E0,-2.840591669E0,-6.730042696E-1,-2.233673334E0
2.948398042E0,-2.970988035E0,-2.689220607E-1,-2.318878412E0
2.958381042E0,-2.965512037E0,1.997276992E-1,-2.309801579E0
2.968364042E0,-2.836912870E0,7.310736179E-1,-2.202121496E0
2.978346042E0,-2.615553617E0,1.292392492E0,-1.984565020E0
2.988329042E0,-2.288274765E0,1.838184595E0,-1.650318503E0
2.998312042E0,-1.888590097E0,2.305333138E0,-1.208411098E0
3.008295042E0,-1.459849834E0,2.650188684E0,-6.936105490E-1
3.018277042E0,-1.069172144E0,2.739140272E0,-2.218390256E-1
3.028260042E0,-7.305217981E-1,2.467207670E0,6.946458668E-2
3.038243042E0,-5.024918318E-1,1.884036899E0,1.073850691E-1
3.048226042E0,-4.275177419E-1,1.337994695E0,-7.966552675E-2
3.058209042E0,-3.859077096E-1,9.915701151E-1,-4.707595110E-1
3.068191042E0,-2.589200437E-1,1.044333696E0,-1.033219457E0
3.078174042E0,-1.418932825E-1,1.288614035E0,-1.515871644E0
3.088157042E0,-4.935460538E-2,1.603077292E0,-1.807032943E0
3.098140042E0,3.209269140E-3,1.789050937E0,-1.941069007E0
3.108122042E0,5.020312592E-2,1.726039290E0,-2.005754232E0
3.118105042E0,8.990739286E-2,1.399613261E0,-1.991588950E0
3.128088042E0,1.004670337E-1,8.201571703E-1,-1.869195461E0
3.138071042E0,7.203299552E-2,4.257220402E-2,-1.633872151E0
3.148053042E0,2.388827875E-2,-7.559612989E-1,-1.346436143E0
3.158036042E0,7.535139564E-3,-1.365794301E0,-1.011216044E0
3.168019042E0,1.117288414E-2,-1.743239641E0,-6.401575208E-1
3.178002042E0,1.635459624E-2,-1.962814808E0,-3.378030062E-1
3.187984042E0,1.193862222E-2,-2.083032846E0,-1.753652692E-1
3.197967042E0,5.050622858E-3,-2.083746910E0,-9.913975000E-2
3.207950042E0,2.773907781E-2,-1.983926296E0,-3.549374267E-2
3.217933042E0,8.670519292E-2,-1.853936076E0,4.210118204E-2
3.227916042E0,1.856290102E-1,-1.737543583E0,1.685788780E-1
3.237898042E0,3.079029918E-1,-1.666548014E0,3.531881273E-1
3.247881042E0,4.398631752E-1,-1.594091535E0,5.754116178E-1
3.257864042E0,5.275091529E-1,-1.575725913E0,8.210762143E-1
3.267847042E0,5.417102575E-1,-1.663677454E0,1.068321824E0
3.277829042E0,5.189951062E-1,-1.780868769E0,1.242264032E0
3.287812042E0,4.507742822E-1,-1.744557858E0,1.306437492E0
3.297795042E0,1.980690807E-1,-1.414387703E0,1.325973988E0
3.307778042E0,-1.350745708E-1,-7.246913910E-1,1.217143059E0
3.317760042E0,-3.301492631E-1,7.001027465E-1,9.285809994E-1
3.327743042E0,1.864890456E-1,2.466801882E0,1.204377785E-1
3.337726042E0,1.002041340E0,3.128781319E0,-1.008291960E0
3.347709042E0,1.337002516E0,3.290762186E0,-1.882794380E0
3.357691042E0,1.127156854E0,3.295519114E0,-2.333078146E0
3.367674042E0,5.851775408E-1,2.813232899E0,-2.300650120E0
3.377657042E0,2.175201103E-2,1.788404346E0,-1.917801380E0
3.387640042E0,-3.897644877E-1,5.916501284E-1,-1.374023795E0
3.397623042E0,-6.672309637E-1,-4.632822871E-1,-6.621316671E-1
3.407605042E0,-6.628241539E-1,-1.180576563E0,1.940387301E-2
3.417588042E0,-4.240312874E-1,-1.298311353E0,4.258842766E-1
3.427571042E0,-3.073541522E-1,-1.233451128E0,3.904494047E-1
3.437554042E0,-4.598206580E-1,-1.572177291E0,2.884729505E-1
3.447536042E0,-6.897330284E-1,-1.772639632E0,4.367891252E-1
3.457519042E0,-8.133710623E-1,-1.567056656E0,7.624375820E-1
3.467502042E0,-8.031510115E-1,-1.235705853E0,1.084413648E0
3.477485042E0,-6.784913540E-1,-1.018649936E0,1.307213902E0
3.487467042E0,-4.794099033E-1,-8.979778290E-1,1.415737391E0
3.497450042E0,-1.869151741E-1,-8.542329669E-1,1.457335711E0
3.507433042E0,1.533456594E-1,-8.055804968E-1,1.442442298E0
3.517416042E0,4.632984400E-1,-6.848189235E-1,1.403564692E0
3.527398042E0,6.970028281E-1,-4.720990360E-1,1.360511899E0
3.537381042E0,8.074310422E-1,-2.121020854E-1,1.298478007E0
3.547364042E0,7.902359366E-1,3.459525853E-2,1.291835427E0
3.557347042E0,6.636519432E-1,1.929129958E-1,1.420964599E0
3.567329042E0,4.662571847E-1,2.265133560E-1,1.615853190E0
3.577312042E0,2.857390642E-1,1.953879297E-1,1.826191068E0
3.587295042E0,2.058697492E-1,1.236008108E-1,2.045150518E0
3.597278042E0,2.664375007E-1,-6.474639755E-3,2.268889666E0
3.607260042E0,4.696923196E-1,-2.062084526E-1,2.451538324E0
3.617243042E0,7.585846186E-1,-4.381610155E-1,2.526069403E0
3.627226042E0,1.044965982E0,-6.435481906E-1,2.470151186E0
3.637209042E0,1.276212692E0,-7.673633695E-1,2.299144745E0
3.647192833E0,1.441001296E0,-7.311900258E-1,2.052093029E0
3.657174833E0,1.526499391E0,-4.810536802E-1,1.759455204E0
3.667157833E0,1.549256921E0,-7.226283196E-3,1.448710084E0
3.677140833E0,1.506612062E0,5.869651437E-1,1.133339882E0
3.687123833E0,1.403435111E0,1.137466311E0,8.316527009E-1
3.697105833E0,1.251165748E0,1.405951500E0,6.083525419E-1
3.707088833E0,1.086800933E0,1.291431189E0,4.757976532E-1
3.717071833E0,9.340978265E-1,8.672845364E-1,4.041919112E-1
3.727054833E0,7.947584987E-1,3.321498334E-1,3.649830818E-1
3.737036833E0,6.622686386E-1,-1.574667394E-1,3.477998078E-1
3.747019833E0,5.276573896E-1,-5.801199675E-1,3.816803694E-1
3.757002833E0,4.075567722E-1,-8.761519194E-1,4.366626441E-1
3.766985833E0,3.058899641E-1,-1.080032468E0,4.980904758E-1
3.776967834E0,2.478122711E-1,-1.198837996E0,5.877596140E-1
3.786950833E0,2.449940741E-1,-1.218370676E0,6.973771453E-1
3.796933834E0,3.030850589E-1,-1.154811144E0,7.788096666E-1
3.806916833E0,4.148698747E-1,-1.037977576E0,8.226311803E-1
3.816898833E0,5.687710047E-1,-9.267466664E-1,8.484433293E-1
3.826881833E0,7.445864081E-1,-8.229805827E-1,8.711270094E-1
3.836864833E0,9.101290107E-1,-7.111225128E-1,8.780895472E-1
3.846847833E0,1.048619866E0,-5.414900780E-1,8.621732593E-1
3.856829833E0,1.150736094E0,-2.919295132E-1,8.293511271E-1
3.866812833E0,1.204000592E0,2.625861950E-2,8.133326173E-1
3.876795833E0,1.182545304E0,2.614719272E-1,8.398739100E-1
3.886778833E0,1.054709673E0,3.091549277E-1,8.999412656E-1
3.896760833E0,8.133437037E-1,2.098115534E-1,9.725062847E-1
3.906743833E0,5.352281928E-1,1.534574013E-2,9.995214343E-1
3.916726833E0,3.030964136E-1,-1.766838878E-1,9.443370700E-1
3.926709833E0,1.487200409E-1,-3.172619045E-1,8.112142682E-1
