"time_acc","acc_x","acc_y","acc_z","time_gyro","gyro_x","gyro_y","gyro_z"
3.188362508E-2,3.008578629E1,1.504805740E1,-1.653012543E1,3.188362508E-2,-2.014147043E0,2.902121097E-2,-1.850035638E-1
4.182962514E-2,1.632595001E1,7.964936829E-1,-6.237229614E0,4.182962514E-2,-1.754191399E0,1.623159170E0,1.213303804E0
5.177462497E-2,1.093521011E1,-7.005581818E0,2.211501160E0,5.177462497E-2,-8.277027011E-1,2.848227262E0,1.936545968E0
6.171962502E-2,7.107968903E0,-5.040318604E0,4.791535950E-1,6.171962502E-2,-8.449963331E-1,1.576229811E0,1.105253577E0
7.166462508E-2,3.389850769E0,-5.797144775E0,2.940036163E0,7.166462508E-2,1.779341847E-1,-1.033776104E-1,9.224578142E-1
8.160962514E-2,7.256460114E0,-4.628075867E0,4.884941711E0,8.160962514E-2,1.768526196E0,-1.531370282E0,1.280695915E0
9.155562520E-2,6.915169830E0,-4.159250793E0,-9.364526367E-1,9.155562520E-2,2.363506079E0,-3.307829142E0,1.421408296E0
1.015006250E-1,6.038592682E0,-5.871240692E0,-2.256856842E0,1.015006250E-1,2.581793308E0,-3.834959745E0,1.509132624E0
1.114456251E-1,7.570057983E0,-5.819897461E0,-7.408094788E-1,1.114456251E-1,2.504803419E0,-3.492929220E0,1.627575278E0
1.213906251E-1,8.105344849E0,-5.005740509E0,-9.804611206E-1,1.213906251E-1,2.151652813E0,-2.892795324E0,1.671285033E0
1.313356252E-1,1.000324814E1,-4.989274750E0,5.031037903E-1,1.313356252E-1,1.835909724E0,-2.092171669E0,1.490212083E0
1.412816250E-1,1.303968384E1,-4.374503174E0,4.023333435E0,1.412816250E-1,1.756959081E0,-1.302707076E0,1.104984283E0
1.512266251E-1,1.349638412E1,-3.588188324E0,3.567531281E0,1.512266251E-1,1.650783896E0,-1.013490200E0,7.598378062E-1
1.611716251E-1,1.120794296E1,-4.236190796E0,-4.544549561E-1,1.611716251E-1,1.080425262E0,-3.981711864E-1,7.510101795E-1
1.711166252E-1,9.286688232E0,-5.381459198E0,-1.391206970E0,1.711166252E-1,6.252398491E-1,4.939008504E-2,7.120689154E-1
1.810616250E-1,8.846004639E0,-4.663701782E0,3.112028503E-1,1.810616250E-1,4.187102616E-1,1.324534267E-1,5.593286753E-1
1.910076251E-1,8.794062653E0,-4.392316132E0,6.601272583E-1,1.910076251E-1,1.650740057E-1,6.663998961E-1,2.827074826E-1
2.009526251E-1,1.051308792E1,-4.454736328E0,1.639091492E0,2.009526251E-1,-6.450669467E-2,1.154123187E0,-3.493546322E-2
2.108976252E-1,1.080034058E1,-4.565655670E0,4.688250732E-1,2.108976252E-1,-3.168159127E-1,1.257183313E0,-3.137252927E-1
2.208426250E-1,9.877659302E0,-4.780608673E0,-1.157692566E0,2.208426250E-1,-4.950216711E-1,9.645333290E-1,-4.477874935E-1
2.307886251E-1,8.224796448E0,-5.925577698E0,-1.493294678E0,2.307886251E-1,-5.405188203E-1,5.406183004E-1,-5.917337537E-1
2.407336251E-1,7.686665497E0,-5.506149902E0,1.055455170E0,2.407336251E-1,-3.678368926E-1,2.710764408E-1,-6.950672865E-1
2.506775002E-1,7.323670349E0,-3.651057587E0,7.072792053E-1,2.506775002E-1,-4.555387795E-1,-7.946960628E-2,-7.181974053E-1
2.606225000E-1,8.061336365E0,-2.378553772E0,-3.083587646E-1,2.606225000E-1,-6.828539968E-1,-2.069113255E-1,-6.676790714E-1
2.705675000E-1,8.947792969E0,-1.999242554E0,9.367520142E-1,2.705675000E-1,-8.509556651E-1,-4.938456044E-2,-4.624982178E-1
2.805135001E-1,1.078282700E1,-2.190844116E0,2.304906921E0,2.805135001E-1,-9.242268205E-1,2.206347436E-1,-3.316728771E-1
2.904585002E-1,1.286978714E1,-2.342478790E0,3.006048889E0,2.904585002E-1,-8.989400864E-1,2.767478228E-1,-2.358283699E-1
3.004035000E-1,1.310779221E1,-2.156266022E0,2.209854584E0,3.004035000E-1,-8.972690701E-1,1.394008845E-1,-1.166220903E-1
3.103485000E-1,1.282188675E1,-1.969454498E0,1.998344421E-1,3.103485000E-1,-1.063967943E0,-1.188352033E-1,-6.735094637E-2
3.202935001E-1,1.158665543E1,-3.120710449E0,-2.498155060E0,3.202935001E-1,-1.331973314E0,-2.113672197E-1,-1.583610661E-2
3.302395002E-1,1.213361801E1,-4.083358612E0,-2.560425568E0,3.302395002E-1,-1.401410460E0,-1.744968146E-1,-1.864962578E-1
3.401845000E-1,1.367032242E1,-4.811594238E0,-1.276246033E0,3.401845000E-1,-1.135818362E0,9.255238809E-3,-4.914550781E-1
3.501295000E-1,1.536285278E1,-5.835165710E0,5.373825073E-1,3.501295000E-1,-5.860260129E-1,2.097234875E-2,-8.431864977E-1
3.600745001E-1,1.488160355E1,-6.878645782E0,2.031275940E-1,3.600745001E-1,-1.897216737E-1,-8.972118795E-2,-1.183104634E0
3.700195001E-1,1.360445938E1,-7.720944214E0,5.282514954E-1,3.700195001E-1,-7.947106659E-2,-9.985824674E-2,-1.556465745E0
3.799655000E-1,1.143966110E1,-9.406888275E0,2.385439453E0,3.799655000E-1,-6.782671064E-2,2.591609657E-1,-1.627127886E0
