"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.646086708E0,7.774307132E-1,8.051452637E-1,1.210228324E0
1.656069708E0,8.925429583E-1,1.416733027E0,1.016252995E0
1.666051708E0,8.877189159E-1,1.773846984E0,8.797293305E-1
1.676034708E0,7.712382078E-1,1.850536346E0,8.623700738E-1
1.686017708E0,5.736809373E-1,1.726653576E0,9.310988188E-1
1.696000708E0,3.403776884E-1,1.428033352E0,1.011400342E0
1.705983708E0,1.051547825E-1,1.014610887E0,1.097412944E0
1.715965708E0,-1.193882003E-1,5.865495801E-1,1.205614448E0
1.725948708E0,-3.064214587E-1,1.768907309E-1,1.337864399E0
1.735931708E0,-4.241153598E-1,-2.145159543E-1,1.466614008E0
1.745914708E0,-4.595963955E-1,-5.721076727E-1,1.571620822E0
1.755897708E0,-3.980686665E-1,-8.087813258E-1,1.649165750E0
1.765879708E0,-1.939570606E-1,-7.286931276E-1,1.693984628E0
1.775862708E0,1.381943971E-1,-1.621649265E-1,1.652018905E0
1.785845708E0,4.561007023E-1,6.177639365E-1,1.494021773E0
1.795828708E0,6.837114096E-1,1.455718994E0,1.248175979E0
1.805811708E0,8.201227784E-1,2.154966354E0,9.993435144E-1
1.815794708E0,9.526705146E-1,2.492548227E0,8.169014454E-1
1.825776708E0,1.076369047E0,2.415199995E0,7.098985314E-1
1.835759708E0,1.163874269E0,2.035036802E0,6.573212147E-1
1.845742708E0,1.183038950E0,1.428888083E0,6.377086043E-1
1.855725708E0,1.128535151E0,7.249268293E-1,6.203908324E-1
1.865708708E0,1.018576384E0,1.241424903E-1,5.087234378E-1
1.875690708E0,8.550527692E-1,-2.305844724E-1,3.789515495E-1
1.885673708E0,6.271836162E-1,-3.281360865E-1,3.004218638E-1
1.895656208E0,3.591112494E-1,-2.910882533E-1,2.691013217E-1
1.905639208E0,1.094012707E-1,-1.589083523E-1,2.614577711E-1
1.915622208E0,-7.714330405E-2,6.151542813E-2,2.740987539E-1
1.925604208E0,-1.928938627E-1,3.597210348E-1,3.156653643E-1
1.935587208E0,-2.533684671E-1,6.477139592E-1,3.898164630E-1
1.945570208E0,-2.856808901E-1,8.397752643E-1,4.538508356E-1
1.955553208E0,-3.112805784E-1,9.037843943E-1,5.137361884E-1
1.965536208E0,-3.189963102E-1,8.414078355E-1,5.805572867E-1
1.975519208E0,-2.929549515E-1,7.035075426E-1,6.503602266E-1
1.985501208E0,-2.374983579E-1,5.699524283E-1,6.903994679E-1
1.995484208E0,-1.746839285E-1,5.084325075E-1,7.126753330E-1
2.005467208E0,-1.226074025E-1,5.094159842E-1,7.366443276E-1
2.015450208E0,-9.002327174E-2,5.191339850E-1,7.548295259E-1
2.025433208E0,-7.887048274E-2,5.078083873E-1,7.678279281E-1
2.035415208E0,-7.225751132E-2,4.306499660E-1,8.126329780E-1
2.045398208E0,-6.098594144E-2,2.204756737E-1,8.498924375E-1
2.055381208E0,-6.094165146E-4,-1.594209671E-1,8.247323036E-1
2.065364208E0,1.470178515E-1,-5.849248767E-1,7.702533603E-1
2.075347208E0,3.956426084E-1,-8.975127935E-1,7.330631018E-1
2.085329208E0,7.025764585E-1,-9.417449832E-1,7.291167974E-1
