"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.845742708E0,8.627010040E0,-4.858446808E0,1.208137665E0
1.855725708E0,8.024213562E0,-4.726720734E0,8.701405334E-1
1.865708708E0,7.373067627E0,-5.000202026E0,5.321434021E-1
1.875690708E0,6.777306519E0,-5.682632904E0,3.673361206E-1
1.885673708E0,6.045178986E0,-6.338868256E0,3.721261597E-1
1.895656208E0,5.392236786E0,-6.624773712E0,3.206332397E-1
1.905639208E0,5.026846619E0,-6.776707764E0,2.812651062E-1
1.915622208E0,4.707859955E0,-6.951693878E0,3.294648743E-1
1.925604208E0,4.600982208E0,-7.188501434E0,4.252656555E-1
1.935587208E0,4.514162750E0,-7.427105255E0,6.185137939E-1
1.945570208E0,4.628674622E0,-7.625442810E0,8.674461365E-1
1.955553208E0,4.928052063E0,-7.696694641E0,1.106199646E0
1.965536208E0,5.007087708E0,-7.677684174E0,1.283580780E0
1.975519208E0,4.972509613E0,-7.648494873E0,1.499282227E0
1.985501208E0,4.962031403E0,-7.709118805E0,1.686243439E0
1.995484208E0,5.021008759E0,-7.878117371E0,1.871857452E0
2.005467208E0,5.111570435E0,-8.215964813E0,2.054178314E0
2.015450208E0,5.255570984E0,-8.533753967E0,2.165995789E0
2.025433208E0,5.469775543E0,-8.734486542E0,2.148033142E0
2.035415208E0,5.760770416E0,-8.762029266E0,2.074835358E0
2.045398208E0,6.140231323E0,-8.198750610E0,2.006427612E0
2.055381208E0,6.797514496E0,-7.455695801E0,1.987117767E0
2.065364208E0,7.460485840E0,-6.769971771E0,2.161954193E0
2.075347208E0,7.971373444E0,-6.192322998E0,2.483036499E0
2.085329208E0,8.402626648E0,-5.692362671E0,2.773133240E0
2.095312208E0,8.876092072E0,-5.312003632E0,2.747536469E0
2.105295208E0,9.353150024E0,-5.091512146E0,2.490071869E0
2.115278208E0,9.863438873E0,-5.011578369E0,2.228715363E0
2.125261208E0,1.023751099E1,-5.298082581E0,2.109712830E0
2.135243208E0,1.031235535E1,-5.851481781E0,2.242187347E0
2.145226208E0,1.032373169E1,-6.542145538E0,2.309996338E0
2.155209208E0,1.036863831E1,-7.367379456E0,2.368374939E0
2.165192208E0,1.004635849E1,-8.138426056E0,2.152224426E0
2.175175208E0,9.238638153E0,-8.621920624E0,1.719324646E0
2.185158208E0,8.447233887E0,-9.021140442E0,1.006357269E0
2.195140208E0,8.253536682E0,-9.457632751E0,4.558021545E-1
2.205123208E0,8.544381866E0,-9.749525757E0,5.493576050E-2
2.215106208E0,8.674461365E0,-9.744286652E0,-5.201683044E-1
2.225089208E0,8.470884705E0,-9.446406097E0,-1.027313690E0
2.235072208E0,7.658524017E0,-8.969198456E0,-9.065148926E-1
2.245054208E0,6.915020142E0,-8.533454590E0,-3.278182983E-1
2.255037208E0,6.942562866E0,-8.410410461E0,8.382568359E-2
2.265020208E0,7.269632721E0,-8.744515686E0,6.965016174E-1
2.275003208E0,7.599247284E0,-9.593999176E0,1.699865112E0
2.284986208E0,7.504045258E0,-1.085856949E1,2.807861023E0
2.294968208E0,6.640940094E0,-1.211341003E1,3.863166504E0
2.304951208E0,6.050567780E0,-1.307695633E1,4.433480530E0
2.314934208E0,5.813610535E0,-1.364936600E1,4.395908661E0
2.324917208E0,5.221142578E0,-1.418405411E1,3.849245453E0
2.334900208E0,3.885320435E0,-1.473356140E1,2.469714203E0
2.344882208E0,2.290087738E0,-1.534653671E1,1.033151550E0
2.354865208E0,1.349743195E0,-1.557541077E1,1.205443268E0
2.364848208E0,1.065184937E0,-1.461336136E1,1.835782471E0
2.374831208E0,1.273851013E0,-1.276620255E1,2.431992645E0
2.384814208E0,1.919757843E0,-1.092398346E1,2.381098480E0
2.394796208E0,3.088527374E0,-9.251361694E0,1.974992981E0
2.404779208E0,4.581522675E0,-7.602390747E0,1.545835419E0
2.414762208E0,6.473588104E0,-5.677543488E0,1.141077118E0
2.424745208E0,7.976612549E0,-3.957470398E0,-1.510359192E-1
2.434728208E0,8.976682892E0,-2.697390747E0,-9.264234924E-1
2.444711208E0,9.455088043E0,-1.946252747E0,-5.418731689E-1
2.454693208E0,9.207802277E0,-1.831142120E0,5.927673340E-2
2.464676208E0,8.672365723E0,-1.936522980E0,6.429130554E-1
2.474659208E0,7.669002228E0,-2.302511902E0,9.297166443E-1
2.484642208E0,6.340215454E0,-2.889890442E0,9.433383179E-1
2.494625208E0,5.451064453E0,-3.409459991E0,9.812095642E-1
2.504607208E0,4.790937195E0,-3.823199615E0,1.188977509E0
2.514590208E0,4.231550446E0,-4.208348694E0,1.497186584E0
2.524573208E0,3.754193115E0,-4.513563995E0,1.834285583E0
2.534556208E0,3.316952362E0,-4.700824585E0,2.051334229E0
2.544539208E0,2.959645386E0,-4.647984467E0,2.170935516E0
2.554521208E0,2.579286346E0,-4.365372162E0,2.196382599E0
2.564504208E0,2.088307343E0,-3.992796936E0,2.256258087E0
2.574487208E0,1.374441833E0,-3.867507477E0,2.131717072E0
2.584470208E0,9.708810425E-1,-4.098626862E0,1.237027588E0
2.594453208E0,1.220412140E0,-4.491110687E0,2.486329651E-1
2.604436208E0,1.628014526E0,-4.984335022E0,-5.444178772E-1
2.614418208E0,2.397713928E0,-5.511838074E0,-1.383273468E0
2.624401208E0,3.821403351E0,-5.983956299E0,-2.353555756E0
2.634384208E0,6.111042023E0,-6.347550201E0,-3.373983765E0
2.644367208E0,9.149124298E0,-7.045848083E0,-4.129612427E0
2.654350208E0,1.331825455E1,-8.444090424E0,-3.842659149E0
2.664332208E0,1.802386917E1,-1.000714005E1,-2.407892761E0
2.674315208E0,2.037473053E1,-1.037253021E1,-2.208357697E0
2.684298208E0,1.966146378E1,-9.032816162E0,-4.029620361E0
2.694281208E0,1.684372330E1,-6.325396271E0,-5.724845123E0
2.704264208E0,1.333846252E1,-3.933669891E0,-5.490881653E0
2.714247208E0,1.052012329E1,-2.842738495E0,-3.999981995E0
2.724229208E0,8.556207275E0,-2.593207397E0,-2.130968628E0
2.734212208E0,7.350464630E0,-2.706970825E0,-2.213896179E-1
2.744195208E0,6.352489929E0,-2.894231415E0,1.371747437E0
2.754178208E0,5.547014923E0,-3.163671112E0,2.496658173E0
2.764161208E0,5.924679565E0,-3.633544006E0,1.705253906E0
2.774143208E0,7.554190979E0,-5.128934326E0,1.924547882E0
2.784126208E0,9.264384613E0,-7.522606659E0,4.243525543E0
2.794109208E0,1.173005722E1,-1.050096313E1,5.232069855E0
2.804092208E0,1.388587418E1,-1.398796188E1,3.688479767E0
2.814075208E0,1.513263153E1,-1.617835693E1,-7.045848083E-1
2.824058208E0,1.432236649E1,-1.593062210E1,-2.489024048E0
2.834040208E0,1.072340057E1,-1.389171204E1,-2.010768585E0
2.844023208E0,5.898334351E0,-1.129446304E1,7.484436035E-4
2.854006208E0,2.323019257E0,-9.164093170E0,2.211501160E0
2.863989208E0,2.189945984E-1,-7.803422699E0,3.056044922E0
2.873972208E0,-7.747888184E-1,-7.259154510E0,3.119812317E0
2.883955208E0,-7.033872986E-1,-7.048243103E0,3.376079407E0
2.893937583E0,-2.534230042E-1,-7.132517853E0,3.816313934E0
2.903920583E0,2.359094238E-1,-7.125183105E0,3.925886078E0
2.913903583E0,5.454656982E-1,-6.861431580E0,3.723207550E0
2.923886583E0,4.146377563E-1,-6.626569977E0,3.384911041E0
2.933869583E0,3.589535522E-1,-6.531367950E0,2.804418182E0
2.943851583E0,8.322692871E-1,-6.727460175E0,2.180066528E0
2.953834583E0,1.776356049E0,-7.275320892E0,1.848805389E0
2.963817583E0,2.889141998E0,-8.039930878E0,1.769021301E0
2.973800583E0,4.070186005E0,-8.652307434E0,1.765279083E0
2.983783583E0,5.141059113E0,-8.969946899E0,1.867217102E0
2.993766583E0,6.052364044E0,-9.227411499E0,2.079924774E0
3.003748583E0,6.841522980E0,-9.383387146E0,2.275567932E0
3.013731583E0,7.503296814E0,-9.205856323E0,2.456691284E0
3.023714583E0,8.040978699E0,-8.459508362E0,2.636916504E0
3.033697583E0,8.548273773E0,-7.336693268E0,2.586770782E0
3.043680583E0,8.726253662E0,-6.331683197E0,2.522554321E0
3.053663583E0,8.686735840E0,-5.825286255E0,2.597698059E0
3.063645583E0,8.736881561E0,-5.608087921E0,2.507435760E0
3.073628583E0,8.624615021E0,-5.374573517E0,2.104922791E0
3.083611583E0,8.230783997E0,-5.245990906E0,1.921703796E0
3.093594583E0,7.573800201E0,-5.258265381E0,1.584904175E0
3.103577583E0,6.937623138E0,-5.367837524E0,1.015937347E0
3.113559583E0,6.599626007E0,-5.610482941E0,4.718188477E-1
3.123542583E0,6.218069458E0,-5.791905670E0,6.825805664E-2
3.133525583E0,5.597010956E0,-5.995632019E0,-3.098556519E-1
3.143508583E0,5.012476501E0,-6.298003235E0,-4.502636719E-1
3.153491583E0,4.731959839E0,-6.805298309E0,-3.574566650E-1
3.163474583E0,4.863685913E0,-7.400610352E0,-1.541793823E-2
3.173456583E0,5.195545807E0,-7.940238190E0,3.508703613E-1
3.183439583E0,5.375771027E0,-8.258027344E0,7.111711121E-1
3.193422583E0,5.389243011E0,-8.387957153E0,1.081351318E0
3.203405583E0,5.485492859E0,-8.468789062E0,1.379980316E0
3.213388583E0,5.549260254E0,-8.576714630E0,1.535955963E0
3.223371583E0,5.543721771E0,-8.614286499E0,1.535207520E0
3.233353583E0,5.497917023E0,-8.511001282E0,1.494641876E0
3.243336583E0,5.456453247E0,-8.215515747E0,1.393302612E0
3.253319583E0,5.547463989E0,-7.849826202E0,1.374591522E0
3.263302583E0,5.937103729E0,-7.478149109E0,1.445394287E0
3.273285583E0,6.655908966E0,-7.107220459E0,1.564546509E0
3.283267583E0,7.358847198E0,-6.742878113E0,1.728305969E0
3.293250583E0,7.789950714E0,-6.484515381E0,1.877994690E0
3.303233583E0,7.998167725E0,-6.298452301E0,2.070793762E0
3.313216583E0,8.134983215E0,-6.108347626E0,2.351160736E0
3.323199583E0,8.331374817E0,-5.926625519E0,2.695594482E0
3.333182583E0,8.612041168E0,-5.847739563E0,3.045417023E0
3.343164583E0,8.912316742E0,-5.874533844E0,3.313210144E0
3.353147583E0,9.283095703E0,-6.108048248E0,3.345542908E0
3.363130583E0,9.622889099E0,-6.671626282E0,3.268004150E0
3.373113583E0,1.003857468E1,-7.373067627E0,3.468736725E0
3.383096583E0,1.024379791E1,-8.083340607E0,3.826343079E0
3.393079583E0,9.802216187E0,-8.575217743E0,3.919449463E0
3.403061583E0,8.836723938E0,-8.925040283E0,3.539090424E0
