"time_acc","acc_x","acc_y","acc_z","time_gyro","gyro_x","gyro_y","gyro_z"
7.661615834E-1,7.883655853E0,-1.074495575E1,-1.715732117E0,7.649195835E-1,5.347324610E-1,-6.242783070E-1,8.292083442E-2
7.761065834E-1,7.796537018E0,-1.118279526E1,-1.731898499E0,7.748645835E-1,5.197226405E-1,-4.739943147E-1,-3.890654445E-2
7.860515835E-1,6.527326355E0,-1.166509232E1,-2.486030273E0,7.848105833E-1,4.963310659E-1,-6.370194554E-1,-1.872384846E-1
7.959975835E-1,5.367687836E0,-1.256861343E1,-2.033670959E0,7.947555834E-1,5.555464029E-1,-8.500620127E-1,-4.206262231E-1
8.059425834E-1,4.363276520E0,-1.425844940E1,-1.623823242E0,8.047015835E-1,6.250905991E-1,-1.107199550E0,-6.911770701E-1
8.158885834E-1,2.211052094E0,-1.519505173E1,-3.652554474E0,8.146465835E-1,3.921882808E-1,-1.250122309E0,-8.062309623E-1
8.258335835E-1,-7.664062500E-2,-1.528037430E1,-3.197201385E0,8.245915833E-1,1.556486785E-1,-1.225587368E0,-8.288366795E-1
8.357785835E-1,-1.291514282E0,-1.534818329E1,-1.129850464E0,8.345375834E-1,-5.405070260E-2,-1.279752374E0,-8.939177394E-1
8.457245834E-1,-2.104324036E0,-1.563558563E1,1.368903351E0,8.444825835E-1,-2.817730904E-1,-1.250035405E0,-1.012816191E0
8.556695834E-1,-2.725831604E0,-1.522409134E1,3.541784821E0,8.544275835E-1,-3.704527915E-1,-1.207758665E0,-1.138884187E0
8.656155835E-1,-2.941682739E0,-1.444496155E1,4.613106995E0,8.643735833E-1,-4.639680982E-1,-1.176248431E0,-1.277053237E0
8.755605835E-1,-3.752097473E0,-1.409424088E1,3.009342041E0,8.743185834E-1,-7.722363472E-1,-1.073139548E0,-1.206325650E0
8.855055834E-1,-4.684508514E0,-1.301019516E1,-1.885778503E0,8.842645835E-1,-1.301247358E0,-1.134047151E0,-1.089216232E0
8.954515834E-1,-4.252806244E0,-1.365849701E1,-4.918322296E0,8.942095835E-1,-1.911705971E0,-1.159693718E0,-1.184372425E0
